PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2down_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_shared_D2down_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
231	Herato0901	3839856	3840675	+	0	NA	Intergenic	Intergenic	-6428	ID=evm.model.Herato0901.95-E1;Parent=evm.model.Herato0901.95								
243	Herato0901	10923016	10923440	+	0	NA	Intergenic	Intergenic	-21120	ID=evm.model.Herato0901.328-E1;Parent=evm.model.Herato0901.328								
779	Herato1707	181528	181960	+	0	NA	Intergenic	Intergenic	-12358	ID=evm.model.Herato1707.11-E2;Parent=evm.model.Herato1707.11								
551	Herato1301	1047265	1047707	+	0	NA	Intergenic	Intergenic	-15798	ID=evm.model.Herato1301.33-E2;Parent=evm.model.Herato1301.33								
148	Herato0701	14172153	14172658	+	0	NA	Intergenic	Intergenic	-29407	ID=evm.model.Herato0701.641.1-E1;Parent=evm.model.Herato0701.641.1								
504	Herato1202	14267279	14268674	+	0	NA	Intergenic	Intergenic	8168	ID=evm.model.Herato1202.541.1-E5;Parent=evm.model.Herato1202.541.1								
343	Herato0101	1717067	1718539	+	0	NA	Intergenic	Intergenic	-2899	ID=evm.model.Herato0101.43.1-E20;Parent=evm.model.Herato0101.43.1								
753	Herato1701	6096951	6097712	+	0	NA	Intergenic	Intergenic	22386	ID=evm.model.Herato1701.167-E1;Parent=evm.model.Herato1701.167								
697	Herato1507	9690150	9690513	+	0	NA	Intergenic	Intergenic	-28840	ID=evm.model.Herato1507.324-E1;Parent=evm.model.Herato1507.324								
981	Herato2001	5181909	5182622	+	0	NA	Intergenic	Intergenic	-1091	ID=evm.model.Herato2001.174.2-E2;Parent=evm.model.Herato2001.174.2								
726	Herato1605	2380815	2381867	+	0	NA	Intergenic	Intergenic	-4122	ID=evm.model.Herato1605.81-E1;Parent=evm.model.Herato1605.81								
857	Herato0214	652385	653614	+	0	NA	Intergenic	Intergenic	4245	ID=evm.model.Herato0214.42-E4;Parent=evm.model.Herato0214.42								
106	Herato0701	4609162	4609636	+	0	NA	Intergenic	Intergenic	-5725	ID=evm.model.Herato0701.219-E3;Parent=evm.model.Herato0701.219								
707	Herato0209	958954	959614	+	0	NA	Intergenic	Intergenic	-6536	ID=evm.model.Herato0209.64-E2;Parent=evm.model.Herato0209.64								
1010	Herato2001	11762384	11762775	+	0	NA	TTS (ID=evm.model.Herato2001.443-E1;Parent=evm.model.Herato2001.443)	-TTS (ID=evm.model.Herato2001.443-E1;Parent=evm.model.Herato2001.443)	1135	ID=evm.model.Herato2001.443-E1;Parent=evm.model.Herato2001.443								
157	Herato0101	11661483	11661793	+	0	NA	Intergenic	Intergenic	-2543	ID=evm.model.Herato0101.356-E1;Parent=evm.model.Herato0101.356								
964	Herato2001	2225435	2226042	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.58-E5;Parent=evm.model.Herato2001.58)	-promoter-TSS (ID=evm.model.Herato2001.58-E5;Parent=evm.model.Herato2001.58)	-771	ID=evm.model.Herato2001.58-E5;Parent=evm.model.Herato2001.58								
65	Herato0101	9846778	9847239	+	0	NA	Intergenic	Intergenic	-57090	ID=evm.model.Herato0101.288-E1;Parent=evm.model.Herato0101.288								
935	Herato1908	45119	45896	+	0	NA	Intergenic	Intergenic	-2631	ID=evm.model.Herato1908.105-E1;Parent=evm.model.Herato1908.105								
203	Herato0821	2182954	2183488	+	0	NA	Intergenic	Intergenic	13142	ID=evm.model.Herato0821.84.1-E4;Parent=evm.model.Herato0821.84.1								
261	Herato1001	5495722	5496809	+	0	NA	Intergenic	Intergenic	4433	ID=evm.model.Herato1001.179.3-E1;Parent=evm.model.Herato1001.179.3								
1093	Herato0101	4010191	4010443	+	0	NA	Intergenic	Intergenic	5267	ID=evm.model.Herato0101.119-E1;Parent=evm.model.Herato0101.119								
81	Herato0701	1808233	1808504	+	0	NA	TTS (ID=evm.model.Herato0701.100-E3;Parent=evm.model.Herato0701.100)	-TTS (ID=evm.model.Herato0701.100-E3;Parent=evm.model.Herato0701.100)	709	ID=evm.model.Herato0701.100-E3;Parent=evm.model.Herato0701.100								
1023	Herato2001	17517457	17517635	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.674-E10;Parent=evm.model.Herato2001.674)	-promoter-TSS (ID=evm.model.Herato2001.674-E10;Parent=evm.model.Herato2001.674)	-967	ID=evm.model.Herato2001.674-E10;Parent=evm.model.Herato2001.674								
321	Herato1007	2670129	2670595	+	0	NA	Intergenic	Intergenic	12350	ID=evm.model.Herato1007.96-E1;Parent=evm.model.Herato1007.96								
86	Herato0701	2408440	2408822	+	0	NA	Intergenic	Intergenic	3061	ID=evm.model.Herato0701.144-E1;Parent=evm.model.Herato0701.144								
624	Herato1301	19155294	19155600	+	0	NA	Intergenic	Intergenic	10684	ID=evm.model.Herato1301.668.1-E1;Parent=evm.model.Herato1301.668.1								
792	Herato1801	3878300	3879445	+	0	NA	Intergenic	Intergenic	-29471	ID=evm.model.Herato1801.134-E1;Parent=evm.model.Herato1801.134								
1158	Herato0503	2998548	2998873	+	0	NA	Intergenic	Intergenic	4412	ID=evm.model.Herato0503.113-E1;Parent=evm.model.Herato0503.113								
371	Herato1108	5928455	5929131	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.249-E12;Parent=evm.model.Herato1108.249)	-promoter-TSS (ID=evm.model.Herato1108.249-E12;Parent=evm.model.Herato1108.249)	70	ID=evm.model.Herato1108.249-E12;Parent=evm.model.Herato1108.249								
656	Herato1411	561938	562643	+	0	NA	TTS (ID=evm.model.Herato1411.13-E1;Parent=evm.model.Herato1411.13)	-TTS (ID=evm.model.Herato1411.13-E1;Parent=evm.model.Herato1411.13)	2371	ID=evm.model.Herato1411.13-E1;Parent=evm.model.Herato1411.13								
1079	Herato2101	14591884	14592371	+	0	NA	Intergenic	Intergenic	2096	ID=evm.model.Herato2101.473-E1;Parent=evm.model.Herato2101.473								
204	Herato0821	2184018	2184546	+	0	NA	Intergenic	Intergenic	14203	ID=evm.model.Herato0821.84.1-E4;Parent=evm.model.Herato0821.84.1								
1041	Herato2101	4630377	4631018	+	0	NA	Intergenic	Intergenic	-14257	ID=evm.model.Herato2101.150.1-E1;Parent=evm.model.Herato2101.150.1								
435	Herato1202	2285492	2286107	+	0	NA	Intergenic	Intergenic	3048	ID=evm.model.Herato1202.78-E1;Parent=evm.model.Herato1202.78								
814	Herato1805	2589689	2590198	+	0	NA	Intergenic	Intergenic	-21177	ID=evm.model.Herato1805.86-E1;Parent=evm.model.Herato1805.86								
924	Herato1904	6548724	6549396	+	0	NA	Intergenic	Intergenic	-2544	ID=evm.model.Herato1904.237-E29;Parent=evm.model.Herato1904.237								
885	Herato1807	3606350	3607168	+	0	NA	Intergenic	Intergenic	1343	ID=evm.model.Herato1807.69.6-E12;Parent=evm.model.Herato1807.69.6								
884	Herato1807	3584545	3585565	+	0	NA	Intergenic	Intergenic	-1021	ID=evm.model.Herato1807.66.1-E8;Parent=evm.model.Herato1807.66.1								
339	Herato1102	429049	429767	+	0	NA	Intergenic	Intergenic	3695	ID=evm.model.Herato1102.11-E7;Parent=evm.model.Herato1102.11								
228	Herato0901	3711642	3711891	+	0	NA	Intergenic	Intergenic	-5591	ID=evm.model.Herato0901.93-E4;Parent=evm.model.Herato0901.93								
760	Herato1701	8137260	8137539	+	0	NA	Intergenic	Intergenic	9467	ID=evm.model.Herato1701.248-E8;Parent=evm.model.Herato1701.248								
863	Herato1807	1659135	1661107	+	0	NA	promoter-TSS (ID=evm.model.Herato1807.36-E4;Parent=evm.model.Herato1807.36)	-promoter-TSS (ID=evm.model.Herato1807.36-E4;Parent=evm.model.Herato1807.36)	-835	ID=evm.model.Herato1807.36-E4;Parent=evm.model.Herato1807.36								
749	Herato1701	5645429	5646999	+	0	NA	Intergenic	Intergenic	-8369	ID=evm.model.Herato1701.149-E1;Parent=evm.model.Herato1701.149								
268	Herato1003	5183352	5183916	+	0	NA	Intergenic	Intergenic	6316	ID=evm.model.Herato1003.170-E2;Parent=evm.model.Herato1003.170								
531	Herato0101	2065068	2065796	+	0	NA	Intergenic	Intergenic	9009	ID=evm.model.Herato0101.51_evm.model.Herato0101.50-E2;Parent=evm.model.Herato0101.51_evm.model.Herato0101.50								
829	Herato1805	5047031	5047439	+	0	NA	Intergenic	Intergenic	-5826	ID=evm.model.Herato1805.129-E2;Parent=evm.model.Herato1805.129								
345	Herato0101	17735717	17736504	+	0	NA	Intergenic	Intergenic	44140	ID=evm.model.Herato0101.702.2-E14;Parent=evm.model.Herato0101.702.2								
172	Herato0701	17937545	17938349	+	0	NA	Intergenic	Intergenic	32282	ID=evm.model.Herato0701.743-E3;Parent=evm.model.Herato0701.743								
596	Herato1301	12124847	12125544	+	0	NA	Intergenic	Intergenic	27893	ID=evm.model.Herato1301.479-E1;Parent=evm.model.Herato1301.479								
223	Herato0101	13800569	13801607	+	0	NA	Intergenic	Intergenic	-30858	ID=evm.model.Herato0101.492-E1;Parent=evm.model.Herato0101.492								
613	Herato1301	17184802	17185677	+	0	NA	Intergenic	Intergenic	5785	ID=evm.model.Herato1301.612-E1;Parent=evm.model.Herato1301.612								
721	Herato1603	3448927	3449451	+	0	NA	Intergenic	Intergenic	-11972	ID=evm.model.Herato1603.89-E2;Parent=evm.model.Herato1603.89								
1043	Herato2101	5531426	5531897	+	0	NA	TTS (ID=evm.model.Herato2101.192-E7;Parent=evm.model.Herato2101.192)	-TTS (ID=evm.model.Herato2101.192-E7;Parent=evm.model.Herato2101.192)	613	ID=evm.model.Herato2101.192.1-E7;Parent=evm.model.Herato2101.192.1								
282	Herato1003	7187610	7188018	+	0	NA	Intergenic	Intergenic	2853	ID=evm.model.Herato1003.262-E2;Parent=evm.model.Herato1003.262								
669	Herato1505	1317914	1318368	+	0	NA	promoter-TSS (ID=evm.model.Herato1505.48-E1;Parent=evm.model.Herato1505.48)	-promoter-TSS (ID=evm.model.Herato1505.48-E1;Parent=evm.model.Herato1505.48)	-203	ID=evm.model.Herato1505.48-E1;Parent=evm.model.Herato1505.48								
1082	Herato2101	17012467	17012684	+	0	NA	TTS (ID=evm.model.Herato2101.521-E4;Parent=evm.model.Herato2101.521)	-TTS (ID=evm.model.Herato2101.521-E4;Parent=evm.model.Herato2101.521)	1030	ID=evm.model.Herato2101.521.2-E4;Parent=evm.model.Herato2101.521.2								
420	Herato1202	414254	414521	+	0	NA	Intergenic	Intergenic	-6031	ID=evm.model.Herato1202.24-E13;Parent=evm.model.Herato1202.24								
1066	Herato2101	11050453	11050864	+	0	NA	Intergenic	Intergenic	9858	ID=evm.model.Herato2101.383-E1;Parent=evm.model.Herato2101.383								
121	Herato0701	8570727	8571127	+	0	NA	Intergenic	Intergenic	74090	ID=evm.model.Herato0701.373-E7;Parent=evm.model.Herato0701.373								
639	Herato1301	21477378	21478035	+	0	NA	Intergenic	Intergenic	3771	ID=evm.model.Herato1301.728-E2;Parent=evm.model.Herato1301.728								
952	Herato2001	110168	111232	+	0	NA	Intergenic	Intergenic	2101	ID=evm.model.Herato2001.7-E2;Parent=evm.model.Herato2001.7								
989	Herato2001	7034812	7035007	+	0	NA	Intergenic	Intergenic	21264	ID=evm.model.Herato2001.265.1-E5;Parent=evm.model.Herato2001.265.1								
1071	Herato2101	11273026	11273554	+	0	NA	Intergenic	Intergenic	9584	ID=evm.model.Herato2101.384-E5;Parent=evm.model.Herato2101.384								
494	Herato1202	12169701	12169981	+	0	NA	Intergenic	Intergenic	-56979	ID=evm.model.Herato1202.469-E1;Parent=evm.model.Herato1202.469								
487	Herato1202	11307173	11307799	+	0	NA	Intergenic	Intergenic	-1836	ID=evm.model.Herato1202.449-E1;Parent=evm.model.Herato1202.449								
238	Herato0101	14490541	14492314	+	0	NA	Intergenic	Intergenic	55896	ID=evm.model.Herato0101.515-E3;Parent=evm.model.Herato0101.515								
873	Herato1807	2522963	2523489	+	0	NA	Intergenic	Intergenic	11188	ID=evm.model.Herato1807.48.1.1-E1;Parent=evm.model.Herato1807.48.1.1								
1137	Herato0101	5758196	5758429	+	0	NA	Intergenic	Intergenic	10202	ID=evm.model.Herato0101.159-E3;Parent=evm.model.Herato0101.159								
577	Herato1301	6571426	6571891	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.239.3-E1;Parent=evm.model.Herato1301.239.3)	-promoter-TSS (ID=evm.model.Herato1301.239.3-E1;Parent=evm.model.Herato1301.239.3)	-759	ID=evm.model.Herato1301.239.3-E1;Parent=evm.model.Herato1301.239.3								
253	Herato1001	2596802	2597054	+	0	NA	Intergenic	Intergenic	-11163	ID=evm.model.Herato1001.95-E2;Parent=evm.model.Herato1001.95								
448	Herato1202	3615947	3616956	+	0	NA	Intergenic	Intergenic	-4199	ID=evm.model.Herato1202.123.1-E1;Parent=evm.model.Herato1202.123.1								
216	Herato0101	13764542	13765546	+	0	NA	Intergenic	Intergenic	30875	ID=evm.model.Herato0101.491-E2;Parent=evm.model.Herato0101.491								
852	Herato1807	670956	672825	+	0	NA	Intergenic	Intergenic	-1228	ID=evm.model.Herato1807.12-E3;Parent=evm.model.Herato1807.12								
643	Herato0204	756913	757401	+	0	NA	Intergenic	Intergenic	-106252	ID=evm.model.Herato0204.27.3-E1;Parent=evm.model.Herato0204.27.3								
63	Herato0101	9821106	9821811	+	0	NA	Intergenic	Intergenic	-65288	ID=evm.model.Herato0101.287-E1;Parent=evm.model.Herato0101.287								
1120	Herato0310	6095077	6095796	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.156-E1;Parent=evm.model.Herato0310.156)	-promoter-TSS (ID=evm.model.Herato0310.156-E1;Parent=evm.model.Herato0310.156)	32	ID=evm.model.Herato0310.156-E1;Parent=evm.model.Herato0310.156								
179	Herato0101	12083395	12083750	+	0	NA	Intergenic	Intergenic	-7746	ID=evm.model.Herato0101.386-E1;Parent=evm.model.Herato0101.386								
1105	Herato0310	3315051	3315263	+	0	NA	Intergenic	Intergenic	-2430	ID=evm.model.Herato0310.68.1-E13;Parent=evm.model.Herato0310.68.1								
1187	Herato0508	243431	243747	+	0	NA	Intergenic	Intergenic	-14963	ID=evm.model.Herato0508.4-E1;Parent=evm.model.Herato0508.4								
713	Herato1603	2412637	2413266	+	0	NA	Intergenic	Intergenic	6948	ID=evm.model.Herato1603.132-E3;Parent=evm.model.Herato1603.132								
676	Herato1505	2874169	2874989	+	0	NA	Intergenic	Intergenic	1282	ID=evm.model.Herato1505.122-E3;Parent=evm.model.Herato1505.122								
277	Herato1003	5845246	5846288	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.197-E2;Parent=evm.model.Herato1003.197)	-promoter-TSS (ID=evm.model.Herato1003.197-E2;Parent=evm.model.Herato1003.197)	-407	ID=evm.model.Herato1003.197-E2;Parent=evm.model.Herato1003.197								
879	Herato1807	2594848	2595350	+	0	NA	Intergenic	Intergenic	-16394	ID=evm.model.Herato1807.50.1-E4;Parent=evm.model.Herato1807.50.1								
938	Herato1908	474283	475276	+	0	NA	promoter-TSS (ID=evm.model.Herato1908.16.1-E2;Parent=evm.model.Herato1908.16.1)	-promoter-TSS (ID=evm.model.Herato1908.16.1-E2;Parent=evm.model.Herato1908.16.1)	-1	ID=evm.model.Herato1908.16.2-E1;Parent=evm.model.Herato1908.16.2								
1095	Herato0301	4554337	4554991	+	0	NA	Intergenic	Intergenic	-8843	ID=evm.model.Herato0301.112-E2;Parent=evm.model.Herato0301.112								
1183	Herato0503	8500040	8500270	+	0	NA	Intergenic	Intergenic	17497	ID=evm.model.Herato0503.332-E2;Parent=evm.model.Herato0503.332								
1132	Herato0401	1710758	1713256	+	0	NA	TTS (ID=evm.model.Herato0401.70-E5;Parent=evm.model.Herato0401.70)	-TTS (ID=evm.model.Herato0401.70-E5;Parent=evm.model.Herato0401.70)	467	ID=evm.model.Herato0401.42-E2;Parent=evm.model.Herato0401.42								
929	Herato1906	545025	545259	+	0	NA	Intergenic	Intergenic	-1951	ID=evm.model.Herato1906.20-E1;Parent=evm.model.Herato1906.20								
133	Herato0701	10007769	10009287	+	0	NA	Intergenic	Intergenic	-2292	ID=evm.model.Herato0701.407.1.1-E1;Parent=evm.model.Herato0701.407.1.1								
123	Herato0701	8746913	8747670	+	0	NA	Intergenic	Intergenic	2610	ID=evm.model.Herato0701.374.1-E2;Parent=evm.model.Herato0701.374.1								
304	Herato0101	16775414	16775992	+	0	NA	Intergenic	Intergenic	-2006	ID=evm.model.Herato0101.645-E2;Parent=evm.model.Herato0101.645								
547	Herato1202	19752308	19753856	+	0	NA	Intergenic	Intergenic	-36060	ID=evm.model.Herato1202.799-E1;Parent=evm.model.Herato1202.799								
631	Herato1301	20326555	20327253	+	0	NA	Intergenic	Intergenic	3768	ID=evm.model.Herato1301.693-E4;Parent=evm.model.Herato1301.693								
396	Herato1108	11096031	11096931	+	0	NA	Intergenic	Intergenic	7884	ID=evm.model.Herato1108.479-E1;Parent=evm.model.Herato1108.479								
258	Herato1001	4634537	4635198	+	0	NA	Intergenic	Intergenic	30313	ID=evm.model.Herato1001.159-E5;Parent=evm.model.Herato1001.159								
482	Herato0101	20195914	20196123	+	0	NA	Intergenic	Intergenic	2118	ID=evm.model.Herato0101.776-E3;Parent=evm.model.Herato0101.776								
949	Herato1910	3454114	3454716	+	0	NA	Intergenic	Intergenic	-18225	ID=evm.model.Herato1910.159.2-E3;Parent=evm.model.Herato1910.159.2								
499	Herato1202	13181390	13181838	+	0	NA	Intergenic	Intergenic	-4180	ID=evm.model.Herato1202.496-E1;Parent=evm.model.Herato1202.496								
56	Herato0101	9403949	9404486	+	0	NA	Intergenic	Intergenic	4202	ID=evm.model.Herato0101.284-E3;Parent=evm.model.Herato0101.284								
1151	Herato0501	388137	388585	+	0	NA	Intergenic	Intergenic	19692	ID=evm.model.Herato0501.16-E3;Parent=evm.model.Herato0501.16								
54	Herato0606	7010057	7010924	+	0	NA	Intergenic	Intergenic	-10832	ID=evm.model.Herato0606.238-E2;Parent=evm.model.Herato0606.238								
306	Herato1007	614474	615076	+	0	NA	Intergenic	Intergenic	14876	ID=evm.model.Herato1007.8-E1;Parent=evm.model.Herato1007.8								
70	Herato0101	10115181	10115645	+	0	NA	Intergenic	Intergenic	2995	ID=evm.model.Herato0101.291.5-E2;Parent=evm.model.Herato0101.291.5								
1047	Herato2101	6194635	6195679	+	0	NA	Intergenic	Intergenic	13760	ID=evm.model.Herato2101.214-E1;Parent=evm.model.Herato2101.214								
839	Herato1805	8624547	8625249	+	0	NA	Intergenic	Intergenic	4115	ID=evm.model.Herato1805.255.1-E1;Parent=evm.model.Herato1805.255.1								
1055	Herato2101	8035037	8035626	+	0	NA	Intergenic	Intergenic	4190	ID=evm.model.Herato2101.281-E4;Parent=evm.model.Herato2101.281								
166	Herato0701	16330435	16331756	+	0	NA	Intergenic	Intergenic	-58924	ID=evm.model.Herato0701.700-E1;Parent=evm.model.Herato0701.700								
88	Herato0101	10405940	10408104	+	0	NA	Intergenic	Intergenic	-10148	ID=evm.model.Herato0101.301-E1;Parent=evm.model.Herato0101.301								
1009	Herato2001	11556980	11558045	+	0	NA	Intergenic	Intergenic	3523	ID=evm.model.Herato2001.440.6.5-E1;Parent=evm.model.Herato2001.440.6.5								
30	Herato0606	3123623	3123909	+	0	NA	Intergenic	Intergenic	-29970	ID=evm.model.Herato0606.100-E1;Parent=evm.model.Herato0606.100								
141	Herato0701	12308795	12309153	+	0	NA	Intergenic	Intergenic	-1347	ID=evm.model.Herato0701.569-E1;Parent=evm.model.Herato0701.569								
909	Herato1904	3365531	3366124	+	0	NA	Intergenic	Intergenic	-42885	ID=evm.model.Herato1904.118-E1;Parent=evm.model.Herato1904.118								
403	Herato1108	12531279	12531635	+	0	NA	Intergenic	Intergenic	-12532	ID=evm.model.Herato1108.526-E2;Parent=evm.model.Herato1108.526								
466	Herato0101	19914719	19915735	+	0	NA	Intergenic	Intergenic	1327	ID=evm.model.Herato0101.768-E1;Parent=evm.model.Herato0101.768								
1124	Herato0310	8603305	8604190	+	0	NA	Intergenic	Intergenic	6272	ID=evm.model.Herato0310.229-E1;Parent=evm.model.Herato0310.229								
75	Herato0101	10247183	10248339	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.297-E1;Parent=evm.model.Herato0101.297)	-promoter-TSS (ID=evm.model.Herato0101.297-E1;Parent=evm.model.Herato0101.297)	-210	ID=evm.model.Herato0101.297-E1;Parent=evm.model.Herato0101.297								
134	Herato0701	10032169	10032829	+	0	NA	Intergenic	Intergenic	-2665	ID=evm.model.Herato0701.407.1.3-E4;Parent=evm.model.Herato0701.407.1.3								
618	Herato1301	17618217	17619357	+	0	NA	Intergenic	Intergenic	11910	ID=evm.model.Herato1301.621-E16;Parent=evm.model.Herato1301.621								
848	Herato1807	446582	447130	+	0	NA	Intergenic	Intergenic	-14389	ID=evm.model.Herato1807.7-E1;Parent=evm.model.Herato1807.7								
1163	Herato0503	3623299	3623520	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.121-E7;Parent=evm.model.Herato0503.121)	-promoter-TSS (ID=evm.model.Herato0503.121-E7;Parent=evm.model.Herato0503.121)	-678	ID=evm.model.Herato0503.121-E7;Parent=evm.model.Herato0503.121								
450	Herato1202	3813548	3813983	+	0	NA	Intergenic	Intergenic	-1404	ID=evm.model.Herato1202.136.1-E1;Parent=evm.model.Herato1202.136.1								
1060	Herato2101	8940145	8941009	+	0	NA	Intergenic	Intergenic	-28570	ID=evm.model.Herato2101.308-E1;Parent=evm.model.Herato2101.308								
703	Herato1601	5018578	5019041	+	0	NA	promoter-TSS (ID=evm.model.Herato1601.106-E1;Parent=evm.model.Herato1601.106)	-promoter-TSS (ID=evm.model.Herato1601.106-E1;Parent=evm.model.Herato1601.106)	-692	ID=evm.model.Herato1601.106-E1;Parent=evm.model.Herato1601.106								
900	Herato1904	1277817	1278385	+	0	NA	Intergenic	Intergenic	17754	ID=evm.model.Herato1904.43-E2;Parent=evm.model.Herato1904.43								
1134	Herato0401	1782517	1783128	+	0	NA	Intergenic	Intergenic	-8421	ID=evm.model.Herato0401.43-E1;Parent=evm.model.Herato0401.43								
318	Herato1007	2049961	2050263	+	0	NA	Intergenic	Intergenic	2656	ID=evm.model.Herato1007.86.3-E2;Parent=evm.model.Herato1007.86.3								
972	Herato2001	3548349	3548670	+	0	NA	Intergenic	Intergenic	-4428	ID=evm.model.Herato2001.104-E1;Parent=evm.model.Herato2001.104								
1100	Herato0101	4237669	4238054	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.129-E1;Parent=evm.model.Herato0101.129)	-promoter-TSS (ID=evm.model.Herato0101.129-E1;Parent=evm.model.Herato0101.129)	88	ID=evm.model.Herato0101.129.1-E1;Parent=evm.model.Herato0101.129.1								
473	Herato1202	7989094	7989722	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.322-E1;Parent=evm.model.Herato1202.322)	-promoter-TSS (ID=evm.model.Herato1202.322-E1;Parent=evm.model.Herato1202.322)	-930	ID=evm.model.Herato1202.322-E1;Parent=evm.model.Herato1202.322								
3	Herato0601	948994	949932	+	0	NA	Intergenic	Intergenic	-43542	ID=evm.model.Herato0601.10-E1;Parent=evm.model.Herato0601.10								
