PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1down_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D1_p05FC1_shared_D1down_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
302	Hmel210005	937546	937850	+	0	NA	promoter-TSS (ID=HMEL008529g1.t1-E1;Parent=HMEL008529g1.t1)	-promoter-TSS (ID=HMEL008529g1.t1-E1;Parent=HMEL008529g1.t1)	-150	ID=HMEL008529g1.t1-E1;Parent=HMEL008529g1.t1								
1126	Hmel221009	70349	71024	+	0	NA	promoter-TSS (ID=HMEL035515g1.t1-E1;Parent=HMEL035515g1.t1)	-promoter-TSS (ID=HMEL035515g1.t1-E1;Parent=HMEL035515g1.t1)	65	ID=HMEL035516g1.t1-E1;Parent=HMEL035516g1.t1								
774	Hmel216015	622611	622803	+	0	NA	promoter-TSS (ID=HMEL033637g1.t1-E10;Parent=HMEL033637g1.t1)	-promoter-TSS (ID=HMEL033637g1.t1-E10;Parent=HMEL033637g1.t1)	11	ID=HMEL033637g1.t1-E10;Parent=HMEL033637g1.t1								
866	Hmel218011	326014	326500	+	0	NA	Intergenic	Intergenic	-7537	ID=HMEL034336g1.t1-E1;Parent=HMEL034336g1.t1								
910	Hmel218018	6696335	6697029	+	0	NA	Intergenic	Intergenic	-1710	ID=HMEL016314g1.t1-E1;Parent=HMEL016314g1.t1								
693	Hmel215031	92033	92443	+	0	NA	promoter-TSS (ID=HMEL032786g1.t1-E4;Parent=HMEL032786g1.t1)	-promoter-TSS (ID=HMEL032786g1.t1-E4;Parent=HMEL032786g1.t1)	865	ID=HMEL032786g1.t1-E3;Parent=HMEL032786g1.t1								
593	Hmel213044	851619	852258	+	0	NA	Intergenic	Intergenic	-5274	ID=HMEL032044g1.t1-E1;Parent=HMEL032044g1.t1								
770	Hmel216013	329955	330796	+	0	NA	promoter-TSS (ID=HMEL017538g1.t2-E1;Parent=HMEL017538g1.t2)	-promoter-TSS (ID=HMEL017538g1.t2-E1;Parent=HMEL017538g1.t2)	-698	ID=HMEL017538g1.t2-E1;Parent=HMEL017538g1.t2								
188	Hmel208017	325427	326204	+	0	NA	Intergenic	Intergenic	-2362	ID=HMEL037891g1.t1-E1;Parent=HMEL037891g1.t1								
402	Hmel211004	1029594	1029907	+	0	NA	Intergenic	Intergenic	-4882	ID=HMEL031049g1.t1-E1;Parent=HMEL031049g1.t1								
1097	Hmel220009	138425	138840	+	0	NA	Intergenic	Intergenic	-10736	ID=HMEL035254g1.t2-E1;Parent=HMEL035254g1.t2								
641	Hmel202004	740614	741109	+	0	NA	Intergenic	Intergenic	-7929	ID=HMEL033198g1.t1-E1;Parent=HMEL033198g1.t1								
893	Hmel218018	2632521	2633555	+	0	NA	Intergenic	Intergenic	4054	ID=HMEL034393g1.t1-E2;Parent=HMEL034393g1.t1								
838	Hmel217020	157482	158678	+	0	NA	TTS (ID=HMEL008111g1.t1-E1;Parent=HMEL008111g1.t1)	-TTS (ID=HMEL008111g1.t1-E1;Parent=HMEL008111g1.t1)	909	ID=HMEL008111g1.t1-E1;Parent=HMEL008111g1.t1								
616	Hmel213067	671631	671892	+	0	NA	Intergenic	Intergenic	-74481	ID=HMEL032194g1.t1-E1;Parent=HMEL032194g1.t1								
640	Hmel214008	1816939	1817125	+	0	NA	Intergenic	Intergenic	-3388	ID=HMEL004781g1.t1-E1;Parent=HMEL004781g1.t1								
1121	Hmel221001	2142424	2143602	+	0	NA	TTS (ID=HMEL007289-RA-E1;Parent=HMEL007289-RA)	-TTS (ID=HMEL007289-RA-E1;Parent=HMEL007289-RA)	298	ID=HMEL007289-RA-E1;Parent=HMEL007289-RA								
83	Hmel207002	1491815	1492259	+	0	NA	Intergenic	Intergenic	5193	ID=HMEL011231-RA-E1;Parent=HMEL011231-RA								
804	Hmel217004	1891792	1892711	+	0	NA	Intergenic	Intergenic	4409	ID=HMEL033805g1.t1-E5;Parent=HMEL033805g1.t1								
870	Hmel218014	81424	81698	+	0	NA	Intergenic	Intergenic	27315	ID=HMEL034341g1.t1-E2;Parent=HMEL034341g1.t1								
896	Hmel202006	2152656	2153123	+	0	NA	Intergenic	Intergenic	-7730	ID=HMEL014363g1.t1-E1;Parent=HMEL014363g1.t1								
962	Hmel219003	3577341	3578877	+	0	NA	Intergenic	Intergenic	-15740	ID=HMEL003149g1.t1-E1;Parent=HMEL003149g1.t1								
1085	Hmel220005	4094559	4094839	+	0	NA	promoter-TSS (ID=HMEL035193g1.t1-E1;Parent=HMEL035193g1.t1)	-promoter-TSS (ID=HMEL035193g1.t1-E1;Parent=HMEL035193g1.t1)	-669	ID=HMEL035193g1.t1-E1;Parent=HMEL035193g1.t1								
755	Hmel216011	1787901	1788785	+	0	NA	promoter-TSS (ID=HMEL010245g1.t1-E5;Parent=HMEL010245g1.t1)	-promoter-TSS (ID=HMEL010245g1.t1-E5;Parent=HMEL010245g1.t1)	62	ID=HMEL010245g1.t1-E5;Parent=HMEL010245g1.t1								
777	Hmel217001	343118	343908	+	0	NA	TTS (ID=HMEL016452g3.t1-E1;Parent=HMEL016452g3.t1)	-TTS (ID=HMEL016452g3.t1-E1;Parent=HMEL016452g3.t1)	1606	ID=HMEL016452g3.t1-E1;Parent=HMEL016452g3.t1								
143	Hmel207014	326486	327684	+	0	NA	Intergenic	Intergenic	4806	ID=HMEL037621g1.t1-E1;Parent=HMEL037621g1.t1								
464	Hmel212001	2553867	2554448	+	0	NA	Intergenic	Intergenic	-2774	ID=HMEL016829g1.t1-E1;Parent=HMEL016829g1.t1								
1051	Hmel220003	2586242	2586890	+	0	NA	Intergenic	Intergenic	-2919	ID=HMEL012544g1.t1-E8;Parent=HMEL012544g1.t1								
6	Hmel201008	63434	63883	+	0	NA	Intergenic	Intergenic	-30794	ID=HMEL002949g1.t1-E1;Parent=HMEL002949g1.t1								
562	Hmel213006	6568	7443	+	0	NA	Intergenic	Intergenic	-16677	ID=HMEL005061g1.t1-E1;Parent=HMEL005061g1.t1								
1102	Hmel220011	143236	144944	+	0	NA	Intergenic	Intergenic	-1028	ID=HMEL035267g1.t3-E8;Parent=HMEL035267g1.t3								
497	Hmel212004	600721	601023	+	0	NA	Intergenic	Intergenic	27014	ID=HMEL017123g1.t1-E1;Parent=HMEL017123g1.t1								
183	Hmel201009	3303046	3303765	+	0	NA	promoter-TSS (ID=HMEL030214g1.t1-E1;Parent=HMEL030214g1.t1)	-promoter-TSS (ID=HMEL030214g1.t1-E1;Parent=HMEL030214g1.t1)	-462	ID=HMEL030214g1.t1-E1;Parent=HMEL030214g1.t1								
518	Hmel212011	963287	963650	+	0	NA	Intergenic	Intergenic	-19637	ID=HMEL012672g1.t1-E1;Parent=HMEL012672g1.t1								
1211	Hmel204017	2261177	2261405	+	0	NA	Intergenic	Intergenic	84277	ID=HMEL036475g1.t1-E1;Parent=HMEL036475g1.t1								
439	Hmel211010	225008	225344	+	0	NA	Intergenic	Intergenic	1210	ID=HMEL006520g2.t1-E2;Parent=HMEL006520g2.t1								
362	Hmel210011	3768792	3769260	+	0	NA	Intergenic	Intergenic	-26078	ID=HMEL015490g1.t1-E1;Parent=HMEL015490g1.t1								
411	Hmel211004	2115482	2116090	+	0	NA	Intergenic	Intergenic	-8340	ID=HMEL015137g1.t1-E1;Parent=HMEL015137g1.t1								
169	Hmel207021	2214591	2215118	+	0	NA	Intergenic	Intergenic	3304	ID=HMEL013372g1.t1-E4;Parent=HMEL013372g1.t1								
705	Hmel215047	541475	542109	+	0	NA	Intergenic	Intergenic	-5819	ID=HMEL032869g1.t1-E1;Parent=HMEL032869g1.t1								
478	Hmel212001	3452296	3453397	+	0	NA	Intergenic	Intergenic	14494	ID=HMEL031389g1.t1-E2;Parent=HMEL031389g1.t1								
398	Hmel211004	398104	398375	+	0	NA	Intergenic	Intergenic	4788	ID=HMEL031019g1.t1-E10;Parent=HMEL031019g1.t1								
384	Hmel211002	64700	65580	+	0	NA	Intergenic	Intergenic	-3357	ID=HMEL015339g1.t1-E1;Parent=HMEL015339g1.t1								
836	Hmel217018	2248023	2248734	+	0	NA	Intergenic	Intergenic	-11221	ID=HMEL034020g1.t1-E1;Parent=HMEL034020g1.t1								
942	Hmel219003	1840299	1840701	+	0	NA	Intergenic	Intergenic	3463	ID=HMEL010662g1.t1-E3;Parent=HMEL010662g1.t1								
955	Hmel219003	1989074	1989989	+	0	NA	Intergenic	Intergenic	-7927	ID=HMEL010680g1.t1-E1;Parent=HMEL010680g1.t1								
407	Hmel211004	1566082	1566885	+	0	NA	Intergenic	Intergenic	6282	ID=HMEL015189g3.t1-E2;Parent=HMEL015189g3.t1								
18	Hmel201009	536771	537176	+	0	NA	Intergenic	Intergenic	-16617	ID=HMEL003948g1.t2-E1;Parent=HMEL003948g1.t2								
376	Hmel210011	5370913	5371139	+	0	NA	Intergenic	Intergenic	8983	ID=HMEL009189g1.t1-E2;Parent=HMEL009189g1.t1								
912	Hmel218018	6795759	6796290	+	0	NA	Intergenic	Intergenic	2813	ID=HMEL015837g1.t1-E1;Parent=HMEL015837g1.t1								
785	Hmel217004	110299	110481	+	0	NA	TTS (ID=HMEL033767g1.t1-E1;Parent=HMEL033767g1.t1)	-TTS (ID=HMEL033767g1.t1-E1;Parent=HMEL033767g1.t1)	204	ID=HMEL033767g1.t1-E1;Parent=HMEL033767g1.t1								
599	Hmel213049	589310	590289	+	0	NA	Intergenic	Intergenic	20423	ID=HMEL032073g1.t1-E3;Parent=HMEL032073g1.t1								
1167	Hmel203048	138570	139613	+	0	NA	promoter-TSS (ID=HMEL036086g1.t1-E14;Parent=HMEL036086g1.t1)	-promoter-TSS (ID=HMEL036086g1.t1-E14;Parent=HMEL036086g1.t1)	-721	ID=HMEL036086g1.t1-E14;Parent=HMEL036086g1.t1								
587	Hmel213044	467356	467715	+	0	NA	Intergenic	Intergenic	-5444	ID=HMEL016755g2.t1-E1;Parent=HMEL016755g2.t1								
609	Hmel213065	255095	255288	+	0	NA	Intergenic	Intergenic	-3372	ID=HMEL010032g1.t1-E1;Parent=HMEL010032g1.t1								
1235	Hmel205012	475003	475355	+	0	NA	Intergenic	Intergenic	6856	ID=HMEL007217g2.t1-E2;Parent=HMEL007217g2.t1								
190	Hmel208019	536071	536465	+	0	NA	Intergenic	Intergenic	4705	ID=HMEL017963g1.t1-E19;Parent=HMEL017963g1.t1								
298	Hmel210005	538691	539805	+	0	NA	promoter-TSS (ID=HMEL014099g1.t1-E6;Parent=HMEL014099g1.t1)	-promoter-TSS (ID=HMEL014099g1.t1-E6;Parent=HMEL014099g1.t1)	-70	ID=HMEL014099g1.t1-E6;Parent=HMEL014099g1.t1								
95	Hmel207002	1672490	1672960	+	0	NA	Intergenic	Intergenic	15577	ID=HMEL011241g2.t1-E1;Parent=HMEL011241g2.t1								
923	Hmel218018	8243857	8244268	+	0	NA	Intergenic	Intergenic	-14166	ID=HMEL009223g1.t1-E1;Parent=HMEL009223g1.t1								
601	Hmel213062	928855	929523	+	0	NA	Intergenic	Intergenic	2338	ID=HMEL032123g1.t1-E1;Parent=HMEL032123g1.t1								
822	Hmel217014	502477	503373	+	0	NA	Intergenic	Intergenic	-13837	ID=HMEL033910g1.t1-E1;Parent=HMEL033910g1.t1								
231	Hmel209005	955724	955957	+	0	NA	Intergenic	Intergenic	-1592	ID=HMEL012972g3.t1-E4;Parent=HMEL012972g3.t1								
243	Hmel209007	2018098	2018698	+	0	NA	Intergenic	Intergenic	1934	ID=HMEL030413g1.t1-E4;Parent=HMEL030413g1.t1								
779	Hmel217001	356171	357185	+	0	NA	Intergenic	Intergenic	-4959	ID=HMEL016452g4.t1-E1;Parent=HMEL016452g4.t1								
551	Hmel213004	696378	696957	+	0	NA	promoter-TSS (ID=HMEL011789g1.t1-E4;Parent=HMEL011789g1.t1)	-promoter-TSS (ID=HMEL011789g1.t1-E4;Parent=HMEL011789g1.t1)	-25	ID=HMEL011789g1.t1-E4;Parent=HMEL011789g1.t1								
148	Hmel207021	467622	468140	+	0	NA	Intergenic	Intergenic	-5666	ID=HMEL037663g1.t1-E1;Parent=HMEL037663g1.t1								
504	Hmel212006	185969	187418	+	0	NA	TTS (ID=HMEL002722g1.t1-E1;Parent=HMEL002722g1.t1)	-TTS (ID=HMEL002722g1.t1-E1;Parent=HMEL002722g1.t1)	237	ID=HMEL002722g1.t1-E2;Parent=HMEL002722g1.t1								
343	Hmel201011	880992	881247	+	0	NA	promoter-TSS (ID=HMEL033026g1.t1-E1;Parent=HMEL033026g1.t1)	-promoter-TSS (ID=HMEL033026g1.t1-E1;Parent=HMEL033026g1.t1)	-14	ID=HMEL033026g1.t1-E1;Parent=HMEL033026g1.t1								
753	Hmel216011	1784225	1784688	+	0	NA	Intergenic	Intergenic	2241	ID=HMEL010245g1.t1-E1;Parent=HMEL010245g1.t1								
697	Hmel215034	375776	376211	+	0	NA	promoter-TSS (ID=HMEL016735g1.t1-E4;Parent=HMEL016735g1.t1)	-promoter-TSS (ID=HMEL016735g1.t1-E4;Parent=HMEL016735g1.t1)	-324	ID=HMEL016735g1.t1-E4;Parent=HMEL016735g1.t1								
981	Hmel219003	6081170	6081486	+	0	NA	Intergenic	Intergenic	1249	ID=HMEL008565g4.t1-E3;Parent=HMEL008565g4.t1								
726	Hmel216009	567956	568246	+	0	NA	Intergenic	Intergenic	2611	ID=HMEL004778g2.t1-E3;Parent=HMEL004778g2.t1								
857	Hmel218007	739831	740191	+	0	NA	Intergenic	Intergenic	-7530	ID=HMEL002564-RA-E1;Parent=HMEL002564-RA								
106	Hmel207002	5075298	5075640	+	0	NA	promoter-TSS (ID=HMEL037467g1.t1-E1;Parent=HMEL037467g1.t1)	-promoter-TSS (ID=HMEL037467g1.t1-E1;Parent=HMEL037467g1.t1)	-813	ID=HMEL037467g1.t1-E1;Parent=HMEL037467g1.t1								
707	Hmel215047	848802	849516	+	0	NA	promoter-TSS (ID=HMEL032879g1.t1-E4;Parent=HMEL032879g1.t1)	-promoter-TSS (ID=HMEL032879g1.t1-E4;Parent=HMEL032879g1.t1)	58	ID=HMEL032879g1.t1-E4;Parent=HMEL032879g1.t1								
1010	Hmel219014	1515908	1516190	+	0	NA	promoter-TSS (ID=HMEL005119g1.t1-E2;Parent=HMEL005119g1.t1)	-promoter-TSS (ID=HMEL005119g1.t1-E2;Parent=HMEL005119g1.t1)	-760	ID=HMEL005119g1.t1-E2;Parent=HMEL005119g1.t1								
157	Hmel207021	1453257	1453737	+	0	NA	TTS (ID=HMEL037701g1.t1-E1;Parent=HMEL037701g1.t1)	-TTS (ID=HMEL037701g1.t1-E1;Parent=HMEL037701g1.t1)	1043	ID=HMEL037701g1.t1-E1;Parent=HMEL037701g1.t1								
964	Hmel219003	3593496	3593807	+	0	NA	Intergenic	Intergenic	-31282	ID=HMEL003149g1.t1-E1;Parent=HMEL003149g1.t1								
65	Hmel206012	530827	531159	+	0	NA	promoter-TSS (ID=HMEL037115g1.t1-E1;Parent=HMEL037115g1.t1)	-promoter-TSS (ID=HMEL037115g1.t1-E1;Parent=HMEL037115g1.t1)	-323	ID=HMEL037115g1.t1-E1;Parent=HMEL037115g1.t1								
935	Hmel219003	1601779	1602528	+	0	NA	promoter-TSS (ID=HMEL008615g1.t1-E1;Parent=HMEL008615g1.t1)	-promoter-TSS (ID=HMEL008615g1.t1-E1;Parent=HMEL008615g1.t1)	-708	ID=HMEL008615g1.t1-E1;Parent=HMEL008615g1.t1								
203	Hmel208046	255227	255978	+	0	NA	TTS (ID=HMEL038102g1.t1-E3;Parent=HMEL038102g1.t1)	-TTS (ID=HMEL038102g1.t1-E3;Parent=HMEL038102g1.t1)	230	ID=HMEL038102g1.t1-E4;Parent=HMEL038102g1.t1								
261	Hmel209007	4658324	4658554	+	0	NA	Intergenic	Intergenic	4608	ID=HMEL030492g1.t1-E2;Parent=HMEL030492g1.t1								
1213	Hmel204017	2459767	2460085	+	0	NA	Intergenic	Intergenic	-5913	ID=HMEL036480g1.t1-E1;Parent=HMEL036480g1.t1								
1093	Hmel220005	5674585	5675151	+	0	NA	Intergenic	Intergenic	46792	ID=HMEL012769g1.t1-E1;Parent=HMEL012769g1.t1								
81	Hmel207002	1488653	1488883	+	0	NA	Intergenic	Intergenic	1924	ID=HMEL011231-RA-E1;Parent=HMEL011231-RA								
1023	Hmel219018	1277070	1277782	+	0	NA	Intergenic	Intergenic	13213	ID=HMEL034911g1.t1-E2;Parent=HMEL034911g1.t1								
321	Hmel210011	118759	119048	+	0	NA	TTS (ID=HMEL013310g1.t1-E4;Parent=HMEL013310g1.t1)	-TTS (ID=HMEL013310g1.t1-E4;Parent=HMEL013310g1.t1)	763	ID=HMEL013310g1.t1-E4;Parent=HMEL013310g1.t1								
1199	Hmel204013	1082270	1082793	+	0	NA	Intergenic	Intergenic	21394	ID=HMEL036407g1.t1-E1;Parent=HMEL036407g1.t1								
86	Hmel201009	1896811	1898802	+	0	NA	promoter-TSS (ID=HMEL030163g1.t1-E1;Parent=HMEL030163g1.t1)	-promoter-TSS (ID=HMEL030163g1.t1-E1;Parent=HMEL030163g1.t1)	-290	ID=HMEL030163g1.t1-E1;Parent=HMEL030163g1.t1								
624	Hmel202004	157378	158091	+	0	NA	Intergenic	Intergenic	-5198	ID=HMEL014154g1.t1-E1;Parent=HMEL014154g1.t1								
792	Hmel217004	1000301	1001453	+	0	NA	Intergenic	Intergenic	-5074	ID=HMEL033791g1.t1-E1;Parent=HMEL033791g1.t1								
1158	Hmel201005	429596	430031	+	0	NA	TTS (ID=HMEL003400g1.t1-E1;Parent=HMEL003400g1.t1)	-TTS (ID=HMEL003400g1.t1-E1;Parent=HMEL003400g1.t1)	1121	ID=HMEL003400g1.t1-E1;Parent=HMEL003400g1.t1								
371	Hmel210011	4830301	4831652	+	0	NA	Intergenic	Intergenic	9428	ID=HMEL009042g1.t1-E6;Parent=HMEL009042g1.t1								
656	Hmel214020	55627	56155	+	0	NA	Intergenic	Intergenic	-20646	ID=HMEL032474g1.t1-E1;Parent=HMEL032474g1.t1								
1248	Hmel205012	1239611	1240402	+	0	NA	Intergenic	Intergenic	6883	ID=HMEL017902g1.t1-E1;Parent=HMEL017902g1.t1								
1079	Hmel220005	3244502	3245568	+	0	NA	Intergenic	Intergenic	1577	ID=HMEL035177g1.t1-E2;Parent=HMEL035177g1.t1								
204	Hmel208046	301047	301388	+	0	NA	Intergenic	Intergenic	-7226	ID=HMEL038104g1.t1-E1;Parent=HMEL038104g1.t1								
1041	Hmel220003	1275641	1276627	+	0	NA	Intergenic	Intergenic	-23609	ID=HMEL017017g1.t1-E1;Parent=HMEL017017g1.t1								
435	Hmel211010	162481	163451	+	0	NA	TTS (ID=HMEL031192g1.t1-E1;Parent=HMEL031192g1.t1)	-TTS (ID=HMEL031192g1.t1-E1;Parent=HMEL031192g1.t1)	130	ID=HMEL031192g1.t1-E2;Parent=HMEL031192g1.t1								
814	Hmel217004	3097107	3097458	+	0	NA	Intergenic	Intergenic	11560	ID=HMEL005246g1.t1-E5;Parent=HMEL005246g1.t1								
924	Hmel218018	8245637	8245939	+	0	NA	Intergenic	Intergenic	-12440	ID=HMEL009223g1.t1-E1;Parent=HMEL009223g1.t1								
885	Hmel218018	1223996	1224321	+	0	NA	Intergenic	Intergenic	-3779	ID=HMEL034361g1.t1-E1;Parent=HMEL034361g1.t1								
884	Hmel218018	1223091	1223478	+	0	NA	Intergenic	Intergenic	-2905	ID=HMEL034361g1.t1-E1;Parent=HMEL034361g1.t1								
339	Hmel201011	774778	775033	+	0	NA	Intergenic	Intergenic	-12886	ID=HMEL033023g1.t1-E1;Parent=HMEL033023g1.t1								
228	Hmel209005	495403	496297	+	0	NA	Intergenic	Intergenic	-2268	ID=HMEL030327g1.t1-E2;Parent=HMEL030327g1.t1								
760	Hmel216011	2265900	2267307	+	0	NA	exon (ID=HMEL002784g1.t1-E1;Parent=HMEL002784g1.t1, exon 1 of 1)	-exon (ID=HMEL002784g1.t1-E1;Parent=HMEL002784g1.t1, exon 1 of 1)	113	ID=HMEL002784g1.t1-E1;Parent=HMEL002784g1.t1								
863	Hmel201002	2339741	2339976	+	0	NA	Intergenic	Intergenic	13408	ID=HMEL014985g1.t1-E1;Parent=HMEL014985g1.t1								
749	Hmel216011	1670484	1670742	+	0	NA	TTS (ID=HMEL033563g1.t1-E1;Parent=HMEL033563g1.t1)	-TTS (ID=HMEL033563g1.t1-E1;Parent=HMEL033563g1.t1)	228	ID=HMEL033563g1.t1-E1;Parent=HMEL033563g1.t1								
268	Hmel210001	583537	584008	+	0	NA	Intergenic	Intergenic	1735	ID=HMEL003546g1.t1-E3;Parent=HMEL003546g1.t1								
531	Hmel212013	1350392	1350595	+	0	NA	TTS (ID=HMEL031670g1.t1-E6;Parent=HMEL031670g1.t1)	-TTS (ID=HMEL031670g1.t1-E6;Parent=HMEL031670g1.t1)	1095	ID=HMEL031670g1.t1-E6;Parent=HMEL031670g1.t1								
829	Hmel217018	466386	466601	+	0	NA	Intergenic	Intergenic	-4883	ID=HMEL033964g1.t1-E1;Parent=HMEL033964g1.t1								
345	Hmel201011	897326	897953	+	0	NA	Intergenic	Intergenic	1608	ID=HMEL033027g1.t1-E3;Parent=HMEL033027g1.t1								
172	Hmel207023	501335	501754	+	0	NA	Intergenic	Intergenic	-11311	ID=HMEL037742g1.t1-E1;Parent=HMEL037742g1.t1								
596	Hmel213049	312953	313333	+	0	NA	Intergenic	Intergenic	17490	ID=HMEL032065g1.t1-E1;Parent=HMEL032065g1.t1								
223	Hmel209001	1256110	1256396	+	0	NA	Intergenic	Intergenic	47457	ID=HMEL007611-RA-E4;Parent=HMEL007611-RA								
613	Hmel213065	680713	680877	+	0	NA	Intergenic	Intergenic	2893	ID=HMEL014721g1.t1-E1;Parent=HMEL014721g1.t1								
721	Hmel216006	41915	42404	+	0	NA	Intergenic	Intergenic	3727	ID=HMEL013766g1.t1-E2;Parent=HMEL013766g1.t1								
1255	Hmel205013	221396	221880	+	0	NA	promoter-TSS (ID=HMEL008938g1.t1-E3;Parent=HMEL008938g1.t1)	-promoter-TSS (ID=HMEL008938g1.t1-E3;Parent=HMEL008938g1.t1)	-545	ID=HMEL008938g1.t1-E3;Parent=HMEL008938g1.t1								
1043	Hmel220003	1644482	1645988	+	0	NA	Intergenic	Intergenic	-2469	ID=HMEL035002g1.t1-E2;Parent=HMEL035002g1.t1								
282	Hmel210004	3580624	3580820	+	0	NA	Intergenic	Intergenic	11145	ID=HMEL030660g1.t1-E2;Parent=HMEL030660g1.t1								
669	Hmel214029	764209	764837	+	0	NA	promoter-TSS (ID=HMEL011549-RA-E6;Parent=HMEL011549-RA)	-promoter-TSS (ID=HMEL011549-RA-E6;Parent=HMEL011549-RA)	1	ID=HMEL011549-RA-E6;Parent=HMEL011549-RA								
1082	Hmel220005	3304552	3306074	+	0	NA	Intergenic	Intergenic	8158	ID=HMEL005065g1.t1-E11;Parent=HMEL005065g1.t1								
420	Hmel211004	3858207	3858536	+	0	NA	promoter-TSS (ID=HMEL031136g1.t1-E7;Parent=HMEL031136g1.t1)	-promoter-TSS (ID=HMEL031136g1.t1-E7;Parent=HMEL031136g1.t1)	70	ID=HMEL031136g1.t1-E7;Parent=HMEL031136g1.t1								
1066	Hmel220005	1153049	1153749	+	0	NA	Intergenic	Intergenic	-2286	ID=HMEL016161g1.t3-E2;Parent=HMEL016161g1.t3								
121	Hmel201009	2333094	2333558	+	0	NA	Intergenic	Intergenic	-1821	ID=HMEL017258g1.t1-E1;Parent=HMEL017258g1.t1								
639	Hmel214008	1781741	1782029	+	0	NA	promoter-TSS (ID=HMEL032356g1.t1-E4;Parent=HMEL032356g1.t1)	-promoter-TSS (ID=HMEL032356g1.t1-E4;Parent=HMEL032356g1.t1)	-531	ID=HMEL032356g1.t1-E4;Parent=HMEL032356g1.t1								
952	Hmel219003	1942993	1943137	+	0	NA	Intergenic	Intergenic	-2849	ID=HMEL010670g1.t1-E1;Parent=HMEL010670g1.t1								
989	Hmel219003	7023742	7024129	+	0	NA	Intergenic	Intergenic	56532	ID=HMEL005995g1.t1-E1;Parent=HMEL005995g1.t1								
1071	Hmel220005	1747399	1747678	+	0	NA	Intergenic	Intergenic	2298	ID=HMEL035100g1.t1-E3;Parent=HMEL035100g1.t1								
494	Hmel212001	6240443	6241815	+	0	NA	Intergenic	Intergenic	-14349	ID=HMEL016387g1.t1-E1;Parent=HMEL016387g1.t1								
487	Hmel212001	5860933	5861552	+	0	NA	Intergenic	Intergenic	2198	ID=HMEL031454g1.t1-E1;Parent=HMEL031454g1.t1								
238	Hmel209007	959728	960673	+	0	NA	Intergenic	Intergenic	-1049	ID=HMEL009457g1.t1-E1;Parent=HMEL009457g1.t1								
873	Hmel218018	102039	102865	+	0	NA	Intergenic	Intergenic	57810	ID=HMEL017500-RA-E1;Parent=HMEL017500-RA								
1137	Hmel203003	3938	4879	+	0	NA	Intergenic	Intergenic	-14834	ID=HMEL035957g1.t1-E1;Parent=HMEL035957g1.t1								
577	Hmel213022	12221	12505	+	0	NA	Intergenic	Intergenic	-3424	ID=HMEL014213g1.t1-E2;Parent=HMEL014213g1.t1								
253	Hmel209007	3424295	3424881	+	0	NA	Intergenic	Intergenic	-6017	ID=HMEL006916g1.t1-E2;Parent=HMEL006916g1.t1								
448	Hmel211012	973847	974219	+	0	NA	Intergenic	Intergenic	2828	ID=HMEL015096g1.t1-E1;Parent=HMEL015096g1.t1								
1227	Hmel205005	725277	726128	+	0	NA	TTS (ID=HMEL016273g2.t1-E1;Parent=HMEL016273g2.t1)	-TTS (ID=HMEL016273g2.t1-E1;Parent=HMEL016273g2.t1)	1230	ID=HMEL016273g2.t1-E1;Parent=HMEL016273g2.t1								
216	Hmel209001	633313	634009	+	0	NA	TTS (ID=HMEL038222g1.t1-E1;Parent=HMEL038222g1.t1)	-TTS (ID=HMEL038222g1.t1-E1;Parent=HMEL038222g1.t1)	689	ID=HMEL038222g1.t1-E1;Parent=HMEL038222g1.t1								
852	Hmel218005	528818	529622	+	0	NA	Intergenic	Intergenic	-9443	ID=HMEL034258g1.t1-E1;Parent=HMEL034258g1.t1								
643	Hmel202004	897646	898654	+	0	NA	TTS (ID=HMEL007054g1.t1-E1;Parent=HMEL007054g1.t1)	-TTS (ID=HMEL007054g1.t1-E1;Parent=HMEL007054g1.t1)	2568	ID=HMEL007054g1.t1-E1;Parent=HMEL007054g1.t1								
63	Hmel206012	254455	254636	+	0	NA	Intergenic	Intergenic	2075	ID=HMEL037102g1.t1-E2;Parent=HMEL037102g1.t1								
1120	Hmel221001	1911187	1911666	+	0	NA	Intergenic	Intergenic	-2675	ID=HMEL007272g1.t1-E3;Parent=HMEL007272g1.t1								
179	Hmel208003	78387	78712	+	0	NA	Intergenic	Intergenic	-2740	ID=HMEL037800g1.t1-E1;Parent=HMEL037800g1.t1								
1105	Hmel220012	91754	92249	+	0	NA	Intergenic	Intergenic	11307	ID=HMEL011613g1.t1-E1;Parent=HMEL011613g1.t1								
1187	Hmel204001	672764	674261	+	0	NA	Intergenic	Intergenic	-3794	ID=HMEL036318g1.t1-E1;Parent=HMEL036318g1.t1								
713	Hmel215047	2204919	2205386	+	0	NA	Intergenic	Intergenic	15392	ID=HMEL005629g1.t1-E8;Parent=HMEL005629g1.t1								
676	Hmel215006	19681	19900	+	0	NA	Intergenic	Intergenic	3876	ID=HMEL013368g1.t1-E6;Parent=HMEL013368g1.t1								
