PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_eratoUnique_D2down.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_eratoUnique_D2down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
4053	Herato1301	17757136	17757349	+	0	NA	TTS (ID=evm.model.Herato1301.622-E8;Parent=evm.model.Herato1301.622)	-TTS (ID=evm.model.Herato1301.622-E8;Parent=evm.model.Herato1301.622)	723	ID=evm.model.Herato1301.622-E8;Parent=evm.model.Herato1301.622								
1823	Herato1703	423989	424295	+	0	NA	Intergenic	Intergenic	82455	ID=evm.model.Herato1703.3-E13;Parent=evm.model.Herato1703.3								
5026	Herato1910	4603626	4603972	+	0	NA	Intergenic	Intergenic	-12593	ID=evm.model.Herato1910.186-E1;Parent=evm.model.Herato1910.186								
2267	Herato0310	3717199	3717778	+	0	NA	Intergenic	Intergenic	14474	ID=evm.model.Herato0310.90-E1;Parent=evm.model.Herato0310.90								
2537	Herato1807	3558748	3559083	+	0	NA	Intergenic	Intergenic	-6599	ID=evm.model.Herato1807.68-E1;Parent=evm.model.Herato1807.68								
5999	Herato2101	5671888	5672167	+	0	NA	Intergenic	Intergenic	15898	ID=evm.model.Herato2101.194-E1;Parent=evm.model.Herato2101.194								
887	Herato0701	12048810	12049073	+	0	NA	TTS (ID=evm.model.Herato0701.543-E12;Parent=evm.model.Herato0701.543)	-TTS (ID=evm.model.Herato0701.543-E12;Parent=evm.model.Herato0701.543)	671	ID=evm.model.Herato0701.543-E12;Parent=evm.model.Herato0701.543								
5975	Herato2101	4562474	4562894	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.147-E5;Parent=evm.model.Herato2101.147)	-promoter-TSS (ID=evm.model.Herato2101.147-E5;Parent=evm.model.Herato2101.147)	-460	ID=evm.model.Herato2101.147-E5;Parent=evm.model.Herato2101.147								
5520	Herato0310	8126169	8126677	+	0	NA	Intergenic	Intergenic	-1924	ID=evm.model.Herato0310.220-E1;Parent=evm.model.Herato0310.220								
72	Herato0601	1088698	1088987	+	0	NA	Intergenic	Intergenic	-30249	ID=evm.model.Herato0601.11-E1;Parent=evm.model.Herato0601.11								
3371	Herato1701	355489	356577	+	0	NA	Intergenic	Intergenic	-6542	ID=evm.model.Herato1701.19.13-E1;Parent=evm.model.Herato1701.19.13								
1496	Herato1701	1001064	1001364	+	0	NA	Intergenic	Intergenic	-128710	ID=evm.model.Herato1701.34-E1;Parent=evm.model.Herato1701.34								
1682	Herato0901	5055163	5056195	+	0	NA	Intergenic	Intergenic	3852	ID=evm.model.Herato0901.134-E1;Parent=evm.model.Herato0901.134								
2781	Herato1507	1383454	1383611	+	0	NA	Intergenic	Intergenic	-4570	ID=evm.model.Herato1507.38-E1;Parent=evm.model.Herato1507.38								
1108	Herato0101	11946675	11947041	+	0	NA	Intergenic	Intergenic	13233	ID=evm.model.Herato0101.380-E2;Parent=evm.model.Herato0101.380								
1014	Herato1108	13323653	13323944	+	0	NA	Intergenic	Intergenic	-6746	ID=evm.model.Herato1108.568-E1;Parent=evm.model.Herato1108.568								
2282	Herato1301	22864185	22864637	+	0	NA	Intergenic	Intergenic	58602	ID=evm.model.Herato1301.769-E9;Parent=evm.model.Herato1301.769								
843	Herato1108	8196203	8196554	+	0	NA	Intergenic	Intergenic	5149	ID=evm.model.Herato1108.359.5-E4;Parent=evm.model.Herato1108.359.5								
2760	Herato1108	6474565	6474896	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.275-E5;Parent=evm.model.Herato1108.275)	-promoter-TSS (ID=evm.model.Herato1108.275-E5;Parent=evm.model.Herato1108.275)	61	ID=evm.model.Herato1108.275-E5;Parent=evm.model.Herato1108.275								
2529	Herato1007	3904162	3904716	+	0	NA	Intergenic	Intergenic	-33255	ID=evm.model.Herato1007.145-E1;Parent=evm.model.Herato1007.145								
4677	Herato1507	3512120	3512560	+	0	NA	Intergenic	Intergenic	6946	ID=evm.model.Herato1507.130-E1;Parent=evm.model.Herato1507.130								
2315	Herato1005	3229480	3230388	+	0	NA	Intergenic	Intergenic	15029	ID=evm.model.Herato1005.164-E1;Parent=evm.model.Herato1005.164								
2257	Herato1805	5808420	5808711	+	0	NA	Intergenic	Intergenic	-84125	ID=evm.model.Herato1805.158-E1;Parent=evm.model.Herato1805.158								
514	Herato0701	1396033	1397223	+	0	NA	Intergenic	Intergenic	2912	ID=evm.model.Herato0701.54-E2;Parent=evm.model.Herato0701.54								
610	Herato0701	3924494	3924696	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.184-E2;Parent=evm.model.Herato0701.184)	-promoter-TSS (ID=evm.model.Herato0701.184-E2;Parent=evm.model.Herato0701.184)	-972	ID=evm.model.Herato0701.184-E2;Parent=evm.model.Herato0701.184								
3973	Herato1301	14047589	14047886	+	0	NA	Intergenic	Intergenic	182746	ID=evm.model.Herato1301.535-E11;Parent=evm.model.Herato1301.535								
2444	Herato1007	2520927	2522263	+	0	NA	Intergenic	Intergenic	-48309	ID=evm.model.Herato1007.91-E1;Parent=evm.model.Herato1007.91								
725	Herato1505	2690828	2691094	+	0	NA	Intergenic	Intergenic	8389	ID=evm.model.Herato1505.111-E2;Parent=evm.model.Herato1505.111								
3921	Herato1801	2870546	2870767	+	0	NA	Intergenic	Intergenic	-2341	ID=evm.model.Herato1801.100-E1;Parent=evm.model.Herato1801.100								
4088	Herato0101	4030211	4030759	+	0	NA	Intergenic	Intergenic	-14901	ID=evm.model.Herato0101.119-E1;Parent=evm.model.Herato0101.119								
4290	Herato1805	10151889	10152489	+	0	NA	Intergenic	Intergenic	-13147	ID=evm.model.Herato1805.292-E1;Parent=evm.model.Herato1805.292								
1994	Herato1001	3357697	3358871	+	0	NA	Intergenic	Intergenic	-1590	ID=evm.model.Herato1001.115-E7;Parent=evm.model.Herato1001.115								
5754	Herato0405	1509515	1510103	+	0	NA	Intergenic	Intergenic	-62601	ID=evm.model.Herato0405.48-E1;Parent=evm.model.Herato0405.48								
5348	Herato1807	745832	746332	+	0	NA	Intergenic	Intergenic	-33198	ID=evm.model.Herato1807.12-E1;Parent=evm.model.Herato1807.12								
3252	Herato1202	7925021	7925430	+	0	NA	Intergenic	Intergenic	-3299	ID=evm.model.Herato1202.320-E1;Parent=evm.model.Herato1202.320								
3907	Herato1801	2760918	2761553	+	0	NA	Intergenic	Intergenic	-10458	ID=evm.model.Herato1801.96-E1;Parent=evm.model.Herato1801.96								
3857	Herato0101	22179560	22179989	+	0	NA	Intergenic	Intergenic	-64102	ID=evm.model.Herato0101.851-E1;Parent=evm.model.Herato0101.851								
1136	Herato0701	17921786	17922500	+	0	NA	Intergenic	Intergenic	48086	ID=evm.model.Herato0701.743-E3;Parent=evm.model.Herato0701.743								
4048	Herato1301	17448622	17448903	+	0	NA	Intergenic	Intergenic	-8332	ID=evm.model.Herato1301.617-E2;Parent=evm.model.Herato1301.617								
5429	Herato1805	6525318	6525595	+	0	NA	Intergenic	Intergenic	6477	ID=evm.model.Herato1805.182-E1;Parent=evm.model.Herato1805.182								
4183	Herato1301	21867804	21868353	+	0	NA	Intergenic	Intergenic	7203	ID=evm.model.Herato1301.741-E4;Parent=evm.model.Herato1301.741								
1175	Herato1202	2429272	2429627	+	0	NA	Intergenic	Intergenic	-7827	ID=evm.model.Herato1202.84-E1;Parent=evm.model.Herato1202.84								
4011	Herato0411	6376753	6377490	+	0	NA	promoter-TSS (ID=evm.model.Herato0411.154-E2;Parent=evm.model.Herato0411.154)	-promoter-TSS (ID=evm.model.Herato0411.154-E2;Parent=evm.model.Herato0411.154)	-701	ID=evm.model.Herato0411.154-E2;Parent=evm.model.Herato0411.154								
1683	Herato0901	5059110	5059988	+	0	NA	promoter-TSS (ID=evm.model.Herato0901.134-E1;Parent=evm.model.Herato0901.134)	-promoter-TSS (ID=evm.model.Herato0901.134-E1;Parent=evm.model.Herato0901.134)	-18	ID=evm.model.Herato0901.134-E1;Parent=evm.model.Herato0901.134								
1326	Herato1603	3891660	3892267	+	0	NA	Intergenic	Intergenic	9002	ID=evm.model.Herato1603.118.1-E2;Parent=evm.model.Herato1603.118.1								
3714	Herato1301	2857603	2857948	+	0	NA	Intergenic	Intergenic	-2372	ID=evm.model.Herato1301.71.2-E1;Parent=evm.model.Herato1301.71.2								
1382	Herato1202	9169647	9170575	+	0	NA	Intergenic	Intergenic	8900	ID=evm.model.Herato1202.371-E1;Parent=evm.model.Herato1202.371								
1452	Herato0821	1782288	1783467	+	0	NA	Intergenic	Intergenic	-2326	ID=evm.model.Herato0821.67-E6;Parent=evm.model.Herato0821.67								
2384	Herato1007	968353	968623	+	0	NA	Intergenic	Intergenic	-15793	ID=evm.model.Herato1007.40.1-E1;Parent=evm.model.Herato1007.40.1								
2637	Herato1411	6775802	6776145	+	0	NA	promoter-TSS (ID=evm.model.Herato1411.252-E1;Parent=evm.model.Herato1411.252)	-promoter-TSS (ID=evm.model.Herato1411.252-E1;Parent=evm.model.Herato1411.252)	-104	ID=evm.model.Herato1411.252-E1;Parent=evm.model.Herato1411.252								
5771	Herato2001	3248563	3249035	+	0	NA	Intergenic	Intergenic	8446	ID=evm.model.Herato2001.90-E18;Parent=evm.model.Herato2001.90								
589	Herato0701	3416595	3417337	+	0	NA	Intergenic	Intergenic	28730	ID=evm.model.Herato0701.170-E1;Parent=evm.model.Herato0701.170								
1337	Herato0801	5388831	5389182	+	0	NA	Intergenic	Intergenic	-5884	ID=evm.model.Herato0801.123-E11;Parent=evm.model.Herato0801.123								
2098	Herato2101	14124407	14125153	+	0	NA	Intergenic	Intergenic	11627	ID=evm.model.Herato2101.452-E7;Parent=evm.model.Herato2101.452								
3101	Herato1202	3199185	3199645	+	0	NA	Intergenic	Intergenic	-15468	ID=evm.model.Herato1202.112-E1;Parent=evm.model.Herato1202.112								
3837	Herato2101	5477561	5478067	+	0	NA	Intergenic	Intergenic	2592	ID=evm.model.Herato2101.189-E3;Parent=evm.model.Herato2101.189								
150	Herato0606	703581	703911	+	0	NA	Intergenic	Intergenic	4258	ID=evm.model.Herato0606.21-E1;Parent=evm.model.Herato0606.21								
3018	Herato0101	19044747	19045661	+	0	NA	Intergenic	Intergenic	6041	ID=evm.model.Herato0101.757-E4;Parent=evm.model.Herato0101.757								
245	Herato0606	3439646	3439823	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.104-E1;Parent=evm.model.Herato0606.104)	-promoter-TSS (ID=evm.model.Herato0606.104-E1;Parent=evm.model.Herato0606.104)	-533	ID=evm.model.Herato0606.104.2-E1;Parent=evm.model.Herato0606.104.2								
2511	Herato1411	459826	460060	+	0	NA	Intergenic	Intergenic	2749	ID=evm.model.Herato1411.7.4-E2;Parent=evm.model.Herato1411.7.4								
2604	Herato0411	2714394	2714696	+	0	NA	Intergenic	Intergenic	-1038	ID=evm.model.Herato0411.47-E6;Parent=evm.model.Herato0411.47								
4974	Herato1708	190515	191164	+	0	NA	Intergenic	Intergenic	4220	ID=evm.model.Herato1708.12.1-E31;Parent=evm.model.Herato1708.12.1								
2546	Herato1411	1319479	1319860	+	0	NA	Intergenic	Intergenic	-4122	ID=evm.model.Herato1411.38.1-E8;Parent=evm.model.Herato1411.38.1								
5943	Herato0405	834846	835263	+	0	NA	Intergenic	Intergenic	-5091	ID=evm.model.Herato0405.31-E1;Parent=evm.model.Herato0405.31								
5498	Herato1701	9095530	9095939	+	0	NA	Intergenic	Intergenic	7491	ID=evm.model.Herato1701.290.5-E7;Parent=evm.model.Herato1701.290.5								
5651	Herato1708	2120244	2120668	+	0	NA	Intergenic	Intergenic	15272	ID=evm.model.Herato1708.121-E1;Parent=evm.model.Herato1708.121								
4994	Herato1910	3623014	3623368	+	0	NA	promoter-TSS (ID=evm.model.Herato1910.163-E7;Parent=evm.model.Herato1910.163)	-promoter-TSS (ID=evm.model.Herato1910.163-E7;Parent=evm.model.Herato1910.163)	27	ID=evm.model.Herato1910.163.1-E7;Parent=evm.model.Herato1910.163.1								
2666	Herato1904	524260	524927	+	0	NA	Intergenic	Intergenic	13450	ID=evm.model.Herato1904.20-E3;Parent=evm.model.Herato1904.20								
3012	Herato1108	14164063	14164296	+	0	NA	Intergenic	Intergenic	-4962	ID=evm.model.Herato1108.602-E4;Parent=evm.model.Herato1108.602								
332	Herato0606	6329453	6329856	+	0	NA	Intergenic	Intergenic	-5806	ID=evm.model.Herato0606.218-E4;Parent=evm.model.Herato0606.218								
1099	Herato1202	835931	836264	+	0	NA	Intergenic	Intergenic	14820	ID=evm.model.Herato1202.38.1-E1;Parent=evm.model.Herato1202.38.1								
3599	Herato1202	19927794	19927995	+	0	NA	Intergenic	Intergenic	2409	ID=evm.model.Herato1202.803-E5;Parent=evm.model.Herato1202.803								
1965	Herato1001	2000852	2001329	+	0	NA	Intergenic	Intergenic	5424	ID=evm.model.Herato1001.69-E2;Parent=evm.model.Herato1001.69								
5311	Herato2001	10903599	10903857	+	0	NA	Intergenic	Intergenic	5063	ID=evm.model.Herato2001.423-E5;Parent=evm.model.Herato2001.423								
5083	Herato0501	163255	163450	+	0	NA	Intergenic	Intergenic	-8646	ID=evm.model.Herato0501.12-E2;Parent=evm.model.Herato0501.12								
4962	Herato2101	1074294	1074651	+	0	NA	TTS (ID=evm.model.Herato2101.40.2-E1;Parent=evm.model.Herato2101.40.2)	-TTS (ID=evm.model.Herato2101.40.2-E1;Parent=evm.model.Herato2101.40.2)	1031	ID=evm.model.Herato2101.40.2-E1;Parent=evm.model.Herato2101.40.2								
34	Herato0508	1446846	1447100	+	0	NA	Intergenic	Intergenic	3139	ID=evm.model.Herato0508.64-E1;Parent=evm.model.Herato0508.64								
745	Herato0701	8249244	8249768	+	0	NA	Intergenic	Intergenic	8900	ID=evm.model.Herato0701.366-E6;Parent=evm.model.Herato0701.366								
3691	Herato1301	2454760	2455291	+	0	NA	Intergenic	Intergenic	-1391	ID=evm.model.Herato1301.60-E3;Parent=evm.model.Herato1301.60								
5673	Herato2101	5503638	5503836	+	0	NA	Intergenic	Intergenic	-5240	ID=evm.model.Herato2101.191-E1;Parent=evm.model.Herato2101.191								
2656	Herato0101	17829164	17829627	+	0	NA	Intergenic	Intergenic	7227	ID=evm.model.Herato0101.704-E3;Parent=evm.model.Herato0101.704								
3650	Herato1701	11299430	11299735	+	0	NA	Intergenic	Intergenic	-10834	ID=evm.model.Herato1701.392-E1;Parent=evm.model.Herato1701.392								
2082	Herato2101	13325711	13326280	+	0	NA	Intergenic	Intergenic	-17099	ID=evm.model.Herato2101.425-E1;Parent=evm.model.Herato2101.425								
1410	Herato0101	13252470	13253521	+	0	NA	Intergenic	Intergenic	-2597	ID=evm.model.Herato0101.456-E15;Parent=evm.model.Herato0101.456								
2613	Herato1108	1131226	1131535	+	0	NA	Intergenic	Intergenic	11646	ID=evm.model.Herato1108.30-E1;Parent=evm.model.Herato1108.30								
3056	Herato1202	1775954	1776564	+	0	NA	Intergenic	Intergenic	1883	ID=evm.model.Herato1202.63.6.1-E2;Parent=evm.model.Herato1202.63.6.1								
2693	Herato1505	1965319	1965659	+	0	NA	Intergenic	Intergenic	3931	ID=evm.model.Herato1505.77-E4;Parent=evm.model.Herato1505.77								
3789	Herato1807	3575943	3576173	+	0	NA	TTS (ID=evm.model.Herato1807.68-E2;Parent=evm.model.Herato1807.68)	-TTS (ID=evm.model.Herato1807.68-E2;Parent=evm.model.Herato1807.68)	539	ID=evm.model.Herato1807.68-E2;Parent=evm.model.Herato1807.68								
4449	Herato1807	4997595	4998240	+	0	NA	Intergenic	Intergenic	3123	ID=evm.model.Herato1807.122-E1;Parent=evm.model.Herato1807.122								
1434	Herato1202	11193272	11193509	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.446-E1;Parent=evm.model.Herato1202.446)	-promoter-TSS (ID=evm.model.Herato1202.446-E1;Parent=evm.model.Herato1202.446)	-858	ID=evm.model.Herato1202.446-E1;Parent=evm.model.Herato1202.446								
4182	Herato0310	3510101	3510320	+	0	NA	Intergenic	Intergenic	12378	ID=evm.model.Herato0310.78-E2;Parent=evm.model.Herato0310.78								
2713	Herato1904	2623867	2624133	+	0	NA	Intergenic	Intergenic	-97379	ID=evm.model.Herato1904.88-E1;Parent=evm.model.Herato1904.88								
5461	Herato2001	13002516	13003491	+	0	NA	TTS (ID=evm.model.Herato2001.517-E1;Parent=evm.model.Herato2001.517)	-TTS (ID=evm.model.Herato2001.517-E1;Parent=evm.model.Herato2001.517)	226	ID=evm.model.Herato2001.517.1-E2;Parent=evm.model.Herato2001.517.1								
1547	Herato0901	1082169	1082403	+	0	NA	Intergenic	Intergenic	-13852	ID=evm.model.Herato0901.44-E2;Parent=evm.model.Herato0901.44								
2471	Herato1007	3038510	3039203	+	0	NA	Intergenic	Intergenic	18849	ID=evm.model.Herato1007.107-E6;Parent=evm.model.Herato1007.107								
3457	Herato0215	3028719	3029575	+	0	NA	Intergenic	Intergenic	-10897	ID=evm.model.Herato0215.118-E3;Parent=evm.model.Herato0215.118								
1045	Herato1201	457695	458439	+	0	NA	Intergenic	Intergenic	-1044	ID=evm.model.Herato1201.11-E9;Parent=evm.model.Herato1201.11								
1619	Herato0901	3091648	3092047	+	0	NA	Intergenic	Intergenic	-3139	ID=evm.model.Herato0901.89-E3;Parent=evm.model.Herato0901.89								
5881	Herato1901	2128765	2129139	+	0	NA	Intergenic	Intergenic	16339	ID=evm.model.Herato1901.62-E1;Parent=evm.model.Herato1901.62								
4265	Herato1524	173125	173333	+	0	NA	Intergenic	Intergenic	-61021	ID=evm.model.Herato1524.2-E1;Parent=evm.model.Herato1524.2								
5219	Herato1801	4834741	4834975	+	0	NA	Intergenic	Intergenic	-2011	ID=evm.model.Herato1801.165-E3;Parent=evm.model.Herato1801.165								
1069	Herato0701	16459853	16460135	+	0	NA	Intergenic	Intergenic	-45285	ID=evm.model.Herato0701.702-E1;Parent=evm.model.Herato0701.702								
1224	Herato0801	1021159	1021392	+	0	NA	Intergenic	Intergenic	-7255	ID=evm.model.Herato0801.18-E1;Parent=evm.model.Herato0801.18								
368	Herato0606	8330221	8330489	+	0	NA	Intergenic	Intergenic	-10457	ID=evm.model.Herato0606.267-E2;Parent=evm.model.Herato0606.267								
5998	Herato0503	7823925	7824677	+	0	NA	Intergenic	Intergenic	-13970	ID=evm.model.Herato0503.296-E1;Parent=evm.model.Herato0503.296								
3078	Herato1601	4582415	4582868	+	0	NA	Intergenic	Intergenic	4896	ID=evm.model.Herato1601.96.1-E2;Parent=evm.model.Herato1601.96.1								
4007	Herato1904	1469323	1469918	+	0	NA	Intergenic	Intergenic	-6000	ID=evm.model.Herato1904.52-E2;Parent=evm.model.Herato1904.52								
4705	Herato1507	5138822	5139132	+	0	NA	Intergenic	Intergenic	2849	ID=evm.model.Herato1507.176-E1;Parent=evm.model.Herato1507.176								
611	Herato0701	3930241	3930951	+	0	NA	Intergenic	Intergenic	5029	ID=evm.model.Herato0701.184-E2;Parent=evm.model.Herato0701.184								
1849	Herato1301	2264911	2265142	+	0	NA	Intergenic	Intergenic	9270	ID=evm.model.Herato1301.57-E1;Parent=evm.model.Herato1301.57								
849	Herato1507	3488263	3488603	+	0	NA	Intergenic	Intergenic	4247	ID=evm.model.Herato1507.129-E6;Parent=evm.model.Herato1507.129								
4680	Herato2001	17208180	17209654	+	0	NA	Intergenic	Intergenic	-62323	ID=evm.model.Herato2001.663-E1;Parent=evm.model.Herato2001.663								
492	Herato0701	528260	528874	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.19-E4;Parent=evm.model.Herato0701.19)	-promoter-TSS (ID=evm.model.Herato0701.19-E4;Parent=evm.model.Herato0701.19)	-119	ID=evm.model.Herato0701.19-E4;Parent=evm.model.Herato0701.19								
5703	Herato1801	3912765	3913348	+	0	NA	exon (ID=evm.model.Herato1801.134.1-E1;Parent=evm.model.Herato1801.134.1, exon 1 of 1)	-exon (ID=evm.model.Herato1801.134.1-E1;Parent=evm.model.Herato1801.134.1, exon 1 of 1)	342	ID=evm.model.Herato1801.134.1-E1;Parent=evm.model.Herato1801.134.1								
2740	Herato1505	3273449	3273994	+	0	NA	Intergenic	Intergenic	-2928	ID=evm.model.Herato1505.139-E2;Parent=evm.model.Herato1505.139								
208	Herato0606	1827016	1827545	+	0	NA	Intergenic	Intergenic	-20098	ID=evm.model.Herato0606.54.6-E1;Parent=evm.model.Herato0606.54.6								
2271	Herato1805	6797216	6798866	+	0	NA	Intergenic	Intergenic	-1507	ID=evm.model.Herato1805.187.1-E5;Parent=evm.model.Herato1805.187.1								
3225	Herato1801	998345	998819	+	0	NA	Intergenic	Intergenic	-7765	ID=evm.model.Herato1801.48-E2;Parent=evm.model.Herato1801.48								
292	Herato0606	5363618	5363826	+	0	NA	Intergenic	Intergenic	-3503	ID=evm.model.Herato0606.178-E2;Parent=evm.model.Herato0606.178								
2773	Herato1507	717252	717581	+	0	NA	Intergenic	Intergenic	-14699	ID=evm.model.Herato1507.27-E1;Parent=evm.model.Herato1507.27								
2445	Herato1007	2543062	2543744	+	0	NA	Intergenic	Intergenic	-26501	ID=evm.model.Herato1007.91-E1;Parent=evm.model.Herato1007.91								
4039	Herato1301	17141314	17141776	+	0	NA	Intergenic	Intergenic	-6606	ID=evm.model.Herato1301.610-E2;Parent=evm.model.Herato1301.610								
291	Herato0606	5338031	5338264	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.176-E2;Parent=evm.model.Herato0606.176)	-promoter-TSS (ID=evm.model.Herato0606.176-E2;Parent=evm.model.Herato0606.176)	43	ID=evm.model.Herato0606.176-E2;Parent=evm.model.Herato0606.176								
3071	Herato0101	2654834	2655069	+	0	NA	Intergenic	Intergenic	3051	ID=evm.model.Herato0101.71_evm.model.Herato0101.72-E1;Parent=evm.model.Herato0101.71_evm.model.Herato0101.72								
3703	Herato1703	1770105	1771185	+	0	NA	Intergenic	Intergenic	-7208	ID=evm.model.Herato1703.30-E1;Parent=evm.model.Herato1703.30								
5714	Herato0411	1382935	1383140	+	0	NA	Intergenic	Intergenic	-5745	ID=evm.model.Herato0411.29-E4;Parent=evm.model.Herato0411.29								
114	Herato0601	3072590	3072843	+	0	NA	Intergenic	Intergenic	-54462	ID=evm.model.Herato0601.74-E1;Parent=evm.model.Herato0601.74								
3272	Herato0101	20009124	20009372	+	0	NA	Intergenic	Intergenic	-20038	ID=evm.model.Herato0101.769-E1;Parent=evm.model.Herato0101.769								
5384	Herato0101	6294731	6295592	+	0	NA	Intergenic	Intergenic	-3269	ID=evm.model.Herato0101.182-E1;Parent=evm.model.Herato0101.182								
1939	Herato1301	6333282	6333731	+	0	NA	Intergenic	Intergenic	-11350	ID=evm.model.Herato1301.221-E2;Parent=evm.model.Herato1301.221								
5778	Herato2101	1109645	1109861	+	0	NA	Intergenic	Intergenic	5461	ID=evm.model.Herato2101.42-E2;Parent=evm.model.Herato2101.42								
4879	Herato1601	2563322	2563724	+	0	NA	Intergenic	Intergenic	-11091	ID=evm.model.Herato1601.58-E1;Parent=evm.model.Herato1601.58								
5054	Herato2001	587370	587833	+	0	NA	Intergenic	Intergenic	-2101	ID=evm.model.Herato2001.16-E3;Parent=evm.model.Herato2001.16								
4894	Herato0503	8564364	8564706	+	0	NA	Intergenic	Intergenic	-44016	ID=evm.model.Herato0503.332-E1;Parent=evm.model.Herato0503.332								
73	Herato1003	1042816	1044159	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.29-E6;Parent=evm.model.Herato1003.29)	-promoter-TSS (ID=evm.model.Herato1003.29-E6;Parent=evm.model.Herato1003.29)	-208	ID=evm.model.Herato1003.29-E6;Parent=evm.model.Herato1003.29								
