PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_melpUnique_D1down.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D1_p05FC1_melpUnique_D1down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
541	Hmel205012	1136050	1136271	+	0	NA	Intergenic	Intergenic	61632	ID=HMEL017899g1.t1-E1;Parent=HMEL017899g1.t1								
1215	Hmel210009	707836	708219	+	0	NA	Intergenic	Intergenic	-1210	ID=HMEL002393g1.t1-E1;Parent=HMEL002393g1.t1								
1712	Hmel213027	215262	216992	+	0	NA	promoter-TSS (ID=HMEL031968g1.t1-E1;Parent=HMEL031968g1.t1)	-promoter-TSS (ID=HMEL031968g1.t1-E1;Parent=HMEL031968g1.t1)	-559	ID=HMEL031968g1.t1-E1;Parent=HMEL031968g1.t1								
2344	Hmel218003	1491170	1491602	+	0	NA	Intergenic	Intergenic	2473	ID=HMEL003382g1.t1-E1;Parent=HMEL003382g1.t1								
765	Hmel207002	1396120	1396389	+	0	NA	Intergenic	Intergenic	-1480	ID=HMEL011223-RA-E2;Parent=HMEL011223-RA								
2552	Hmel219003	6090602	6090975	+	0	NA	Intergenic	Intergenic	5663	ID=HMEL008565g4.t1-E2;Parent=HMEL008565g4.t1								
2521	Hmel219003	2040976	2041210	+	0	NA	promoter-TSS (ID=HMEL010683g1.t1-E3;Parent=HMEL010683g1.t1)	-promoter-TSS (ID=HMEL010683g1.t1-E3;Parent=HMEL010683g1.t1)	-315	ID=HMEL010683g1.t1-E3;Parent=HMEL010683g1.t1								
897	Hmel207023	125525	126236	+	0	NA	Intergenic	Intergenic	21309	ID=HMEL037735g1.t1-E3;Parent=HMEL037735g1.t1								
312	Hmel203033	224039	224331	+	0	NA	Intergenic	Intergenic	-38116	ID=HMEL021517g1.t2-E1;Parent=HMEL021517g1.t2								
1628	Hmel213004	1182818	1183096	+	0	NA	Intergenic	Intergenic	-24558	ID=HMEL009978g1.t1-E1;Parent=HMEL009978g1.t1								
2435	Hmel218018	5756763	5756989	+	0	NA	Intergenic	Intergenic	27565	ID=HMEL034452g1.t1-E1;Parent=HMEL034452g1.t1								
1002	Hmel208051	750039	750423	+	0	NA	Intergenic	Intergenic	-10891	ID=HMEL038155g1.t1-E1;Parent=HMEL038155g1.t1								
237	Hmel202006	3977901	3978193	+	0	NA	Intergenic	Intergenic	-1046	ID=HMEL010632g2.t1-E1;Parent=HMEL010632g2.t1								
2584	Hmel219014	27914	28163	+	0	NA	Intergenic	Intergenic	-4803	ID=HMEL005910g1.t1-E1;Parent=HMEL005910g1.t1								
370	Hmel203069	581112	581463	+	0	NA	Intergenic	Intergenic	2236	ID=HMEL010391g1.t1-E1;Parent=HMEL010391g1.t1								
2722	Hmel220005	3241245	3241664	+	0	NA	TTS (ID=HMEL035176g1.t1-E1;Parent=HMEL035176g1.t1)	-TTS (ID=HMEL035176g1.t1-E1;Parent=HMEL035176g1.t1)	986	ID=HMEL035176g1.t1-E1;Parent=HMEL035176g1.t1								
2371	Hmel218005	869892	870593	+	0	NA	Intergenic	Intergenic	-4445	ID=HMEL034265g1.t1-E1;Parent=HMEL034265g1.t1								
2519	Hmel219003	2030224	2030811	+	0	NA	Intergenic	Intergenic	-1916	ID=HMEL010683g1.t1-E1;Parent=HMEL010683g1.t1								
2610	Hmel219018	54757	54969	+	0	NA	Intergenic	Intergenic	-22431	ID=HMEL010755g1.t1-E1;Parent=HMEL010755g1.t1								
567	Hmel205015	89695	90297	+	0	NA	Intergenic	Intergenic	-6388	ID=HMEL036710g1.t1-E1;Parent=HMEL036710g1.t1								
416	Hmel204003	261235	261750	+	0	NA	Intergenic	Intergenic	1957	ID=HMEL036355g1.t1-E1;Parent=HMEL036355g1.t1								
914	Hmel207028	299997	300214	+	0	NA	Intergenic	Intergenic	-20321	ID=HMEL037757g1.t1-E1;Parent=HMEL037757g1.t1								
380	Hmel203069	1818698	1819387	+	0	NA	Intergenic	Intergenic	10999	ID=HMEL036258g1.t1-E3;Parent=HMEL036258g1.t1								
100	Hmel201009	4528780	4529648	+	0	NA	Intergenic	Intergenic	-13754	ID=HMEL030250g1.t1-E1;Parent=HMEL030250g1.t1								
965	Hmel208019	626036	626580	+	0	NA	promoter-TSS (ID=HMEL037921g1.t1-E2;Parent=HMEL037921g1.t1)	-promoter-TSS (ID=HMEL037921g1.t1-E2;Parent=HMEL037921g1.t1)	-226	ID=HMEL037921g1.t1-E2;Parent=HMEL037921g1.t1								
300	Hmel203030	248208	249101	+	0	NA	Intergenic	Intergenic	-1470	ID=HMEL036018g1.t1-E4;Parent=HMEL036018g1.t1								
1279	Hmel210011	3985348	3985994	+	0	NA	Intergenic	Intergenic	-37174	ID=HMEL030907g1.t1-E1;Parent=HMEL030907g1.t1								
1439	Hmel212001	740421	740652	+	0	NA	Intergenic	Intergenic	-3528	ID=HMEL005312g1.t1-E1;Parent=HMEL005312g1.t1								
2079	Hmel216007	362823	363764	+	0	NA	exon (ID=HMEL004211g1.t1-E1;Parent=HMEL004211g1.t1, exon 1 of 1)	-exon (ID=HMEL004211g1.t1-E1;Parent=HMEL004211g1.t1, exon 1 of 1)	488	ID=HMEL004211g1.t1-E1;Parent=HMEL004211g1.t1								
286	Hmel203001	12098	12641	+	0	NA	Intergenic	Intergenic	-2550	ID=HMEL007076g1.t1-E1;Parent=HMEL007076g1.t1								
1395	Hmel211009	308918	309171	+	0	NA	exon (ID=HMEL005717g5.t1-E3;Parent=HMEL005717g5.t1, exon 1 of 1)	-exon (ID=HMEL005717g5.t1-E3;Parent=HMEL005717g5.t1, exon 1 of 1)	101	ID=HMEL005717g5.t1-E3;Parent=HMEL005717g5.t1								
2405	Hmel218018	2060000	2061336	+	0	NA	promoter-TSS (ID=HMEL016189g1.t1-E5;Parent=HMEL016189g1.t1)	-promoter-TSS (ID=HMEL016189g1.t1-E5;Parent=HMEL016189g1.t1)	-809	ID=HMEL016189g1.t1-E5;Parent=HMEL016189g1.t1								
1075	Hmel209007	1836929	1837266	+	0	NA	Intergenic	Intergenic	-1392	ID=HMEL006652g1.t1-E1;Parent=HMEL006652g1.t1								
2426	Hmel218018	4933359	4933622	+	0	NA	promoter-TSS (ID=HMEL034439g1.t1-E33;Parent=HMEL034439g1.t1)	-promoter-TSS (ID=HMEL034439g1.t1-E33;Parent=HMEL034439g1.t1)	147	ID=HMEL034439g1.t1-E32;Parent=HMEL034439g1.t1								
800	Hmel207002	4946009	4946445	+	0	NA	Intergenic	Intergenic	34713	ID=HMEL037464g1.t1-E3;Parent=HMEL037464g1.t1								
2232	Hmel217004	551624	552606	+	0	NA	Intergenic	Intergenic	21411	ID=HMEL017107g1.t1-E9;Parent=HMEL017107g1.t1								
1365	Hmel211004	2104586	2104936	+	0	NA	promoter-TSS (ID=HMEL015137g1.t1-E3;Parent=HMEL015137g1.t1)	-promoter-TSS (ID=HMEL015137g1.t1-E3;Parent=HMEL015137g1.t1)	-448	ID=HMEL015137g1.t1-E3;Parent=HMEL015137g1.t1								
2432	Hmel218018	5606848	5607093	+	0	NA	Intergenic	Intergenic	-9440	ID=HMEL034450g1.t1-E1;Parent=HMEL034450g1.t1								
1407	Hmel211012	851565	852071	+	0	NA	Intergenic	Intergenic	16000	ID=HMEL031224g1.t1-E2;Parent=HMEL031224g1.t1								
496	Hmel205005	416582	417074	+	0	NA	Intergenic	Intergenic	4986	ID=HMEL036619g1.t1-E1;Parent=HMEL036619g1.t1								
2829	Hmel221044	74203	74815	+	0	NA	promoter-TSS (ID=HMEL035792g1.t1-E1;Parent=HMEL035792g1.t1)	-promoter-TSS (ID=HMEL035792g1.t1-E1;Parent=HMEL035792g1.t1)	-749	ID=HMEL035792g1.t1-E1;Parent=HMEL035792g1.t1								
605	Hmel205022	660654	661395	+	0	NA	Intergenic	Intergenic	-3979	ID=HMEL013787g1.t1-E1;Parent=HMEL013787g1.t1								
1779	Hmel213051	151726	152154	+	0	NA	promoter-TSS (ID=HMEL032086g1.t1-E1;Parent=HMEL032086g1.t1)	-promoter-TSS (ID=HMEL032086g1.t1-E1;Parent=HMEL032086g1.t1)	-613	ID=HMEL032086g1.t1-E1;Parent=HMEL032086g1.t1								
2581	Hmel219013	118550	119147	+	0	NA	Intergenic	Intergenic	1606	ID=HMEL034771g1.t1-E3;Parent=HMEL034771g1.t1								
1568	Hmel212013	762142	762450	+	0	NA	Intergenic	Intergenic	-1016	ID=HMEL031650g1.t1-E1;Parent=HMEL031650g1.t1								
607	Hmel205022	694425	695288	+	0	NA	promoter-TSS (ID=HMEL013783g1.t1-E5;Parent=HMEL013783g1.t1)	-promoter-TSS (ID=HMEL013783g1.t1-E5;Parent=HMEL013783g1.t1)	-300	ID=HMEL013783g1.t1-E5;Parent=HMEL013783g1.t1								
1807	Hmel213065	776342	776959	+	0	NA	Intergenic	Intergenic	9097	ID=HMEL032153g1.t1-E10;Parent=HMEL032153g1.t1								
1699	Hmel213022	328446	329053	+	0	NA	Intergenic	Intergenic	-9894	ID=HMEL031916g1.t1-E1;Parent=HMEL031916g1.t1								
42	Hmel201007	848301	849215	+	0	NA	Intergenic	Intergenic	-1533	ID=HMEL030097g1.t1-E1;Parent=HMEL030097g1.t1								
759	Hmel207002	170534	170709	+	0	NA	Intergenic	Intergenic	-2678	ID=HMEL016120g1.t1-E2;Parent=HMEL016120g1.t1								
2508	Hmel219003	1876033	1877728	+	0	NA	Intergenic	Intergenic	1963	ID=HMEL010666g1.t1-E3;Parent=HMEL010666g1.t1								
1228	Hmel210011	200825	201266	+	0	NA	TTS (ID=HMEL013313g1.t1-E1;Parent=HMEL013313g1.t1)	-TTS (ID=HMEL013313g1.t1-E1;Parent=HMEL013313g1.t1)	142	ID=HMEL013313g1.t1-E1;Parent=HMEL013313g1.t1								
235	Hmel202006	2608164	2608403	+	0	NA	Intergenic	Intergenic	-5028	ID=HMEL002110g1.t1-E1;Parent=HMEL002110g1.t1								
1073	Hmel209007	1554908	1555211	+	0	NA	Intergenic	Intergenic	-4184	ID=HMEL030404g1.t1-E1;Parent=HMEL030404g1.t1								
2291	Hmel217018	463053	463788	+	0	NA	Intergenic	Intergenic	-1810	ID=HMEL033964g1.t1-E1;Parent=HMEL033964g1.t1								
2591	Hmel219014	1160960	1161158	+	0	NA	Intergenic	Intergenic	1346	ID=HMEL005589g1.t1-E1;Parent=HMEL005589g1.t1								
2187	Hmel216015	178215	179133	+	0	NA	Intergenic	Intergenic	18214	ID=HMEL012982g1.t1-E1;Parent=HMEL012982g1.t1								
1931	Hmel214029	758154	759964	+	0	NA	Intergenic	Intergenic	-2070	ID=HMEL011549-RA-E1;Parent=HMEL011549-RA								
694	Hmel206009	1916502	1916787	+	0	NA	Intergenic	Intergenic	-1535	ID=HMEL016759g1.t1-E5;Parent=HMEL016759g1.t1								
2844	Hmel205024	543170	543407	+	0	NA	Intergenic	Intergenic	7630	ID=HMEL012721g1.t2-E27;Parent=HMEL012721g1.t2								
816	Hmel207002	6731849	6732000	+	0	NA	Intergenic	Intergenic	-15413	ID=HMEL037512g1.t1-E1;Parent=HMEL037512g1.t1								
1103	Hmel209007	3823582	3824173	+	0	NA	Intergenic	Intergenic	3384	ID=HMEL030463g1.t1-E1;Parent=HMEL030463g1.t1								
2244	Hmel217004	727318	727759	+	0	NA	Intergenic	Intergenic	15921	ID=HMEL033779g1.t1-E1;Parent=HMEL033779g1.t1								
296	Hmel203030	222403	222852	+	0	NA	Intergenic	Intergenic	15934	ID=HMEL011768g1.t1-E1;Parent=HMEL011768g1.t1								
265	Hmel203015	16567	16765	+	0	NA	Intergenic	Intergenic	-13065	ID=HMEL036005g1.t1-E1;Parent=HMEL036005g1.t1								
1062	Hmel209007	570072	570455	+	0	NA	Intergenic	Intergenic	-2648	ID=HMEL030376g1.t1-E1;Parent=HMEL030376g1.t1								
171	Hmel202001	34184	34567	+	0	NA	Intergenic	Intergenic	-1541	ID=HMEL013949g1.t1-E1;Parent=HMEL013949g1.t1								
1700	Hmel213022	330053	330494	+	0	NA	Intergenic	Intergenic	-8370	ID=HMEL031916g1.t1-E1;Parent=HMEL031916g1.t1								
2609	Hmel219015	50026	51034	+	0	NA	Intergenic	Intergenic	7397	ID=HMEL008749g1.t1-E4;Parent=HMEL008749g1.t1								
445	Hmel204017	1500489	1500765	+	0	NA	Intergenic	Intergenic	1904	ID=HMEL007430g3.t1-E1;Parent=HMEL007430g3.t1								
2131	Hmel216011	746222	746612	+	0	NA	Intergenic	Intergenic	-36233	ID=HMEL011150g1.t1-E1;Parent=HMEL011150g1.t1								
2687	Hmel220003	2534502	2535442	+	0	NA	promoter-TSS (ID=HMEL012546g2.t1-E1;Parent=HMEL012546g2.t1)	-promoter-TSS (ID=HMEL012546g2.t1-E1;Parent=HMEL012546g2.t1)	-345	ID=HMEL012546g2.t1-E1;Parent=HMEL012546g2.t1								
1339	Hmel211002	1470056	1470842	+	0	NA	TTS (ID=HMEL003693g1.t1-E12;Parent=HMEL003693g1.t1)	-TTS (ID=HMEL003693g1.t1-E12;Parent=HMEL003693g1.t1)	640	ID=HMEL003693g1.t1-E12;Parent=HMEL003693g1.t1								
2338	Hmel218003	1268388	1268831	+	0	NA	Intergenic	Intergenic	-26726	ID=HMEL003289g1.t1-E1;Parent=HMEL003289g1.t1								
2012	Hmel215047	395749	396758	+	0	NA	Intergenic	Intergenic	1494	ID=HMEL032867g1.t1-E2;Parent=HMEL032867g1.t1								
582	Hmel205017	270623	270928	+	0	NA	promoter-TSS (ID=HMEL036736g1.t1-E1;Parent=HMEL036736g1.t1)	-promoter-TSS (ID=HMEL036736g1.t1-E1;Parent=HMEL036736g1.t1)	-958	ID=HMEL036736g1.t1-E1;Parent=HMEL036736g1.t1								
1884	Hmel214013	133993	134740	+	0	NA	Intergenic	Intergenic	-4857	ID=HMEL011984g1.t1-E1;Parent=HMEL011984g1.t1								
2120	Hmel216010	193143	193483	+	0	NA	Intergenic	Intergenic	-9436	ID=HMEL006570g1.t1-E1;Parent=HMEL006570g1.t1								
1858	Hmel214008	1130362	1130658	+	0	NA	Intergenic	Intergenic	-3352	ID=HMEL008097g2.t1-E1;Parent=HMEL008097g2.t1								
557	Hmel205013	190064	191758	+	0	NA	Intergenic	Intergenic	-4496	ID=HMEL036687g1.t1-E1;Parent=HMEL036687g1.t1								
718	Hmel206009	3836798	3837806	+	0	NA	TTS (ID=HMEL014673g1.t1-E3;Parent=HMEL014673g1.t1)	-TTS (ID=HMEL014673g1.t1-E3;Parent=HMEL014673g1.t1)	977	ID=HMEL014673g1.t1-E3;Parent=HMEL014673g1.t1								
2147	Hmel216011	1840409	1840741	+	0	NA	Intergenic	Intergenic	11601	ID=HMEL033570g1.t1-E2;Parent=HMEL033570g1.t1								
1581	Hmel212013	1475291	1475980	+	0	NA	Intergenic	Intergenic	21480	ID=HMEL031671g1.t1-E2;Parent=HMEL031671g1.t1								
1507	Hmel212001	6125120	6125371	+	0	NA	Intergenic	Intergenic	-2112	ID=HMEL016380g1.t1-E6;Parent=HMEL016380g1.t1								
1604	Hmel212013	3491788	3492164	+	0	NA	Intergenic	Intergenic	-1729	ID=HMEL012324g1.t1-E7;Parent=HMEL012324g1.t1								
2726	Hmel220005	3618127	3618323	+	0	NA	Intergenic	Intergenic	3991	ID=HMEL003003g1.t1-E1;Parent=HMEL003003g1.t1								
441	Hmel204017	65824	66427	+	0	NA	Intergenic	Intergenic	4390	ID=HMEL036414g1.t1-E1;Parent=HMEL036414g1.t1								
868	Hmel207021	884381	884720	+	0	NA	Intergenic	Intergenic	3575	ID=HMEL037684g1.t1-E1;Parent=HMEL037684g1.t1								
672	Hmel206009	902821	903028	+	0	NA	Intergenic	Intergenic	23566	ID=HMEL037010g1.t1-E3;Parent=HMEL037010g1.t1								
1140	Hmel210004	623841	624752	+	0	NA	Intergenic	Intergenic	-2906	ID=HMEL011082g1.t1-E1;Parent=HMEL011082g1.t1								
983	Hmel208046	20960	21324	+	0	NA	Intergenic	Intergenic	-6381	ID=HMEL038090g1.t1-E1;Parent=HMEL038090g1.t1								
275	Hmel203019	7239	8298	+	0	NA	NA	NA	NA	NA								
2035	Hmel215047	1700733	1701181	+	0	NA	Intergenic	Intergenic	-14869	ID=HMEL002528g1.t1-E1;Parent=HMEL002528g1.t1								
197	Hmel202006	784743	785358	+	0	NA	Intergenic	Intergenic	-4707	ID=HMEL010189g2.t1-E1;Parent=HMEL010189g2.t1								
2208	Hmel217001	341578	342494	+	0	NA	Intergenic	Intergenic	3083	ID=HMEL016452g3.t1-E1;Parent=HMEL016452g3.t1								
1731	Hmel213038	40431	40660	+	0	NA	promoter-TSS (ID=HMEL032018g1.t1-E10;Parent=HMEL032018g1.t1)	-promoter-TSS (ID=HMEL032018g1.t1-E10;Parent=HMEL032018g1.t1)	116	ID=HMEL032018g1.t1-E9;Parent=HMEL032018g1.t1								
853	Hmel207015	177044	177288	+	0	NA	promoter-TSS (ID=HMEL037638g1.t1-E2;Parent=HMEL037638g1.t1)	-promoter-TSS (ID=HMEL037638g1.t1-E2;Parent=HMEL037638g1.t1)	-270	ID=HMEL037638g1.t1-E2;Parent=HMEL037638g1.t1								
751	Hmel206019	1879723	1880095	+	0	NA	promoter-TSS (ID=HMEL037253g1.t1-E1;Parent=HMEL037253g1.t1)	-promoter-TSS (ID=HMEL037253g1.t1-E1;Parent=HMEL037253g1.t1)	-972	ID=HMEL037253g1.t1-E1;Parent=HMEL037253g1.t1								
1500	Hmel212001	5873169	5873517	+	0	NA	Intergenic	Intergenic	-9903	ID=HMEL031454g1.t1-E1;Parent=HMEL031454g1.t1								
1746	Hmel213044	718894	719842	+	0	NA	Intergenic	Intergenic	-24777	ID=HMEL032041g1.t1-E1;Parent=HMEL032041g1.t1								
2167	Hmel216012	504536	505004	+	0	NA	Intergenic	Intergenic	-9525	ID=HMEL033603g1.t1-E1;Parent=HMEL033603g1.t1								
2136	Hmel216011	849189	850007	+	0	NA	Intergenic	Intergenic	-25436	ID=HMEL011146g1.t1-E1;Parent=HMEL011146g1.t1								
1980	Hmel215029	186789	187255	+	0	NA	Intergenic	Intergenic	-1209	ID=HMEL032773g1.t1-E4;Parent=HMEL032773g1.t1								
2275	Hmel217005	129811	130047	+	0	NA	promoter-TSS (ID=HMEL005164g1.t1-E5;Parent=HMEL005164g1.t1)	-promoter-TSS (ID=HMEL005164g1.t1-E5;Parent=HMEL005164g1.t1)	-422	ID=HMEL005164g1.t1-E5;Parent=HMEL005164g1.t1								
2685	Hmel220003	2511520	2512369	+	0	NA	Intergenic	Intergenic	-6660	ID=HMEL012549g1.t1-E1;Parent=HMEL012549g1.t1								
1295	Hmel210011	4994918	4995207	+	0	NA	promoter-TSS (ID=HMEL030932g1.t1-E1;Parent=HMEL030932g1.t1)	-promoter-TSS (ID=HMEL030932g1.t1-E1;Parent=HMEL030932g1.t1)	-181	ID=HMEL030932g1.t1-E1;Parent=HMEL030932g1.t1								
2832	Hmel221045	37983	39134	+	0	NA	Intergenic	Intergenic	-9671	ID=HMEL035805g1.t1-E1;Parent=HMEL035805g1.t1								
677	Hmel206009	1161404	1162668	+	0	NA	Intergenic	Intergenic	-8920	ID=HMEL002924g1.t1-E1;Parent=HMEL002924g1.t1								
1111	Hmel209007	4263215	4263355	+	0	NA	Intergenic	Intergenic	-12037	ID=HMEL009261g4.t1-E1;Parent=HMEL009261g4.t1								
907	Hmel207023	480615	481896	+	0	NA	Intergenic	Intergenic	-31600	ID=HMEL037742g1.t1-E1;Parent=HMEL037742g1.t1								
2238	Hmel217004	675704	675947	+	0	NA	Intergenic	Intergenic	-19085	ID=HMEL006217g3.t1-E1;Parent=HMEL006217g3.t1								
1868	Hmel214008	1959984	1961220	+	0	NA	TTS (ID=HMEL007605g1.t1-E7;Parent=HMEL007605g1.t1)	-TTS (ID=HMEL007605g1.t1-E7;Parent=HMEL007605g1.t1)	534	ID=HMEL007605g1.t1-E7;Parent=HMEL007605g1.t1								
590	Hmel203008	25058	25510	+	0	NA	promoter-TSS (ID=HMEL035972g1.t1-E2;Parent=HMEL035972g1.t1)	-promoter-TSS (ID=HMEL035972g1.t1-E2;Parent=HMEL035972g1.t1)	-795	ID=HMEL035972g1.t1-E2;Parent=HMEL035972g1.t1								
1210	Hmel210009	417271	417848	+	0	NA	Intergenic	Intergenic	-2217	ID=HMEL005949g1.t1-E1;Parent=HMEL005949g1.t1								
664	Hmel206009	664858	665265	+	0	NA	Intergenic	Intergenic	48115	ID=HMEL016072g1.t1-E11;Parent=HMEL016072g1.t1								
1790	Hmel213056	81085	81666	+	0	NA	Intergenic	Intergenic	-15746	ID=HMEL014864g1.t1-E1;Parent=HMEL014864g1.t1								
1878	Hmel214012	208366	208777	+	0	NA	Intergenic	Intergenic	-8064	ID=HMEL014331g1.t1-E1;Parent=HMEL014331g1.t1								
2388	Hmel218013	85796	86601	+	0	NA	Intergenic	Intergenic	42672	ID=HMEL034339g1.t1-E1;Parent=HMEL034339g1.t1								
2264	Hmel217004	3066084	3066590	+	0	NA	Intergenic	Intergenic	-8064	ID=HMEL005246g1.t1-E1;Parent=HMEL005246g1.t1								
1690	Hmel213022	21487	22105	+	0	NA	promoter-TSS (ID=HMEL031907g1.t1-E1;Parent=HMEL031907g1.t1)	-promoter-TSS (ID=HMEL031907g1.t1-E1;Parent=HMEL031907g1.t1)	25	ID=HMEL031907g1.t1-E1;Parent=HMEL031907g1.t1								
617	Hmel205024	621642	622089	+	0	NA	Intergenic	Intergenic	-3750	ID=HMEL012717-RA-E1;Parent=HMEL012717-RA								
79	Hmel201009	1785940	1786117	+	0	NA	Intergenic	Intergenic	-3696	ID=HMEL015815g1.t4-E3;Parent=HMEL015815g1.t4								
1420	Hmel211014	128680	129041	+	0	NA	Intergenic	Intergenic	17185	ID=HMEL004192g1.t1-E2;Parent=HMEL004192g1.t1								
352	Hmel203048	485048	485345	+	0	NA	Intergenic	Intergenic	-6637	ID=HMEL022156g1.t3-E1;Parent=HMEL022156g1.t3								
2502	Hmel219003	1795112	1795793	+	0	NA	TTS (ID=HMEL010658g1.t1-E3;Parent=HMEL010658g1.t1)	-TTS (ID=HMEL010658g1.t1-E3;Parent=HMEL010658g1.t1)	645	ID=HMEL010658g1.t1-E3;Parent=HMEL010658g1.t1								
126	Hmel201011	2104127	2104393	+	0	NA	Intergenic	Intergenic	7285	ID=HMEL033069g1.t1-E2;Parent=HMEL033069g1.t1								
251	Hmel202006	5120716	5121199	+	0	NA	Intergenic	Intergenic	9248	ID=HMEL006133g1.t2-E1;Parent=HMEL006133g1.t2								
1034	Hmel209005	594158	595062	+	0	NA	Intergenic	Intergenic	8825	ID=HMEL003117g1.t1-E2;Parent=HMEL003117g1.t1								
1594	Hmel212013	2461280	2461627	+	0	NA	promoter-TSS (ID=HMEL011469g1.t1-E4;Parent=HMEL011469g1.t1)	-promoter-TSS (ID=HMEL011469g1.t1-E4;Parent=HMEL011469g1.t1)	-717	ID=HMEL011469g1.t1-E4;Parent=HMEL011469g1.t1								
2803	Hmel221005	281654	281914	+	0	NA	Intergenic	Intergenic	3894	ID=HMEL035485g1.t1-E2;Parent=HMEL035485g1.t1								
2875	Hmel216011	1219533	1220028	+	0	NA	Intergenic	Intergenic	-3788	ID=HMEL006412g1.t1-E1;Parent=HMEL006412g1.t1								
369	Hmel203069	164515	164822	+	0	NA	Intergenic	Intergenic	-10043	ID=HmGr36_1-E1;Parent=HmGr36_1								
1533	Hmel212009	179310	179666	+	0	NA	Intergenic	Intergenic	-13616	ID=HMEL031553g1.t1-E1;Parent=HMEL031553g1.t1								
1548	Hmel212011	906710	907400	+	0	NA	promoter-TSS (ID=HMEL012674g5.t1-E2;Parent=HMEL012674g5.t1)	-promoter-TSS (ID=HMEL012674g5.t1-E2;Parent=HMEL012674g5.t1)	-873	ID=HMEL012674g5.t1-E2;Parent=HMEL012674g5.t1								
651	Hmel206008	53666	54073	+	0	NA	Intergenic	Intergenic	-6579	ID=HMEL004152g1.t1-E1;Parent=HMEL004152g1.t1								
176	Hmel202004	165364	165677	+	0	NA	promoter-TSS (ID=HMEL014154g1.t1-E2;Parent=HMEL014154g1.t1)	-promoter-TSS (ID=HMEL014154g1.t1-E2;Parent=HMEL014154g1.t1)	-530	ID=HMEL014154g1.t1-E2;Parent=HMEL014154g1.t1								
947	Hmel208014	127096	127289	+	0	NA	TTS (ID=HMEL037851g1.t1-E2;Parent=HMEL037851g1.t1)	-TTS (ID=HMEL037851g1.t1-E2;Parent=HMEL037851g1.t1)	1195	ID=HMEL037851g1.t1-E2;Parent=HMEL037851g1.t1								
256	Hmel202006	5791228	5792158	+	0	NA	promoter-TSS (ID=HMEL009607g1.t1-E1;Parent=HMEL009607g1.t1)	-promoter-TSS (ID=HMEL009607g1.t1-E1;Parent=HMEL009607g1.t1)	22	ID=HMEL009607g1.t1-E1;Parent=HMEL009607g1.t1								
1823	Hmel213069	1126954	1127797	+	0	NA	TTS (ID=HMEL005076g1.t1-E1;Parent=HMEL005076g1.t1)	-TTS (ID=HMEL005076g1.t1-E1;Parent=HMEL005076g1.t1)	435	ID=HMEL005076g1.t1-E1;Parent=HMEL005076g1.t1								
2537	Hmel219003	3670799	3670952	+	0	NA	Intergenic	Intergenic	13069	ID=HMEL034635g1.t1-E1;Parent=HMEL034635g1.t1								
2267	Hmel217004	3570266	3570778	+	0	NA	Intergenic	Intergenic	-17991	ID=HMEL010418g1.t1-E1;Parent=HMEL010418g1.t1								
2810	Hmel221012	1164018	1166105	+	0	NA	promoter-TSS (ID=HMEL016651g1.t1-E4;Parent=HMEL016651g1.t1)	-promoter-TSS (ID=HMEL016651g1.t1-E4;Parent=HMEL016651g1.t1)	-22	ID=HMEL016651g1.t1-E4;Parent=HMEL016651g1.t1								
920	Hmel208003	15749	16449	+	0	NA	Intergenic	Intergenic	1990	ID=HMEL037787g1.t1-E2;Parent=HMEL037787g1.t1								
428	Hmel204013	701211	701557	+	0	NA	Intergenic	Intergenic	-39202	ID=HMEL005894g1.t1-E1;Parent=HMEL005894g1.t1								
2305	Hmel217018	1597160	1597734	+	0	NA	Intergenic	Intergenic	1926	ID=HMEL017687g1.t1-E1;Parent=HMEL017687g1.t1								
887	Hmel207021	2055735	2056267	+	0	NA	Intergenic	Intergenic	8258	ID=HMEL037715g1.t1-E1;Parent=HMEL037715g1.t1								
72	Hmel201009	1423719	1424980	+	0	NA	Intergenic	Intergenic	-41930	ID=HMEL030148g1.t1-E1;Parent=HMEL030148g1.t1								
500	Hmel205005	662709	663571	+	0	NA	Intergenic	Intergenic	-1278	ID=HMEL016273g1.t1-E11;Parent=HMEL016273g1.t1								
1221	Hmel210010	235927	236980	+	0	NA	Intergenic	Intergenic	-21838	ID=HMEL012513g1.t1-E1;Parent=HMEL012513g1.t1								
1496	Hmel212001	5647822	5648131	+	0	NA	Intergenic	Intergenic	-4248	ID=HMEL014501g1.t1-E1;Parent=HMEL014501g1.t1								
1200	Hmel210005	1014804	1015050	+	0	NA	Intergenic	Intergenic	3585	ID=HMEL030775g1.t1-E2;Parent=HMEL030775g1.t1								
1757	Hmel213045	151406	152498	+	0	NA	Intergenic	Intergenic	-40115	ID=HMEL032047g1.t1-E1;Parent=HMEL032047g1.t1								
918	Hmel207030	96343	97028	+	0	NA	Intergenic	Intergenic	2666	ID=HMEL005308g3.t1-E1;Parent=HMEL005308g3.t1								
