PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_melpUnique_D1up.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D1_p05FC1_melpUnique_D1up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1399	Hmel215030	18210	18614	+	0	NA	exon (ID=HMEL007010g1.t1-E3;Parent=HMEL007010g1.t1, exon 1 of 1)	-exon (ID=HMEL007010g1.t1-E3;Parent=HMEL007010g1.t1, exon 1 of 1)	-1547	ID=HMEL007010g1.t1-E4;Parent=HMEL007010g1.t1								
1912	Hmel220005	2160145	2160539	+	0	NA	promoter-TSS (ID=HMEL035129g1.t1-E2;Parent=HMEL035129g1.t1)	-promoter-TSS (ID=HMEL035129g1.t1-E2;Parent=HMEL035129g1.t1)	-32	ID=HMEL035129g1.t1-E2;Parent=HMEL035129g1.t1								
986	Hmel211014	249736	250800	+	0	NA	Intergenic	Intergenic	-35259	ID=HMEL011834g1.t1-E1;Parent=HMEL011834g1.t1								
786	Hmel210004	6692497	6693171	+	0	NA	Intergenic	Intergenic	-2041	ID=HMEL009656g1.t1-E4;Parent=HMEL009656g1.t1								
740	Hmel210001	381326	381641	+	0	NA	Intergenic	Intergenic	15410	ID=HMEL013659g1.t1-E12;Parent=HMEL013659g1.t1								
1117	Hmel212013	1002567	1002974	+	0	NA	TTS (ID=HMEL007389g1.t1-E4;Parent=HMEL007389g1.t1)	-TTS (ID=HMEL007389g1.t1-E4;Parent=HMEL007389g1.t1)	1088	ID=HMEL007389g1.t1-E4;Parent=HMEL007389g1.t1								
1008	Hmel211015	497896	498128	+	0	NA	Intergenic	Intergenic	6154	ID=HMEL015397g1.t1-E1;Parent=HMEL015397g1.t1								
103	Hmel201011	2375752	2376260	+	0	NA	Intergenic	Intergenic	-8069	ID=HMEL011441-RA-E1;Parent=HMEL011441-RA								
201	Hmel203067	536097	537091	+	0	NA	Intergenic	Intergenic	17871	ID=HMEL036141g1.t1-E3;Parent=HMEL036141g1.t1								
871	Hmel210011	4209323	4209655	+	0	NA	Intergenic	Intergenic	1686	ID=HMEL030916g1.t1-E1;Parent=HMEL030916g1.t1								
1401	Hmel215037	19541	20043	+	0	NA	TTS (ID=HMEL032820g1.t1-E2;Parent=HMEL032820g1.t1)	-TTS (ID=HMEL032820g1.t1-E2;Parent=HMEL032820g1.t1)	235	ID=HMEL032820g1.t1-E2;Parent=HMEL032820g1.t1								
719	Hmel209007	3447569	3447941	+	0	NA	Intergenic	Intergenic	-7636	ID=HMEL030450g1.t1-E1;Parent=HMEL030450g1.t1								
1529	Hmel217004	1789533	1790016	+	0	NA	Intergenic	Intergenic	1846	ID=HMEL016701g1.t1-E6;Parent=HMEL016701g1.t1								
902	Hmel211004	222069	222392	+	0	NA	promoter-TSS (ID=HMEL015228g1.t1-E2;Parent=HMEL015228g1.t1)	-promoter-TSS (ID=HMEL015228g1.t1-E2;Parent=HMEL015228g1.t1)	-729	ID=HMEL015228g1.t1-E2;Parent=HMEL015228g1.t1								
827	Hmel210009	370114	370648	+	0	NA	Intergenic	Intergenic	-19425	ID=HMEL005948g1.t1-E1;Parent=HMEL005948g1.t1								
266	Hmel204017	2281738	2281949	+	0	NA	Intergenic	Intergenic	63847	ID=HMEL036476g1.t1-E4;Parent=HMEL036476g1.t1								
2039	Hmel221012	651225	651391	+	0	NA	Intergenic	Intergenic	1490	ID=HMEL008824g1.t2-E2;Parent=HMEL008824g1.t2								
1353	Hmel214022	195580	196188	+	0	NA	Intergenic	Intergenic	4212	ID=HMEL005513g1.t1-E2;Parent=HMEL005513g1.t1								
1742	Hmel218018	7107846	7108743	+	0	NA	promoter-TSS (ID=HMEL015853g1.t1-E1;Parent=HMEL015853g1.t1)	-promoter-TSS (ID=HMEL015853g1.t1-E1;Parent=HMEL015853g1.t1)	61	ID=HMEL015853g1.t1-E1;Parent=HMEL015853g1.t1								
1624	Hmel218005	669643	670622	+	0	NA	Intergenic	Intergenic	1262	ID=HMEL014940g1.t1-E6;Parent=HMEL014940g1.t1								
1219	Hmel213049	621514	622301	+	0	NA	Intergenic	Intergenic	-19671	ID=HMEL032074g1.t1-E1;Parent=HMEL032074g1.t1								
1695	Hmel218018	3406372	3406561	+	0	NA	Intergenic	Intergenic	-5379	ID=HMEL014789g1.t1-E3;Parent=HMEL014789g1.t1								
97	Hmel201011	1572112	1572700	+	0	NA	Intergenic	Intergenic	-2219	ID=HMEL011397g1.t1-E6;Parent=HMEL011397g1.t1								
1704	Hmel218018	4028271	4029556	+	0	NA	Intergenic	Intergenic	-4714	ID=HMEL006060g1.t1-E1;Parent=HMEL006060g1.t1								
668	Hmel209005	436250	438437	+	0	NA	Intergenic	Intergenic	-40156	ID=HMEL030326g1.t1-E1;Parent=HMEL030326g1.t1								
750	Hmel210004	625032	625329	+	0	NA	Intergenic	Intergenic	-3790	ID=HMEL011082g1.t1-E1;Parent=HMEL011082g1.t1								
688	Hmel209006	141458	142353	+	0	NA	Intergenic	Intergenic	11529	ID=HMEL030343g1.t1-E1;Parent=HMEL030343g1.t1								
1749	Hmel218018	7419546	7419806	+	0	NA	Intergenic	Intergenic	-21225	ID=HMEL034479g1.t1-E1;Parent=HMEL034479g1.t1								
774	Hmel210004	5558350	5558850	+	0	NA	Intergenic	Intergenic	-3747	ID=HMEL030702g1.t1-E1;Parent=HMEL030702g1.t1								
1126	Hmel212013	2144051	2144244	+	0	NA	promoter-TSS (ID=HMEL013037g2.t1-E1;Parent=HMEL013037g2.t1)	-promoter-TSS (ID=HMEL013037g2.t1-E1;Parent=HMEL013037g2.t1)	-745	ID=HMEL013037g2.t1-E1;Parent=HMEL013037g2.t1								
2128	Hmel221028	29401	29878	+	0	NA	Intergenic	Intergenic	3427	ID=HMEL035710g1.t1-E5;Parent=HMEL035710g1.t1								
910	Hmel211004	556632	557007	+	0	NA	promoter-TSS (ID=HMEL015252g1.t1-E6;Parent=HMEL015252g1.t1)	-promoter-TSS (ID=HMEL015252g1.t1-E6;Parent=HMEL015252g1.t1)	-768	ID=HMEL015252g1.t1-E6;Parent=HMEL015252g1.t1								
693	Hmel209006	331927	332369	+	0	NA	promoter-TSS (ID=HMEL013610g2.t1-E4;Parent=HMEL013610g2.t1)	-promoter-TSS (ID=HMEL013610g2.t1-E4;Parent=HMEL013610g2.t1)	-507	ID=HMEL013610g2.t1-E4;Parent=HMEL013610g2.t1								
1341	Hmel214019	256715	257973	+	0	NA	Intergenic	Intergenic	-8028	ID=HMEL032445g1.t1-E1;Parent=HMEL032445g1.t1								
1534	Hmel217004	2887514	2887816	+	0	NA	promoter-TSS (ID=HMEL014848g2.t1-E11;Parent=HMEL014848g2.t1)	-promoter-TSS (ID=HMEL014848g2.t1-E11;Parent=HMEL014848g2.t1)	65	ID=HMEL014848g2.t3-E10;Parent=HMEL014848g2.t3								
893	Hmel211002	1370198	1370372	+	0	NA	Intergenic	Intergenic	21976	ID=HMEL030998g1.t1-E2;Parent=HMEL030998g1.t1								
1915	Hmel220005	2433638	2433943	+	0	NA	Intergenic	Intergenic	-5390	ID=HMEL012110g1.t1-E2;Parent=HMEL012110g1.t1								
804	Hmel210004	7480868	7481079	+	0	NA	Intergenic	Intergenic	2592	ID=HMEL030734g1.t1-E1;Parent=HMEL030734g1.t1								
83	Hmel201009	5870473	5871369	+	0	NA	Intergenic	Intergenic	1777	ID=HMEL002300g1.t1-E3;Parent=HMEL002300g1.t1								
1385	Hmel215008	20342	21127	+	0	NA	Intergenic	Intergenic	3055	ID=HMEL032698g1.t1-E2;Parent=HMEL032698g1.t1								
1818	Hmel219005	424065	424693	+	0	NA	Intergenic	Intergenic	-5657	ID=HMEL034715g1.t1-E1;Parent=HMEL034715g1.t1								
2094	Hmel221015	341755	342014	+	0	NA	Intergenic	Intergenic	2026	ID=HMEL008455g1.t2-E2;Parent=HMEL008455g1.t2								
962	Hmel211012	281989	282399	+	0	NA	Intergenic	Intergenic	2149	ID=HMEL010344g1.t1-E1;Parent=HMEL010344g1.t1								
755	Hmel210004	1521356	1522196	+	0	NA	Intergenic	Intergenic	13904	ID=HMEL002880g1.t1-E4;Parent=HMEL002880g1.t1								
1085	Hmel212006	346147	346353	+	0	NA	promoter-TSS (ID=HMEL031533g1.t1-E1;Parent=HMEL031533g1.t1)	-promoter-TSS (ID=HMEL031533g1.t1-E1;Parent=HMEL031533g1.t1)	-85	ID=HMEL031533g1.t1-E1;Parent=HMEL031533g1.t1								
1714	Hmel218018	4483967	4484931	+	0	NA	Intergenic	Intergenic	-11161	ID=HMEL015554g1.t1-E1;Parent=HMEL015554g1.t1								
1837	Hmel219014	1381584	1381779	+	0	NA	Intergenic	Intergenic	2908	ID=HMEL012207g1.t1-E2;Parent=HMEL012207g1.t1								
143	Hmel202006	3674179	3674341	+	0	NA	Intergenic	Intergenic	1666	ID=HMEL004265g1.t2-E4;Parent=HMEL004265g1.t2								
1403	Hmel215034	206466	206733	+	0	NA	Intergenic	Intergenic	-44231	ID=HMEL022129g1.t1-E1;Parent=HMEL022129g1.t1								
1051	Hmel212001	3464427	3465018	+	0	NA	Intergenic	Intergenic	2618	ID=HMEL031389g1.t1-E2;Parent=HMEL031389g1.t1								
1497	Hmel216015	743684	744239	+	0	NA	Intergenic	Intergenic	12890	ID=HMEL021054g1.t1-E3;Parent=HMEL021054g1.t1								
518	Hmel207002	6525402	6526373	+	0	NA	Intergenic	Intergenic	35789	ID=HMEL037499g1.t1-E1;Parent=HMEL037499g1.t1								
497	Hmel207002	4656921	4657791	+	0	NA	promoter-TSS (ID=HMEL007256g1.t1-E3;Parent=HMEL007256g1.t1)	-promoter-TSS (ID=HMEL007256g1.t1-E3;Parent=HMEL007256g1.t1)	55	ID=HMEL007256g1.t1-E3;Parent=HMEL007256g1.t1								
1211	Hmel213036	9983	10122	+	0	NA	Intergenic	Intergenic	13903	ID=HMEL032009g1.t1-E4;Parent=HMEL032009g1.t1								
2155	Hmel221042	66858	67016	+	0	NA	NA	NA	NA	NA								
169	Hmel202006	6084652	6085032	+	0	NA	Intergenic	Intergenic	11673	ID=HMEL033404g1.t1-E1;Parent=HMEL033404g1.t1								
411	Hmel206012	591049	591425	+	0	NA	Intergenic	Intergenic	10821	ID=HMEL037117g1.t1-E1;Parent=HMEL037117g1.t1								
1542	Hmel217004	3587093	3587650	+	0	NA	Intergenic	Intergenic	-1142	ID=HMEL010418g1.t1-E1;Parent=HMEL010418g1.t1								
1711	Hmel218018	4406191	4406423	+	0	NA	Intergenic	Intergenic	-4811	ID=HMEL034424g1.t1-E1;Parent=HMEL034424g1.t1								
2102	Hmel221015	302744	303579	+	0	NA	Intergenic	Intergenic	-2148	ID=HMEL035651g1.t1-E1;Parent=HMEL035651g1.t1								
478	Hmel207002	2821097	2822068	+	0	NA	Intergenic	Intergenic	-4787	ID=HMEL007136g1.t1-E1;Parent=HMEL007136g1.t1								
384	Hmel206009	1825637	1826059	+	0	NA	Intergenic	Intergenic	2614	ID=HMEL016766g2.t1-E2;Parent=HMEL016766g2.t1								
398	Hmel206009	3482537	3482994	+	0	NA	Intergenic	Intergenic	1566	ID=HMEL002646g2.t1-E3;Parent=HMEL002646g2.t1								
836	Hmel210010	212447	212688	+	0	NA	promoter-TSS (ID=HMEL012513g1.t1-E3;Parent=HMEL012513g1.t1)	-promoter-TSS (ID=HMEL012513g1.t1-E3;Parent=HMEL012513g1.t1)	-139	ID=HMEL012513g1.t1-E3;Parent=HMEL012513g1.t1								
2016	Hmel221010	7413	8028	+	0	NA	promoter-TSS (ID=HMEL003974g1.t1-E11;Parent=HMEL003974g1.t1)	-promoter-TSS (ID=HMEL003974g1.t1-E11;Parent=HMEL003974g1.t1)	-927	ID=HMEL003974g1.t1-E11;Parent=HMEL003974g1.t1								
955	Hmel211010	39253	41158	+	0	NA	Intergenic	Intergenic	-2820	ID=HMEL031190g1.t2-E1;Parent=HMEL031190g1.t2								
942	Hmel211004	4130544	4132258	+	0	NA	Intergenic	Intergenic	-7455	ID=HMEL015696g3.t1-E1;Parent=HMEL015696g3.t1								
1735	Hmel218018	6664818	6665269	+	0	NA	Intergenic	Intergenic	3760	ID=HMEL016316g1.t1-E2;Parent=HMEL016316g1.t1								
1376	Hmel215006	1366669	1367023	+	0	NA	TTS (ID=HMEL000026-RA-E12;Parent=HMEL000026-RA)	-TTS (ID=HMEL000026-RA-E12;Parent=HMEL000026-RA)	174	ID=HMEL000026-RA-E12;Parent=HMEL000026-RA								
1888	Hmel220003	1597225	1598467	+	0	NA	Intergenic	Intergenic	-2157	ID=HMEL035000g1.t1-E1;Parent=HMEL035000g1.t1								
2030	Hmel221012	361032	362744	+	0	NA	TTS (ID=HMEL035551g1.t1-E1;Parent=HMEL035551g1.t1)	-TTS (ID=HMEL035551g1.t1-E1;Parent=HMEL035551g1.t1)	1133	ID=HMEL035551g1.t1-E1;Parent=HMEL035551g1.t1								
1595	Hmel218003	594873	595419	+	0	NA	Intergenic	Intergenic	15968	ID=HMEL001029g1.t1-E4;Parent=HMEL001029g1.t1								
190	Hmel203045	557375	557809	+	0	NA	Intergenic	Intergenic	20857	ID=HMEL009868g1.t1-E15;Parent=HMEL009868g1.t1								
1750	Hmel218018	7458727	7459105	+	0	NA	Intergenic	Intergenic	-5238	ID=HMEL034481g1.t1-E1;Parent=HMEL034481g1.t1								
1808	Hmel219003	6975829	6976057	+	0	NA	Intergenic	Intergenic	8540	ID=HMEL005995g1.t1-E1;Parent=HMEL005995g1.t1								
822	Hmel210005	1250770	1251225	+	0	NA	exon (ID=HMEL005809-RA-E10;Parent=HMEL005809-RA, exon 1 of 1)	-exon (ID=HMEL005809-RA-E10;Parent=HMEL005809-RA, exon 1 of 1)	8403	ID=HMEL005809-RA-E10;Parent=HMEL005809-RA								
601	Hmel208019	211391	211545	+	0	NA	Intergenic	Intergenic	2482	ID=HMEL037905g1.t1-E1;Parent=HMEL037905g1.t1								
1739	Hmel218018	6840142	6840288	+	0	NA	promoter-TSS (ID=HMEL015839g1.t1-E5;Parent=HMEL015839g1.t1)	-promoter-TSS (ID=HMEL015839g1.t1-E5;Parent=HMEL015839g1.t1)	81	ID=HMEL015839g1.t1-E5;Parent=HMEL015839g1.t1								
231	Hmel204003	452794	453092	+	0	NA	Intergenic	Intergenic	-82395	ID=HMEL036356g1.t1-E1;Parent=HMEL036356g1.t1								
1610	Hmel218004	296947	297478	+	0	NA	Intergenic	Intergenic	34905	ID=HMEL034242g1.t1-E1;Parent=HMEL034242g1.t1								
779	Hmel210004	6436937	6437691	+	0	NA	Intergenic	Intergenic	-6131	ID=HMEL030724g1.t1-E1;Parent=HMEL030724g1.t1								
551	Hmel207014	142089	142582	+	0	NA	TTS (ID=HMEL009950g1.t1-E2;Parent=HMEL009950g1.t1)	-TTS (ID=HMEL009950g1.t1-E2;Parent=HMEL009950g1.t1)	205	ID=HMEL009950g1.t1-E2;Parent=HMEL009950g1.t1								
343	Hmel205022	261617	261846	+	0	NA	Intergenic	Intergenic	6017	ID=HMEL021529g1.t1-E1;Parent=HMEL021529g1.t1								
504	Hmel207002	5785925	5787131	+	0	NA	Intergenic	Intergenic	-19750	ID=HMEL008244g1.t1-E1;Parent=HMEL008244g1.t1								
981	Hmel211014	226153	226431	+	0	NA	Intergenic	Intergenic	-11283	ID=HMEL011834g1.t1-E1;Parent=HMEL011834g1.t1								
697	Hmel209006	351718	352404	+	0	NA	Intergenic	Intergenic	-1518	ID=HMEL013610g2.t1-E1;Parent=HMEL013610g2.t1								
857	Hmel210011	3036416	3037278	+	0	NA	Intergenic	Intergenic	-1224	ID=HMEL030888g1.t1-E1;Parent=HMEL030888g1.t1								
1010	Hmel211017	235137	235504	+	0	NA	promoter-TSS (ID=HMEL031273g1.t1-E4;Parent=HMEL031273g1.t1)	-promoter-TSS (ID=HMEL031273g1.t1-E4;Parent=HMEL031273g1.t1)	-220	ID=HMEL031273g1.t1-E4;Parent=HMEL031273g1.t1								
707	Hmel209007	2457745	2458261	+	0	NA	promoter-TSS (ID=HMEL030421g1.t1-E3;Parent=HMEL030421g1.t1)	-promoter-TSS (ID=HMEL030421g1.t1-E3;Parent=HMEL030421g1.t1)	-699	ID=HMEL030421g1.t1-E3;Parent=HMEL030421g1.t1								
1966	Hmel220017	836912	837586	+	0	NA	Intergenic	Intergenic	-7882	ID=HMEL035364g1.t1-E1;Parent=HMEL035364g1.t1								
1665	Hmel218018	621673	622191	+	0	NA	Intergenic	Intergenic	22982	ID=HMEL017479-RA-E1;Parent=HMEL017479-RA								
261	Hmel204017	1531138	1531385	+	0	NA	TTS (ID=HMEL007430g1.t1-E4;Parent=HMEL007430g1.t1)	-TTS (ID=HMEL007430g1.t1-E4;Parent=HMEL007430g1.t1)	256	ID=HMEL007430g1.t1-E4;Parent=HMEL007430g1.t1								
1782	Hmel219003	3104819	3105448	+	0	NA	Intergenic	Intergenic	2691	ID=HMEL006176g1.t1-E3;Parent=HMEL006176g1.t1								
321	Hmel221036	260294	261447	+	0	NA	Intergenic	Intergenic	-1482	ID=HMEL012241g3.t1-E1;Parent=HMEL012241g3.t1								
792	Hmel210004	6825057	6825402	+	0	NA	Intergenic	Intergenic	1532	ID=HMEL022548g3.t1-E1;Parent=HMEL022548g3.t1								
1079	Hmel212005	25629	26220	+	0	NA	Intergenic	Intergenic	1551	ID=HMEL004608g2.t1-E1;Parent=HMEL004608g2.t1								
1248	Hmel213062	426808	427290	+	0	NA	Intergenic	Intergenic	17886	ID=HMEL032111g1.t1-E1;Parent=HMEL032111g1.t1								
1590	Hmel218003	444626	444987	+	0	NA	Intergenic	Intergenic	1595	ID=HMEL034211g1.t1-E2;Parent=HMEL034211g1.t1								
1652	Hmel218015	31207	31775	+	0	NA	Intergenic	Intergenic	-10765	ID=HMEL034345g1.t1-E1;Parent=HMEL034345g1.t1								
1516	Hmel217004	1040236	1040415	+	0	NA	Intergenic	Intergenic	-7970	ID=HMEL006586g1.t1-E1;Parent=HMEL006586g1.t1								
2053	Hmel221012	1287423	1288023	+	0	NA	promoter-TSS (ID=HMEL035583g1.t1-E3;Parent=HMEL035583g1.t1)	-promoter-TSS (ID=HMEL035583g1.t1-E3;Parent=HMEL035583g1.t1)	-748	ID=HMEL035583g1.t1-E3;Parent=HMEL035583g1.t1								
924	Hmel211004	2241596	2241758	+	0	NA	Intergenic	Intergenic	-2558	ID=HMEL031085g1.t1-E1;Parent=HMEL031085g1.t1								
760	Hmel210004	1989861	1990024	+	0	NA	Intergenic	Intergenic	18992	ID=HMEL004236g1.t1-E7;Parent=HMEL004236g1.t1								
863	Hmel210011	3567727	3567888	+	0	NA	Intergenic	Intergenic	-1626	ID=HMEL030900g1.t1-E1;Parent=HMEL030900g1.t1								
531	Hmel207008	481008	481504	+	0	NA	Intergenic	Intergenic	5349	ID=HMEL007118g1.t1-E1;Parent=HMEL007118g1.t1								
2027	Hmel221012	241954	242348	+	0	NA	Intergenic	Intergenic	-5393	ID=HMEL012086g1.t1-E1;Parent=HMEL012086g1.t1								
172	Hmel203012	32369	32661	+	0	NA	Intergenic	Intergenic	-15931	ID=HMEL035994g1.t1-E1;Parent=HMEL035994g1.t1								
1745	Hmel218018	7344971	7345367	+	0	NA	Intergenic	Intergenic	13153	ID=HMEL034478g1.t1-E2;Parent=HMEL034478g1.t1								
2111	Hmel221017	364751	365322	+	0	NA	Intergenic	Intergenic	3800	ID=HMEL012199g3.t1-E3;Parent=HMEL012199g3.t1								
1366	Hmel214029	1290034	1290169	+	0	NA	Intergenic	Intergenic	3899	ID=HMEL009127g1.t1-E5;Parent=HMEL009127g1.t1								
223	Hmel204001	1247621	1248612	+	0	NA	Intergenic	Intergenic	12505	ID=HMEL009715g1.t1-E3;Parent=HMEL009715g1.t1								
2124	Hmel221019	105119	106235	+	0	NA	promoter-TSS (ID=HMEL010552-RA-E2;Parent=HMEL010552-RA)	-promoter-TSS (ID=HMEL010552-RA-E2;Parent=HMEL010552-RA)	-183	ID=HMEL010552-RA-E2;Parent=HMEL010552-RA								
721	Hmel209007	3482672	3483847	+	0	NA	Intergenic	Intergenic	-8921	ID=HMEL030452g1.t1-E1;Parent=HMEL030452g1.t1								
1897	Hmel220005	150311	150472	+	0	NA	Intergenic	Intergenic	-1087	ID=HMEL007730g1.t1-E3;Parent=HMEL007730g1.t1								
1043	Hmel212001	3085268	3085692	+	0	NA	Intergenic	Intergenic	-24351	ID=HMEL031380g1.t1-E1;Parent=HMEL031380g1.t1								
1255	Hmel213062	486089	486899	+	0	NA	Intergenic	Intergenic	-24132	ID=HMEL032112g1.t1-E1;Parent=HMEL032112g1.t1								
669	Hmel209005	451463	451769	+	0	NA	Intergenic	Intergenic	-25883	ID=HMEL030326g1.t1-E1;Parent=HMEL030326g1.t1								
282	Hmel205004	170185	170654	+	0	NA	Intergenic	Intergenic	-1027	ID=HMEL036610g1.t1-E2;Parent=HMEL036610g1.t1								
420	Hmel206012	1768742	1768887	+	0	NA	Intergenic	Intergenic	1606	ID=HMEL037150g1.t2-E1;Parent=HMEL037150g1.t2								
1852	Hmel219015	239892	240147	+	0	NA	promoter-TSS (ID=HMEL008765g1.t1-E8;Parent=HMEL008765g1.t1)	-promoter-TSS (ID=HMEL008765g1.t1-E8;Parent=HMEL008765g1.t1)	-563	ID=HMEL008765g1.t1-E8;Parent=HMEL008765g1.t1								
639	Hmel208046	196194	197393	+	0	NA	Intergenic	Intergenic	3768	ID=HMEL038099g1.t1-E2;Parent=HMEL038099g1.t1								
989	Hmel211014	272830	273854	+	0	NA	Intergenic	Intergenic	13924	ID=HMEL031242g1.t1-E1;Parent=HMEL031242g1.t1								
1505	Hmel217001	843550	843762	+	0	NA	Intergenic	Intergenic	-65176	ID=HMEL017727g1.t1-E1;Parent=HMEL017727g1.t1								
1348	Hmel214022	60796	61080	+	0	NA	Intergenic	Intergenic	-2566	ID=HMEL032482g1.t1-E1;Parent=HMEL032482g1.t1								
577	Hmel207021	2392830	2393379	+	0	NA	Intergenic	Intergenic	-3289	ID=HMEL013392g1.t1-E1;Parent=HMEL013392g1.t1								
1137	Hmel212013	3444453	3444739	+	0	NA	promoter-TSS (ID=HMEL012328g1.t1-E3;Parent=HMEL012328g1.t1)	-promoter-TSS (ID=HMEL012328g1.t1-E3;Parent=HMEL012328g1.t1)	-238	ID=HMEL012328g1.t1-E3;Parent=HMEL012328g1.t1								
1227	Hmel213059	2450	3306	+	0	NA	NA	NA	NA	NA								
1417	Hmel215047	72408	73093	+	0	NA	Intergenic	Intergenic	-13749	ID=HMEL021229g1.t1-E1;Parent=HMEL021229g1.t1								
216	Hmel203069	2416629	2416791	+	0	NA	Intergenic	Intergenic	2547	ID=HMEL008156g2.t1-E2;Parent=HMEL008156g2.t1								
852	Hmel210011	996782	997564	+	0	NA	Intergenic	Intergenic	-10017	ID=HMEL006943g2.t1-E1;Parent=HMEL006943g2.t1								
643	Hmel208048	267530	267747	+	0	NA	Intergenic	Intergenic	2855	ID=HMEL038120g1.t1-E2;Parent=HMEL038120g1.t1								
1951	Hmel220014	179527	180263	+	0	NA	Intergenic	Intergenic	-18147	ID=HMEL035305g1.t1-E1;Parent=HMEL035305g1.t1								
1120	Hmel212013	1109224	1109706	+	0	NA	TTS (ID=HMEL015294g1.t1-E5;Parent=HMEL015294g1.t1)	-TTS (ID=HMEL015294g1.t1-E5;Parent=HMEL015294g1.t1)	510	ID=HMEL015294g1.t1-E5;Parent=HMEL015294g1.t1								
1475	Hmel216011	1373440	1374003	+	0	NA	Intergenic	Intergenic	57517	ID=HMEL033557g1.t1-E2;Parent=HMEL033557g1.t1								
1794	Hmel219003	4540708	4541929	+	0	NA	Intergenic	Intergenic	-26301	ID=HMEL013143g1.t1-E1;Parent=HMEL013143g1.t1								
1187	Hmel213020	1061579	1062408	+	0	NA	Intergenic	Intergenic	-4574	ID=HMEL031904g1.t1-E1;Parent=HMEL031904g1.t1								
2193	Hmel211006	35493	36489	+	0	NA	Intergenic	Intergenic	17547	ID=HMEL002839g1.t1-E3;Parent=HMEL002839g1.t1								
2092	Hmel221015	312839	313329	+	0	NA	Intergenic	Intergenic	2161	ID=HMEL035652g1.t1-E2;Parent=HMEL035652g1.t1								
676	Hmel209005	735536	735811	+	0	NA	Intergenic	Intergenic	-6805	ID=HMEL030330g1.t1-E1;Parent=HMEL030330g1.t1								
1251	Hmel213062	434867	435231	+	0	NA	Intergenic	Intergenic	25886	ID=HMEL032111g1.t1-E1;Parent=HMEL032111g1.t1								
277	Hmel205001	412569	413254	+	0	NA	promoter-TSS (ID=HMEL010296g1.t1-E8;Parent=HMEL010296g1.t1)	-promoter-TSS (ID=HMEL010296g1.t1-E8;Parent=HMEL010296g1.t1)	-225	ID=HMEL010296g1.t1-E8;Parent=HMEL010296g1.t1								
1192	Hmel213025	166665	169400	+	0	NA	promoter-TSS (ID=HMEL006011g1.t1-E1;Parent=HMEL006011g1.t1)	-promoter-TSS (ID=HMEL006011g1.t1-E1;Parent=HMEL006011g1.t1)	478	ID=HMEL021415g1.t1-E6;Parent=HMEL021415g1.t1								
879	Hmel210011	4770093	4770306	+	0	NA	promoter-TSS (ID=HMEL030926g1.t1-E1;Parent=HMEL030926g1.t1)	-promoter-TSS (ID=HMEL030926g1.t1-E1;Parent=HMEL030926g1.t1)	-963	ID=HMEL030926g1.t1-E1;Parent=HMEL030926g1.t1								
1095	Hmel212009	910894	911318	+	0	NA	Intergenic	Intergenic	8128	ID=HMEL011919g1.t1-E4;Parent=HMEL011919g1.t1								
1183	Hmel213020	239190	239730	+	0	NA	Intergenic	Intergenic	-5915	ID=HMEL004894g1.t1-E1;Parent=HMEL004894g1.t1								
1444	Hmel216001	720918	721367	+	0	NA	Intergenic	Intergenic	-4887	ID=HMEL032984g1.t1-E1;Parent=HMEL032984g1.t1								
1883	Hmel220003	1224420	1224811	+	0	NA	Intergenic	Intergenic	-52823	ID=HMEL017016g1.t1-E1;Parent=HMEL017016g1.t1								
1846	Hmel219014	2521840	2522321	+	0	NA	TTS (ID=HMEL034833g1.t1-E2;Parent=HMEL034833g1.t1)	-TTS (ID=HMEL034833g1.t1-E2;Parent=HMEL034833g1.t1)	974	ID=HMEL034833g1.t1-E2;Parent=HMEL034833g1.t1								
133	Hmel202006	1963050	1963720	+	0	NA	TTS (ID=HMEL014345g1.t1-E2;Parent=HMEL014345g1.t1)	-TTS (ID=HMEL014345g1.t1-E2;Parent=HMEL014345g1.t1)	249	ID=HMEL014345g1.t1-E2;Parent=HMEL014345g1.t1								
123	Hmel202004	1275538	1275869	+	0	NA	Intergenic	Intergenic	-6226	ID=HMEL003562g1.t2-E1;Parent=HMEL003562g1.t2								
304	Hmel205009	172786	173158	+	0	NA	Intergenic	Intergenic	2073	ID=HMEL036636g1.t1-E3;Parent=HMEL036636g1.t1								
1631	Hmel218007	531568	531947	+	0	NA	Intergenic	Intergenic	-5411	ID=HMEL034298g1.t1-E1;Parent=HMEL034298g1.t1								
1828	Hmel219012	216595	217032	+	0	NA	Intergenic	Intergenic	3198	ID=HMEL009568g1.t1-E1;Parent=HMEL009568g1.t1								
56	Hmel201009	2399092	2399331	+	0	NA	Intergenic	Intergenic	6435	ID=HMEL030177g1.t1-E2;Parent=HMEL030177g1.t1								
1369	Hmel214029	1339394	1339611	+	0	NA	Intergenic	Intergenic	-6697	ID=HMEL016112g1.t1-E1;Parent=HMEL016112g1.t1								
