PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_eratoUnique_D1down.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_eratoUnique_D1down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2618	Herato1506	28912	29363	+	0	NA	Intergenic	Intergenic	12003	ID=evm.model.Herato1506.2-E4;Parent=evm.model.Herato1506.2								
2981	Herato1202	3447514	3447797	+	0	NA	Intergenic	Intergenic	-11050	ID=evm.model.Herato1202.116.2-E2;Parent=evm.model.Herato1202.116.2								
75	Herato0601	1134923	1135278	+	0	NA	Intergenic	Intergenic	13593	ID=evm.model.Herato0601.11-E2;Parent=evm.model.Herato0601.11								
4266	Herato1411	5232109	5232411	+	0	NA	Intergenic	Intergenic	25627	ID=evm.model.Herato1411.194-E1;Parent=evm.model.Herato1411.194								
5618	Herato1906	1181944	1182721	+	0	NA	TTS (ID=evm.model.Herato1906.30-E27;Parent=evm.model.Herato1906.30)	-TTS (ID=evm.model.Herato1906.30-E27;Parent=evm.model.Herato1906.30)	776	ID=evm.model.Herato1906.30-E27;Parent=evm.model.Herato1906.30								
2588	Herato1505	2440133	2440897	+	0	NA	Intergenic	Intergenic	4233	ID=evm.model.Herato1505.95-E6;Parent=evm.model.Herato1505.95								
1163	Herato0801	1387722	1387936	+	0	NA	Intergenic	Intergenic	2378	ID=evm.model.Herato0801.21-E3;Parent=evm.model.Herato0801.21								
450	Herato0606	8756302	8756624	+	0	NA	Intergenic	Intergenic	8844	ID=evm.model.Herato0606.273-E2;Parent=evm.model.Herato0606.273								
4518	Herato0503	1854438	1854683	+	0	NA	Intergenic	Intergenic	7333	ID=evm.model.Herato0503.70-E2;Parent=evm.model.Herato0503.70								
1702	Herato0901	11104162	11104637	+	0	NA	promoter-TSS (ID=evm.model.Herato0901.329-E6;Parent=evm.model.Herato0901.329)	-promoter-TSS (ID=evm.model.Herato0901.329-E6;Parent=evm.model.Herato0901.329)	-537	ID=evm.model.Herato0901.329.1-E6;Parent=evm.model.Herato0901.329.1								
4951	Herato1904	7952477	7953014	+	0	NA	Intergenic	Intergenic	-11286	ID=evm.model.Herato1904.271-E1;Parent=evm.model.Herato1904.271								
1405	Herato0901	451886	452137	+	0	NA	Intergenic	Intergenic	14977	ID=evm.model.Herato0901.22-E3;Parent=evm.model.Herato0901.22								
3118	Herato2001	1696367	1696898	+	0	NA	Intergenic	Intergenic	2756	ID=evm.model.Herato2001.35-E5;Parent=evm.model.Herato2001.35								
4442	Herato1601	1972118	1972473	+	0	NA	Intergenic	Intergenic	15395	ID=evm.model.Herato1601.52-E2;Parent=evm.model.Herato1601.52								
5161	Herato2001	12059588	12060445	+	0	NA	Intergenic	Intergenic	8926	ID=evm.model.Herato2001.463.3-E1;Parent=evm.model.Herato2001.463.3								
4141	Herato1409	8600	8826	+	0	NA	NA	NA	NA	NA								
5212	Herato0310	9288656	9289111	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.282-E3;Parent=evm.model.Herato0310.282)	-promoter-TSS (ID=evm.model.Herato0310.282-E3;Parent=evm.model.Herato0310.282)	487	ID=evm.model.Herato0310.284.1-E1;Parent=evm.model.Herato0310.284.1								
1729	Herato0101	14794125	14794488	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.530-E7;Parent=evm.model.Herato0101.530)	-promoter-TSS (ID=evm.model.Herato0101.530-E7;Parent=evm.model.Herato0101.530)	39	ID=evm.model.Herato0101.530-E7;Parent=evm.model.Herato0101.530								
5343	Herato1910	2101709	2102046	+	0	NA	promoter-TSS (ID=evm.model.Herato1910.126.1-E1;Parent=evm.model.Herato1910.126.1)	-promoter-TSS (ID=evm.model.Herato1910.126.1-E1;Parent=evm.model.Herato1910.126.1)	-430	ID=evm.model.Herato1910.127-E2;Parent=evm.model.Herato1910.127								
146	Herato0601	4214409	4214683	+	0	NA	Intergenic	Intergenic	-33237	ID=evm.model.Herato0601.110-E1;Parent=evm.model.Herato0601.110								
3202	Herato1202	12007363	12007572	+	0	NA	TTS (ID=evm.model.Herato1202.465-E17;Parent=evm.model.Herato1202.465)	-TTS (ID=evm.model.Herato1202.465-E17;Parent=evm.model.Herato1202.465)	188	ID=evm.model.Herato1202.465-E18;Parent=evm.model.Herato1202.465								
1351	Herato1202	12230901	12231375	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.469-E6;Parent=evm.model.Herato1202.469)	-promoter-TSS (ID=evm.model.Herato1202.469-E6;Parent=evm.model.Herato1202.469)	234	ID=evm.model.Herato1202.469-E5;Parent=evm.model.Herato1202.469								
356	Herato0101	16493456	16493880	+	0	NA	Intergenic	Intergenic	-5013	ID=evm.model.Herato0101.644-E1;Parent=evm.model.Herato0101.644								
2396	Herato1007	4684969	4685264	+	0	NA	TTS (ID=evm.model.Herato1007.187-E9;Parent=evm.model.Herato1007.187)	-TTS (ID=evm.model.Herato1007.187-E9;Parent=evm.model.Herato1007.187)	1083	ID=evm.model.Herato1007.187-E9;Parent=evm.model.Herato1007.187								
2720	Herato1507	5132973	5133479	+	0	NA	Intergenic	Intergenic	-2902	ID=evm.model.Herato1507.176-E1;Parent=evm.model.Herato1507.176								
5377	Herato0411	6129669	6130517	+	0	NA	Intergenic	Intergenic	-3644	ID=evm.model.Herato0411.142-E1;Parent=evm.model.Herato0411.142								
528	Herato0101	9962175	9962359	+	0	NA	Intergenic	Intergenic	-15764	ID=evm.model.Herato0101.289-E1;Parent=evm.model.Herato0101.289								
164	Herato0606	1081547	1081888	+	0	NA	Intergenic	Intergenic	13416	ID=evm.model.Herato0606.31-E7;Parent=evm.model.Herato0606.31								
4325	Herato2001	4589175	4589356	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.155-E3;Parent=evm.model.Herato2001.155)	-promoter-TSS (ID=evm.model.Herato2001.155-E3;Parent=evm.model.Herato2001.155)	77	ID=evm.model.Herato2001.155-E3;Parent=evm.model.Herato2001.155								
807	Herato1505	3451963	3452262	+	0	NA	promoter-TSS (ID=evm.model.Herato1505.152-E3;Parent=evm.model.Herato1505.152)	-promoter-TSS (ID=evm.model.Herato1505.152-E3;Parent=evm.model.Herato1505.152)	184	ID=evm.model.Herato1505.152.1-E3;Parent=evm.model.Herato1505.152.1								
3897	Herato1904	5833360	5834003	+	0	NA	Intergenic	Intergenic	30747	ID=evm.model.Herato1904.211-E1;Parent=evm.model.Herato1904.211								
2040	Herato1301	19031817	19032270	+	0	NA	TTS (ID=evm.model.Herato1301.658-E5;Parent=evm.model.Herato1301.658)	-TTS (ID=evm.model.Herato1301.658-E5;Parent=evm.model.Herato1301.658)	978	ID=evm.model.Herato1301.658-E5;Parent=evm.model.Herato1301.658								
2678	Herato1202	15937732	15938229	+	0	NA	Intergenic	Intergenic	10944	ID=evm.model.Herato1202.617-E1;Parent=evm.model.Herato1202.617								
5030	Herato2001	7497190	7497629	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.300-E1;Parent=evm.model.Herato2001.300)	-promoter-TSS (ID=evm.model.Herato2001.300-E1;Parent=evm.model.Herato2001.300)	-158	ID=evm.model.Herato2001.300-E1;Parent=evm.model.Herato2001.300								
2898	Herato1202	751212	751477	+	0	NA	Intergenic	Intergenic	-4978	ID=evm.model.Herato1202.36.1-E1;Parent=evm.model.Herato1202.36.1								
5560	Herato0503	3343105	3343299	+	0	NA	Intergenic	Intergenic	11742	ID=evm.model.Herato0503.116-E3;Parent=evm.model.Herato0503.116								
4379	Herato0417	70483	70701	+	0	NA	NA	NA	NA	NA								
882	Herato0101	11211058	11211520	+	0	NA	Intergenic	Intergenic	1679	ID=evm.model.Herato0101.319-E1;Parent=evm.model.Herato0101.319								
1050	Herato0701	16318897	16319940	+	0	NA	Intergenic	Intergenic	-70601	ID=evm.model.Herato0701.700-E1;Parent=evm.model.Herato0701.700								
4054	Herato0310	9934456	9934721	+	0	NA	Intergenic	Intergenic	-1727	ID=evm.model.Herato0310.302-E1;Parent=evm.model.Herato0310.302								
1031	Herato1108	14133906	14134221	+	0	NA	Intergenic	Intergenic	11812	ID=evm.model.Herato1108.602.1-E3;Parent=evm.model.Herato1108.602.1								
4585	Herato2101	2683887	2684591	+	0	NA	promoter-TSS (ID=novel_model_281-E1;Parent=novel_model_281)	-promoter-TSS (ID=novel_model_281-E1;Parent=novel_model_281)	481	ID=evm.model.Herato2101.99.2-E2;Parent=evm.model.Herato2101.99.2								
5623	Herato0310	10359577	10359994	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.322-E5;Parent=evm.model.Herato0310.322)	-promoter-TSS (ID=evm.model.Herato0310.322-E5;Parent=evm.model.Herato0310.322)	52	ID=evm.model.Herato0310.322-E5;Parent=evm.model.Herato0310.322								
2942	Herato1910	1281175	1281460	+	0	NA	promoter-TSS (ID=evm.model.Herato1910.92-E4;Parent=evm.model.Herato1910.92)	-promoter-TSS (ID=evm.model.Herato1910.92-E4;Parent=evm.model.Herato1910.92)	-734	ID=evm.model.Herato1910.92-E4;Parent=evm.model.Herato1910.92								
3401	Herato1202	18827698	18828179	+	0	NA	Intergenic	Intergenic	4527	ID=evm.model.Herato1202.761-E4;Parent=evm.model.Herato1202.761								
454	Herato0606	8789249	8789651	+	0	NA	Intergenic	Intergenic	1386	ID=evm.model.Herato0606.274-E3;Parent=evm.model.Herato0606.274								
3139	Herato1605	2144212	2144429	+	0	NA	Intergenic	Intergenic	-4947	ID=evm.model.Herato1605.65.3-E2;Parent=evm.model.Herato1605.65.3								
1364	Herato1202	13030531	13030771	+	0	NA	Intergenic	Intergenic	-2634	ID=evm.model.Herato1202.478_evm.model.Herato1202.479-E1;Parent=evm.model.Herato1202.478_evm.model.Herato1202.479								
2538	Herato1505	1143407	1143644	+	0	NA	Intergenic	Intergenic	-4927	ID=evm.model.Herato1505.44-E1;Parent=evm.model.Herato1505.44								
4845	Herato0301	4551352	4551535	+	0	NA	Intergenic	Intergenic	9608	ID=evm.model.Herato0301.112-E1;Parent=evm.model.Herato0301.112								
634	Herato1411	5062517	5062778	+	0	NA	Intergenic	Intergenic	34243	ID=evm.model.Herato1411.193-E9;Parent=evm.model.Herato1411.193								
5455	Herato2101	10831901	10832162	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.375-E26;Parent=evm.model.Herato2101.375)	-promoter-TSS (ID=evm.model.Herato2101.375-E26;Parent=evm.model.Herato2101.375)	63	ID=evm.model.Herato2101.375.1-E20;Parent=evm.model.Herato2101.375.1								
2551	Herato1505	1421562	1421970	+	0	NA	Intergenic	Intergenic	-9613	ID=evm.model.Herato1505.49-E1;Parent=evm.model.Herato1505.49								
4774	Herato0215	2045092	2045594	+	0	NA	TTS (ID=evm.model.Herato0215.71-E1;Parent=evm.model.Herato0215.71)	-TTS (ID=evm.model.Herato0215.71-E1;Parent=evm.model.Herato0215.71)	120	ID=evm.model.Herato0215.71-E1;Parent=evm.model.Herato0215.71								
978	Herato0701	14059941	14060093	+	0	NA	Intergenic	Intergenic	-4847	ID=evm.model.Herato0701.636.1-E2;Parent=evm.model.Herato0701.636.1								
3324	Herato1904	5601506	5601874	+	0	NA	Intergenic	Intergenic	-1805	ID=evm.model.Herato1904.206-E15;Parent=evm.model.Herato1904.206								
3741	Herato1301	13586767	13587239	+	0	NA	Intergenic	Intergenic	2135	ID=evm.model.Herato1301.522-E1;Parent=evm.model.Herato1301.522								
5577	Herato2101	14004089	14004341	+	0	NA	Intergenic	Intergenic	-6445	ID=evm.model.Herato2101.444-E1;Parent=evm.model.Herato2101.444								
4813	Herato1605	73319	74081	+	0	NA	promoter-TSS (ID=evm.model.Herato1605.4-E1;Parent=evm.model.Herato1605.4)	-promoter-TSS (ID=evm.model.Herato1605.4-E1;Parent=evm.model.Herato1605.4)	-66	ID=evm.model.Herato1605.4-E1;Parent=evm.model.Herato1605.4								
3752	Herato2101	12305443	12305992	+	0	NA	Intergenic	Intergenic	-3522	ID=evm.model.Herato2101.405-E11;Parent=evm.model.Herato2101.405								
2144	Herato1805	6441992	6442608	+	0	NA	Intergenic	Intergenic	1297	ID=evm.model.Herato1805.181-E4;Parent=evm.model.Herato1805.181								
378	Herato0606	6368166	6368572	+	0	NA	Intergenic	Intergenic	6475	ID=evm.model.Herato0606.219-E17;Parent=evm.model.Herato0606.219								
325	Herato0606	4780815	4781023	+	0	NA	Intergenic	Intergenic	-110263	ID=evm.model.Herato0606.149.2-E1;Parent=evm.model.Herato0606.149.2								
889	Herato0701	10708598	10708738	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.448-E1;Parent=evm.model.Herato0701.448)	-promoter-TSS (ID=evm.model.Herato0701.448-E1;Parent=evm.model.Herato0701.448)	-916	ID=evm.model.Herato0701.448-E1;Parent=evm.model.Herato0701.448								
4926	Herato0411	4579580	4579958	+	0	NA	Intergenic	Intergenic	-124748	ID=evm.model.Herato0411.101-E1;Parent=evm.model.Herato0411.101								
5198	Herato0401	2650216	2650734	+	0	NA	Intergenic	Intergenic	1616	ID=evm.model.Herato0401.69-E6;Parent=evm.model.Herato0401.69								
1233	Herato0801	4976985	4977599	+	0	NA	Intergenic	Intergenic	-69352	ID=evm.model.Herato0801.107-E1;Parent=evm.model.Herato0801.107								
5135	Herato1701	5576187	5576439	+	0	NA	Intergenic	Intergenic	-13439	ID=evm.model.Herato1701.148-E1;Parent=evm.model.Herato1701.148								
3390	Herato1202	18541535	18542183	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.750-E7;Parent=evm.model.Herato1202.750)	-promoter-TSS (ID=evm.model.Herato1202.750-E7;Parent=evm.model.Herato1202.750)	-582	ID=evm.model.Herato1202.750.1-E6;Parent=evm.model.Herato1202.750.1								
1162	Herato0801	1379940	1380240	+	0	NA	Intergenic	Intergenic	10117	ID=evm.model.Herato0801.21-E3;Parent=evm.model.Herato0801.21								
3972	Herato1701	7449919	7450505	+	0	NA	Intergenic	Intergenic	-40356	ID=evm.model.Herato1701.219.1-E1;Parent=evm.model.Herato1701.219.1								
684	Herato1108	3050780	3050922	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.95-E2;Parent=evm.model.Herato1108.95)	-promoter-TSS (ID=evm.model.Herato1108.95-E2;Parent=evm.model.Herato1108.95)	-523	ID=evm.model.Herato1108.95-E2;Parent=evm.model.Herato1108.95								
211	Herato0606	2112887	2113282	+	0	NA	Intergenic	Intergenic	5604	ID=evm.model.Herato0606.65-E1;Parent=evm.model.Herato0606.65								
2831	Herato1906	529658	529962	+	0	NA	Intergenic	Intergenic	-17283	ID=evm.model.Herato1906.20-E1;Parent=evm.model.Herato1906.20								
3315	Herato1805	3695824	3695950	+	0	NA	Intergenic	Intergenic	-55399	ID=evm.model.Herato1805.104-E1;Parent=evm.model.Herato1805.104								
5404	Herato0411	1277263	1277917	+	0	NA	Intergenic	Intergenic	-1790	ID=evm.model.Herato0411.29-E1;Parent=evm.model.Herato0411.29								
4946	Herato0310	3710663	3710953	+	0	NA	Intergenic	Intergenic	-9746	ID=evm.model.Herato0310.91-E1;Parent=evm.model.Herato0310.91								
1924	Herato1801	4150714	4151074	+	0	NA	promoter-TSS (ID=evm.model.Herato1801.143-E1;Parent=evm.model.Herato1801.143)	-promoter-TSS (ID=evm.model.Herato1801.143-E1;Parent=evm.model.Herato1801.143)	-908	ID=evm.model.Herato1801.143-E1;Parent=evm.model.Herato1801.143								
5032	Herato2101	5695918	5696096	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.195-E3;Parent=evm.model.Herato2101.195)	-promoter-TSS (ID=evm.model.Herato2101.195-E3;Parent=evm.model.Herato2101.195)	-476	ID=evm.model.Herato2101.195-E3;Parent=evm.model.Herato2101.195								
3042	Herato1910	4384417	4384697	+	0	NA	Intergenic	Intergenic	12977	ID=evm.model.Herato1910.179-E1;Parent=evm.model.Herato1910.179								
5689	Herato1903	150389	150810	+	0	NA	promoter-TSS (ID=evm.model.Herato1903.6-E8;Parent=evm.model.Herato1903.6)	-promoter-TSS (ID=evm.model.Herato1903.6-E8;Parent=evm.model.Herato1903.6)	250	ID=evm.model.Herato1903.6.1-E7;Parent=evm.model.Herato1903.6.1								
1214	Herato0101	12505570	12506133	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.415-E61;Parent=evm.model.Herato0101.415)	-promoter-TSS (ID=evm.model.Herato0101.415-E61;Parent=evm.model.Herato0101.415)	178	ID=evm.model.Herato0101.415-E60;Parent=evm.model.Herato0101.415								
389	Herato0606	6986863	6987800	+	0	NA	Intergenic	Intergenic	1715	ID=evm.model.Herato0606.238-E1;Parent=evm.model.Herato0606.238								
5510	Herato1805	4830498	4830679	+	0	NA	Intergenic	Intergenic	25648	ID=evm.model.Herato1805.127-E7;Parent=evm.model.Herato1805.127								
1660	Herato0901	8936845	8937103	+	0	NA	Intergenic	Intergenic	-7370	ID=evm.model.Herato0901.288-E1;Parent=evm.model.Herato0901.288								
3525	Herato0310	10612793	10614283	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.338-E6;Parent=evm.model.Herato0310.338)	-promoter-TSS (ID=evm.model.Herato0310.338-E6;Parent=evm.model.Herato0310.338)	-41	ID=evm.model.Herato0310.338-E6;Parent=evm.model.Herato0310.338								
3207	Herato1202	12260012	12260339	+	0	NA	Intergenic	Intergenic	-13343	ID=evm.model.Herato1202.470-E1;Parent=evm.model.Herato1202.470								
3887	Herato1301	19885782	19885977	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.676-E6;Parent=evm.model.Herato1301.676)	-promoter-TSS (ID=evm.model.Herato1301.676-E6;Parent=evm.model.Herato1301.676)	-843	ID=evm.model.Herato1301.676.2-E5;Parent=evm.model.Herato1301.676.2								
966	Herato0701	13602035	13602440	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.626-E23;Parent=evm.model.Herato0701.626)	-promoter-TSS (ID=evm.model.Herato0701.626-E23;Parent=evm.model.Herato0701.626)	13	ID=evm.model.Herato0701.626.1-E23;Parent=evm.model.Herato0701.626.1								
5146	Herato0310	6047977	6048590	+	0	NA	Intergenic	Intergenic	-3113	ID=evm.model.Herato0310.151-E2;Parent=evm.model.Herato0310.151								
2216	Herato1408	675793	676053	+	0	NA	Intergenic	Intergenic	-6083	ID=evm.model.Herato1408.27-E1;Parent=evm.model.Herato1408.27								
2314	Herato1007	2410324	2410677	+	0	NA	Intergenic	Intergenic	58661	ID=novel_model_133-E1;Parent=novel_model_133								
992	Herato0701	14187951	14188370	+	0	NA	Intergenic	Intergenic	-20013	ID=evm.model.Herato0701.643-E1;Parent=evm.model.Herato0701.643								
1954	Herato1003	2138896	2139337	+	0	NA	Intergenic	Intergenic	-6343	ID=evm.model.Herato1003.67-E1;Parent=evm.model.Herato1003.67								
218	Herato0310	418138	418766	+	0	NA	Intergenic	Intergenic	14597	ID=evm.model.Herato0310.10-E7;Parent=evm.model.Herato0310.10								
2843	Herato1906	943007	943312	+	0	NA	Intergenic	Intergenic	-21657	ID=evm.model.Herato1906.28-E1;Parent=evm.model.Herato1906.28								
2345	Herato1202	4104487	4104927	+	0	NA	Intergenic	Intergenic	4638	ID=evm.model.Herato1202.144-E28;Parent=evm.model.Herato1202.144								
3124	Herato1301	11231354	11231847	+	0	NA	Intergenic	Intergenic	-17197	ID=evm.model.Herato1301.446-E1;Parent=evm.model.Herato1301.446								
5418	Herato2101	4993840	4993984	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.166-E4;Parent=evm.model.Herato2101.166)	-promoter-TSS (ID=evm.model.Herato2101.166-E4;Parent=evm.model.Herato2101.166)	-486	ID=evm.model.Herato2101.166-E4;Parent=evm.model.Herato2101.166								
5261	Herato1701	10785760	10786418	+	0	NA	Intergenic	Intergenic	-30432	ID=evm.model.Herato1701.379-E2;Parent=evm.model.Herato1701.379								
3391	Herato1202	18564497	18564946	+	0	NA	Intergenic	Intergenic	2855	ID=evm.model.Herato1202.750.1-E3;Parent=evm.model.Herato1202.750.1								
2973	Herato1202	3239646	3239992	+	0	NA	Intergenic	Intergenic	5224	ID=evm.model.Herato1202.113.1-E4;Parent=evm.model.Herato1202.113.1								
5473	Herato1906	1379060	1379794	+	0	NA	Intergenic	Intergenic	2171	ID=evm.model.Herato1906.38.1-E2;Parent=evm.model.Herato1906.38.1								
4602	Herato2101	3268836	3269066	+	0	NA	Intergenic	Intergenic	-35987	ID=evm.model.Herato2101.113.2-E1;Parent=evm.model.Herato2101.113.2								
2567	Herato1904	1629007	1629459	+	0	NA	Intergenic	Intergenic	-5301	ID=evm.model.Herato1904.59-E1;Parent=evm.model.Herato1904.59								
2999	Herato1301	4224328	4224600	+	0	NA	Intergenic	Intergenic	2360	ID=evm.model.Herato1301.115-E3;Parent=evm.model.Herato1301.115								
4321	Herato2001	4571452	4571918	+	0	NA	TTS (ID=evm.model.Herato2001.154-E1;Parent=evm.model.Herato2001.154)	-TTS (ID=evm.model.Herato2001.154-E1;Parent=evm.model.Herato2001.154)	208	ID=evm.model.Herato2001.154-E1;Parent=evm.model.Herato2001.154								
3289	Herato0501	305683	306848	+	0	NA	Intergenic	Intergenic	-10085	ID=evm.model.Herato0501.14-E1;Parent=evm.model.Herato0501.14								
3158	Herato1605	2610459	2610702	+	0	NA	Intergenic	Intergenic	6872	ID=evm.model.Herato1605.91-E22;Parent=evm.model.Herato1605.91								
5685	Herato2101	11569472	11570279	+	0	NA	Intergenic	Intergenic	-3913	ID=evm.model.Herato2101.388-E5;Parent=evm.model.Herato2101.388								
2188	Herato1005	3061080	3061745	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.155-E10;Parent=evm.model.Herato1005.155)	-promoter-TSS (ID=evm.model.Herato1005.155-E10;Parent=evm.model.Herato1005.155)	766	ID=evm.model.Herato1005.155.1-E9;Parent=evm.model.Herato1005.155.1								
2767	Herato1108	11099128	11099586	+	0	NA	Intergenic	Intergenic	10760	ID=evm.model.Herato1108.479-E1;Parent=evm.model.Herato1108.479								
1778	Herato1001	334445	334773	+	0	NA	Intergenic	Intergenic	-2934	ID=evm.model.Herato1001.16-E1;Parent=evm.model.Herato1001.16								
3667	Herato1411	4602633	4603259	+	0	NA	promoter-TSS (ID=evm.model.Herato1411.177-E1;Parent=evm.model.Herato1411.177)	-promoter-TSS (ID=evm.model.Herato1411.177-E1;Parent=evm.model.Herato1411.177)	-577	ID=evm.model.Herato1411.177-E1;Parent=evm.model.Herato1411.177								
1859	Herato1001	4274094	4275077	+	0	NA	Intergenic	Intergenic	-6426	ID=evm.model.Herato1001.138-E5;Parent=evm.model.Herato1001.138								
2339	Herato1202	3768020	3768276	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.130-E2;Parent=evm.model.Herato1202.130)	-promoter-TSS (ID=evm.model.Herato1202.130-E2;Parent=evm.model.Herato1202.130)	522	ID=evm.model.Herato1202.130-E1;Parent=evm.model.Herato1202.130								
160	Herato1003	4603952	4604505	+	0	NA	Intergenic	Intergenic	2478	ID=evm.model.Herato1003.144-E2;Parent=evm.model.Herato1003.144								
3782	Herato1805	427901	428130	+	0	NA	Intergenic	Intergenic	9422	ID=evm.model.Herato1805.24-E16;Parent=evm.model.Herato1805.24								
98	Herato1805	230307	230823	+	0	NA	TTS (ID=evm.model.Herato1805.19_evm.model.Herato1805.20-E4;Parent=evm.model.Herato1805.19_evm.model.Herato1805.20)	-TTS (ID=evm.model.Herato1805.19_evm.model.Herato1805.20-E4;Parent=evm.model.Herato1805.19_evm.model.Herato1805.20)	1169	ID=evm.model.Herato1805.19_evm.model.Herato1805.20.1-E3;Parent=evm.model.Herato1805.19_evm.model.Herato1805.20.1								
