PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1down_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_shared_D1down_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
707	Herato1507	7559840	7560195	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.265-E7;Parent=evm.model.Herato1507.265)	-promoter-TSS (ID=evm.model.Herato1507.265-E7;Parent=evm.model.Herato1507.265)	80	ID=evm.model.Herato1507.265-E7;Parent=evm.model.Herato1507.265								
1010	Herato1908	1760296	1760747	+	0	NA	Intergenic	Intergenic	-1067	ID=evm.model.Herato1908.60-E2;Parent=evm.model.Herato1908.60								
157	Herato0701	15594421	15594902	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.679-E4;Parent=evm.model.Herato0701.679)	-promoter-TSS (ID=evm.model.Herato0701.679-E4;Parent=evm.model.Herato0701.679)	-303	ID=evm.model.Herato0701.679-E4;Parent=evm.model.Herato0701.679								
964	Herato1904	1154406	1154678	+	0	NA	Intergenic	Intergenic	28314	ID=evm.model.Herato1904.42-E1;Parent=evm.model.Herato1904.42								
65	Herato0606	7428780	7429390	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.255-E1;Parent=evm.model.Herato0606.255)	-promoter-TSS (ID=evm.model.Herato0606.255-E1;Parent=evm.model.Herato0606.255)	-364	ID=evm.model.Herato0606.255-E1;Parent=evm.model.Herato0606.255								
935	Herato1901	2532837	2533407	+	0	NA	promoter-TSS (ID=evm.model.Herato1901.82-E2;Parent=evm.model.Herato1901.82)	-promoter-TSS (ID=evm.model.Herato1901.82-E2;Parent=evm.model.Herato1901.82)	-640	ID=evm.model.Herato1901.82-E2;Parent=evm.model.Herato1901.82								
203	Herato0821	332358	333173	+	0	NA	Intergenic	Intergenic	-15947	ID=evm.model.Herato0821.20-E1;Parent=evm.model.Herato0821.20								
261	Herato0901	12048544	12048742	+	0	NA	Intergenic	Intergenic	-4131	ID=evm.model.Herato0901.369-E2;Parent=evm.model.Herato0901.369								
1213	Herato0411	4812660	4813028	+	0	NA	Intergenic	Intergenic	-5552	ID=evm.model.Herato0411.102-E2;Parent=evm.model.Herato0411.102								
1093	Herato2001	11575203	11575715	+	0	NA	Intergenic	Intergenic	-14424	ID=evm.model.Herato2001.440.6.3-E1;Parent=evm.model.Herato2001.440.6.3								
81	Herato0701	2407657	2407962	+	0	NA	Intergenic	Intergenic	2239	ID=evm.model.Herato0701.144-E1;Parent=evm.model.Herato0701.144								
1023	Herato1910	3486468	3486969	+	0	NA	Intergenic	Intergenic	14078	ID=evm.model.Herato1910.159-E4;Parent=evm.model.Herato1910.159								
321	Herato1005	2290194	2290598	+	0	NA	TTS (ID=evm.model.Herato1005.114-E5;Parent=evm.model.Herato1005.114)	-TTS (ID=evm.model.Herato1005.114-E5;Parent=evm.model.Herato1005.114)	723	ID=evm.model.Herato1005.114.1-E5;Parent=evm.model.Herato1005.114.1								
1199	Herato0411	991764	992392	+	0	NA	Intergenic	Intergenic	23334	ID=evm.model.Herato0411.16-E1;Parent=evm.model.Herato0411.16								
86	Herato0101	10405940	10408104	+	0	NA	Intergenic	Intergenic	-10148	ID=evm.model.Herato0101.301-E1;Parent=evm.model.Herato0101.301								
624	Herato0204	320899	322420	+	0	NA	Intergenic	Intergenic	-7970	ID=evm.model.Herato0204.14-E4;Parent=evm.model.Herato0204.14								
792	Herato1701	5301335	5302111	+	0	NA	Intergenic	Intergenic	1613	ID=evm.model.Herato1701.140-E1;Parent=evm.model.Herato1701.140								
1158	Herato0101	4095999	4096407	+	0	NA	TTS (ID=evm.model.Herato0101.121-E1;Parent=evm.model.Herato0101.121)	-TTS (ID=evm.model.Herato0101.121-E1;Parent=evm.model.Herato0101.121)	1129	ID=evm.model.Herato0101.121-E1;Parent=evm.model.Herato0101.121								
371	Herato1007	3585995	3587023	+	0	NA	Intergenic	Intergenic	11875	ID=evm.model.Herato1007.138.1-E6;Parent=evm.model.Herato1007.138.1								
656	Herato1411	800889	801493	+	0	NA	Intergenic	Intergenic	-5097	ID=evm.model.Herato1411.21-E1;Parent=evm.model.Herato1411.21								
1248	Herato0503	4547294	4547550	+	0	NA	Intergenic	Intergenic	6459	ID=evm.model.Herato0503.132-E1;Parent=evm.model.Herato0503.132								
1079	Herato2001	8550446	8551727	+	0	NA	Intergenic	Intergenic	-10201	ID=evm.model.Herato2001.361-E1;Parent=evm.model.Herato2001.361								
204	Herato0821	391119	391448	+	0	NA	Intergenic	Intergenic	1820	ID=evm.model.Herato0821.22-E1;Parent=evm.model.Herato0821.22								
1041	Herato2001	1898896	1899855	+	0	NA	Intergenic	Intergenic	7701	ID=evm.model.Herato2001.38-E2;Parent=evm.model.Herato2001.38								
435	Herato1108	10111613	10112998	+	0	NA	Intergenic	Intergenic	-20674	ID=evm.model.Herato1108.451-E1;Parent=evm.model.Herato1108.451								
814	Herato1701	8137260	8137539	+	0	NA	Intergenic	Intergenic	9467	ID=evm.model.Herato1701.248-E8;Parent=evm.model.Herato1701.248								
924	Herato1807	3066396	3066758	+	0	NA	Intergenic	Intergenic	-14572	ID=evm.model.Herato1807.61-E1;Parent=evm.model.Herato1807.61								
885	Herato1805	4103752	4104306	+	0	NA	Intergenic	Intergenic	-14763	ID=evm.model.Herato1805.106.1-E2;Parent=evm.model.Herato1805.106.1								
884	Herato1805	4102850	4103384	+	0	NA	Intergenic	Intergenic	-15675	ID=evm.model.Herato1805.106.1-E2;Parent=evm.model.Herato1805.106.1								
339	Herato0101	16640788	16641026	+	0	NA	Intergenic	Intergenic	117327	ID=evm.model.Herato0101.644.1.1-E9;Parent=evm.model.Herato0101.644.1.1								
228	Herato0901	3239840	3240591	+	0	NA	Intergenic	Intergenic	-138201	ID=evm.model.Herato0901.89-E1;Parent=evm.model.Herato0901.89								
760	Herato1605	108645	110273	+	0	NA	promoter-TSS (ID=evm.model.Herato1605.6-E2;Parent=evm.model.Herato1605.6)	-promoter-TSS (ID=evm.model.Herato1605.6-E2;Parent=evm.model.Herato1605.6)	-21	ID=evm.model.Herato1605.6-E2;Parent=evm.model.Herato1605.6								
863	Herato0101	3047002	3047417	+	0	NA	Intergenic	Intergenic	4545	ID=evm.model.Herato0101.101-E1;Parent=evm.model.Herato0101.101								
749	Herato1603	3402067	3402343	+	0	NA	Intergenic	Intergenic	9157	ID=evm.model.Herato1603.89-E5;Parent=evm.model.Herato1603.89								
268	Herato1001	799872	800392	+	0	NA	Intergenic	Intergenic	1847	ID=evm.model.Herato1001.39.1-E4;Parent=evm.model.Herato1001.39.1								
531	Herato1202	17334123	17334266	+	0	NA	Intergenic	Intergenic	1322	ID=evm.model.Herato1202.710-E6;Parent=evm.model.Herato1202.710								
829	Herato1703	936964	937284	+	0	NA	Intergenic	Intergenic	14545	ID=evm.model.Herato1703.16-E2;Parent=evm.model.Herato1703.16								
345	Herato0101	16775414	16775992	+	0	NA	Intergenic	Intergenic	-2006	ID=evm.model.Herato0101.645-E2;Parent=evm.model.Herato0101.645								
172	Herato0701	17942077	17942522	+	0	NA	Intergenic	Intergenic	27930	ID=evm.model.Herato0701.743-E3;Parent=evm.model.Herato0701.743								
596	Herato1301	13796410	13796996	+	0	NA	Intergenic	Intergenic	27795	ID=evm.model.Herato1301.530-E1;Parent=evm.model.Herato1301.530								
223	Herato0901	1789695	1790029	+	0	NA	Intergenic	Intergenic	-34687	ID=evm.model.Herato0901.62-E1;Parent=evm.model.Herato0901.62								
613	Herato1301	18290892	18291074	+	0	NA	Intergenic	Intergenic	47712	ID=evm.model.Herato1301.631-E15;Parent=evm.model.Herato1301.631								
721	Herato1601	1546149	1547085	+	0	NA	Intergenic	Intergenic	3982	ID=evm.model.Herato1601.50.1-E3;Parent=evm.model.Herato1601.50.1								
1255	Herato0503	5305003	5305489	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.170-E3;Parent=evm.model.Herato0503.170)	-promoter-TSS (ID=evm.model.Herato0503.170-E3;Parent=evm.model.Herato0503.170)	-890	ID=evm.model.Herato0503.170-E3;Parent=evm.model.Herato0503.170								
1043	Herato2001	2341322	2342410	+	0	NA	Intergenic	Intergenic	23209	ID=evm.model.Herato2001.61-E16;Parent=evm.model.Herato2001.61								
282	Herato1003	958334	958527	+	0	NA	Intergenic	Intergenic	-8425	ID=evm.model.Herato1003.22-E1;Parent=evm.model.Herato1003.22								
669	Herato1411	5684936	5685636	+	0	NA	promoter-TSS (ID=evm.model.Herato1411.196-E7;Parent=evm.model.Herato1411.196)	-promoter-TSS (ID=evm.model.Herato1411.196-E7;Parent=evm.model.Herato1411.196)	-51	ID=evm.model.Herato1411.196-E7;Parent=evm.model.Herato1411.196								
1082	Herato2001	8634846	8636187	+	0	NA	Intergenic	Intergenic	9153	ID=evm.model.Herato2001.366-E10;Parent=evm.model.Herato2001.366								
420	Herato1108	7878869	7879109	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.344-E6;Parent=evm.model.Herato1108.344)	-promoter-TSS (ID=evm.model.Herato1108.344-E6;Parent=evm.model.Herato1108.344)	75	ID=evm.model.Herato1108.344.1.2-E8;Parent=evm.model.Herato1108.344.1.2								
1066	Herato2001	5710020	5710763	+	0	NA	Intergenic	Intergenic	3258	ID=evm.model.Herato2001.199-E1;Parent=evm.model.Herato2001.199								
121	Herato0101	11055110	11055546	+	0	NA	Intergenic	Intergenic	-1357	ID=evm.model.Herato0101.317-E1;Parent=evm.model.Herato0101.317								
639	Herato1408	2748890	2749293	+	0	NA	promoter-TSS (ID=evm.model.Herato1408.74-E7;Parent=evm.model.Herato1408.74)	-promoter-TSS (ID=evm.model.Herato1408.74-E7;Parent=evm.model.Herato1408.74)	794	ID=evm.model.Herato1408.74-E6;Parent=evm.model.Herato1408.74								
952	Herato1901	3025237	3026141	+	0	NA	Intergenic	Intergenic	-4263	ID=evm.model.Herato1901.101-E1;Parent=evm.model.Herato1901.101								
989	Herato1904	5766921	5767255	+	0	NA	Intergenic	Intergenic	61700	ID=evm.model.Herato1904.210-E2;Parent=evm.model.Herato1904.210								
1071	Herato2001	6531588	6531989	+	0	NA	Intergenic	Intergenic	-8800	ID=evm.model.Herato2001.238-E1;Parent=evm.model.Herato2001.238								
494	Herato1202	7730685	7731888	+	0	NA	Intergenic	Intergenic	-16853	ID=evm.model.Herato1202.307-E1;Parent=evm.model.Herato1202.307								
487	Herato1202	7221399	7221978	+	0	NA	Intergenic	Intergenic	3733	ID=evm.model.Herato1202.286-E3;Parent=evm.model.Herato1202.286								
238	Herato0901	6045719	6046516	+	0	NA	Intergenic	Intergenic	-1942	ID=evm.model.Herato0901.200-E2;Parent=evm.model.Herato0901.200								
873	Herato1805	2684366	2685583	+	0	NA	Intergenic	Intergenic	36713	ID=novel_model_238_novel_model_241-E2;Parent=novel_model_238_novel_model_241								
1137	Herato0301	2978311	2979645	+	0	NA	Intergenic	Intergenic	-2963	ID=evm.model.Herato0301.72-E2;Parent=evm.model.Herato0301.72								
577	Herato1301	6696211	6696517	+	0	NA	Intergenic	Intergenic	2811	ID=evm.model.Herato1301.247-E1;Parent=evm.model.Herato1301.247								
253	Herato0901	10426676	10427469	+	0	NA	Intergenic	Intergenic	2169	ID=evm.model.Herato0901.320.1-E1;Parent=evm.model.Herato0901.320.1								
448	Herato1108	11957325	11957759	+	0	NA	Intergenic	Intergenic	3742	ID=evm.model.Herato1108.512-E1;Parent=evm.model.Herato1108.512								
1227	Herato0503	1006415	1007246	+	0	NA	TTS (ID=evm.model.Herato0503.28-E1;Parent=evm.model.Herato0503.28)	-TTS (ID=evm.model.Herato0503.28-E1;Parent=evm.model.Herato0503.28)	1449	ID=evm.model.Herato0503.28-E1;Parent=evm.model.Herato0503.28								
216	Herato0901	896450	897312	+	0	NA	Intergenic	Intergenic	-10406	ID=evm.model.Herato0901.36.6-E1;Parent=evm.model.Herato0901.36.6								
852	Herato1801	4191132	4192128	+	0	NA	promoter-TSS (ID=evm.model.Herato1801.146-E1;Parent=evm.model.Herato1801.146)	-promoter-TSS (ID=evm.model.Herato1801.146-E1;Parent=evm.model.Herato1801.146)	-114	ID=evm.model.Herato1801.146-E1;Parent=evm.model.Herato1801.146								
643	Herato0204	1275995	1276919	+	0	NA	exon (ID=evm.model.Herato0204.39-E1;Parent=evm.model.Herato0204.39, exon 1 of 1)	-exon (ID=evm.model.Herato0204.39-E1;Parent=evm.model.Herato0204.39, exon 1 of 1)	3101	ID=evm.model.Herato0204.39-E1;Parent=evm.model.Herato0204.39								
63	Herato0606	6988869	6989178	+	0	NA	Intergenic	Intergenic	3407	ID=evm.model.Herato0606.238-E1;Parent=evm.model.Herato0606.238								
1120	Herato2101	2681917	2682460	+	0	NA	Intergenic	Intergenic	2532	ID=evm.model.Herato2101.99.2-E2;Parent=evm.model.Herato2101.99.2								
179	Herato0801	114035	114399	+	0	NA	Intergenic	Intergenic	22396	ID=evm.model.Herato0801.5-E4;Parent=evm.model.Herato0801.5								
1105	Herato2001	13527735	13528197	+	0	NA	Intergenic	Intergenic	-66023	ID=evm.model.Herato2001.533-E1;Parent=evm.model.Herato2001.533								
1187	Herato0401	912039	913319	+	0	NA	Intergenic	Intergenic	6665	ID=evm.model.Herato0401.15-E1;Parent=evm.model.Herato0401.15								
713	Herato1507	9529279	9529540	+	0	NA	Intergenic	Intergenic	26529	ID=evm.model.Herato1507.320.2-E13;Parent=evm.model.Herato1507.320.2								
676	Herato1505	262535	262737	+	0	NA	Intergenic	Intergenic	2686	ID=evm.model.Herato1505.160-E2;Parent=evm.model.Herato1505.160								
1251	Herato0503	4596109	4596245	+	0	NA	Intergenic	Intergenic	1927	ID=evm.model.Herato0503.132.2-E4;Parent=evm.model.Herato0503.132.2								
277	Herato1001	3603261	3604234	+	0	NA	Intergenic	Intergenic	-10507	ID=evm.model.Herato1001.118-E2;Parent=evm.model.Herato1001.118								
1192	Herato0401	1961116	1961944	+	0	NA	Intergenic	Intergenic	2598	ID=evm.model.Herato0401.49-E5;Parent=evm.model.Herato0401.49								
879	Herato1805	3163935	3164366	+	0	NA	Intergenic	Intergenic	23815	ID=evm.model.Herato1805.89-E1;Parent=evm.model.Herato1805.89								
938	Herato1901	2820455	2821316	+	0	NA	promoter-TSS (ID=evm.model.Herato1901.89-E1;Parent=evm.model.Herato1901.89)	-promoter-TSS (ID=evm.model.Herato1901.89-E1;Parent=evm.model.Herato1901.89)	-86	ID=evm.model.Herato1901.89.2-E1;Parent=evm.model.Herato1901.89.2								
1095	Herato2001	11620832	11621158	+	0	NA	Intergenic	Intergenic	7496	ID=evm.model.Herato2001.441-E4;Parent=evm.model.Herato2001.441								
1183	Herato0310	7773889	7774955	+	0	NA	TTS (ID=evm.model.Herato0310.207.17-E5;Parent=evm.model.Herato0310.207.17)	-TTS (ID=evm.model.Herato0310.207.17-E5;Parent=evm.model.Herato0310.207.17)	138	ID=evm.model.Herato0310.207.7-E5;Parent=evm.model.Herato0310.207.7								
1262	Herato0503	6805055	6805532	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.238-E1;Parent=evm.model.Herato0503.238)	-promoter-TSS (ID=evm.model.Herato0503.238-E1;Parent=evm.model.Herato0503.238)	23	ID=evm.model.Herato0503.238-E1;Parent=evm.model.Herato0503.238								
1132	Herato2101	13671516	13671963	+	0	NA	Intergenic	Intergenic	-20896	ID=evm.model.Herato2101.432-E1;Parent=evm.model.Herato2101.432								
929	Herato1807	4182471	4183489	+	0	NA	Intergenic	Intergenic	-3252	ID=evm.model.Herato1807.90.2-E5;Parent=evm.model.Herato1807.90.2								
133	Herato0101	11147358	11147947	+	0	NA	Intergenic	Intergenic	16550	ID=evm.model.Herato0101.318-E19;Parent=evm.model.Herato0101.318								
123	Herato0701	9108199	9108789	+	0	NA	TTS (ID=evm.model.Herato0701.383-E3;Parent=evm.model.Herato0701.383)	-TTS (ID=evm.model.Herato0701.383-E3;Parent=evm.model.Herato0701.383)	1086	ID=evm.model.Herato0701.383.1-E3;Parent=evm.model.Herato0701.383.1								
304	Herato1005	657278	657847	+	0	NA	Intergenic	Intergenic	5126	ID=evm.model.Herato1005.39-E1;Parent=evm.model.Herato1005.39								
547	Herato1202	20022019	20022306	+	0	NA	Intergenic	Intergenic	-2334	ID=evm.model.Herato1202.807-E7;Parent=evm.model.Herato1202.807								
631	Herato1408	800885	801351	+	0	NA	Intergenic	Intergenic	61241	ID=evm.model.Herato1408.26-E3;Parent=evm.model.Herato1408.26								
396	Herato1108	2903694	2903964	+	0	NA	Intergenic	Intergenic	17735	ID=evm.model.Herato1108.89-E2;Parent=evm.model.Herato1108.89								
258	Herato0101	14781389	14781650	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.529-E5;Parent=evm.model.Herato0101.529)	-promoter-TSS (ID=evm.model.Herato0101.529-E5;Parent=evm.model.Herato0101.529)	538	ID=evm.model.Herato0101.529.1-E4;Parent=evm.model.Herato0101.529.1								
482	Herato1202	5163125	5163803	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.201-E3;Parent=evm.model.Herato1202.201)	-promoter-TSS (ID=evm.model.Herato1202.201-E3;Parent=evm.model.Herato1202.201)	162	ID=evm.model.Herato1202.201-E2;Parent=evm.model.Herato1202.201								
949	Herato1901	3002098	3002736	+	0	NA	exon (ID=evm.model.Herato1901.99-E1;Parent=evm.model.Herato1901.99, exon 1 of 1)	-exon (ID=evm.model.Herato1901.99-E1;Parent=evm.model.Herato1901.99, exon 1 of 1)	241	ID=evm.model.Herato1901.99-E1;Parent=evm.model.Herato1901.99								
499	Herato1202	10899462	10899633	+	0	NA	Intergenic	Intergenic	29222	ID=evm.model.Herato1202.438-E16;Parent=evm.model.Herato1202.438								
56	Herato0606	4470303	4470728	+	0	NA	Intergenic	Intergenic	-1825	ID=evm.model.Herato0606.141-E20;Parent=evm.model.Herato0606.141								
1151	Herato0301	4591920	4592619	+	0	NA	Intergenic	Intergenic	-1137	ID=evm.model.Herato0301.113-E4;Parent=evm.model.Herato0301.113								
54	Herato0606	4351142	4351582	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.132-E1;Parent=evm.model.Herato0606.132)	-promoter-TSS (ID=evm.model.Herato0606.132-E1;Parent=evm.model.Herato0606.132)	-172	ID=evm.model.Herato0606.132-E1;Parent=evm.model.Herato0606.132								
306	Herato1005	743304	744597	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.46-E2;Parent=evm.model.Herato1005.46)	-promoter-TSS (ID=evm.model.Herato1005.46-E2;Parent=evm.model.Herato1005.46)	739	ID=evm.model.Herato1005.46-E1;Parent=evm.model.Herato1005.46								
1204	Herato0411	1200062	1200224	+	0	NA	Intergenic	Intergenic	-7092	ID=evm.model.Herato0411.25-E3;Parent=evm.model.Herato0411.25								
70	Herato0701	663293	663763	+	0	NA	Intergenic	Intergenic	-5203	ID=evm.model.Herato0701.23.1-E3;Parent=evm.model.Herato0701.23.1								
1047	Herato2001	3538570	3539156	+	0	NA	Intergenic	Intergenic	5218	ID=evm.model.Herato2001.104-E1;Parent=evm.model.Herato2001.104								
839	Herato1708	2091486	2092344	+	0	NA	Intergenic	Intergenic	-3351	ID=evm.model.Herato1708.123-E1;Parent=evm.model.Herato1708.123								
1055	Herato2001	4953836	4954200	+	0	NA	Intergenic	Intergenic	1395	ID=evm.model.Herato2001.170-E1;Parent=evm.model.Herato2001.170								
166	Herato0701	16324581	16325658	+	0	NA	Intergenic	Intergenic	-64900	ID=evm.model.Herato0701.700-E1;Parent=evm.model.Herato0701.700								
88	Herato0701	2526046	2526624	+	0	NA	Intergenic	Intergenic	-5333	ID=evm.model.Herato0701.148.4-E4;Parent=evm.model.Herato0701.148.4								
1009	Herato1908	1399188	1399659	+	0	NA	promoter-TSS (ID=evm.model.Herato1908.44-E5;Parent=evm.model.Herato1908.44)	-promoter-TSS (ID=evm.model.Herato1908.44-E5;Parent=evm.model.Herato1908.44)	-942	ID=evm.model.Herato1908.44-E5;Parent=evm.model.Herato1908.44								
30	Herato0606	3031728	3032342	+	0	NA	TTS (ID=evm.model.Herato0606.94-E3;Parent=evm.model.Herato0606.94)	-TTS (ID=evm.model.Herato0606.94-E3;Parent=evm.model.Herato0606.94)	276	ID=evm.model.Herato0606.94-E3;Parent=evm.model.Herato0606.94								
141	Herato0701	11971544	11971926	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.538-E7;Parent=evm.model.Herato0701.538)	-promoter-TSS (ID=evm.model.Herato0701.538-E7;Parent=evm.model.Herato0701.538)	-492	ID=evm.model.Herato0701.538.1-E6;Parent=evm.model.Herato0701.538.1								
909	Herato1807	1072055	1072251	+	0	NA	Intergenic	Intergenic	-10637	ID=evm.model.Herato1807.19.2-E1;Parent=evm.model.Herato1807.19.2								
403	Herato1108	4251839	4252737	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.157-E6;Parent=evm.model.Herato1108.157)	-promoter-TSS (ID=evm.model.Herato1108.157-E6;Parent=evm.model.Herato1108.157)	-302	ID=evm.model.Herato1108.157-E6;Parent=evm.model.Herato1108.157								
466	Herato1202	3094847	3095485	+	0	NA	Intergenic	Intergenic	-7349	ID=evm.model.Herato1202.103-E2;Parent=evm.model.Herato1202.103								
1124	Herato2101	3074126	3074553	+	0	NA	Intergenic	Intergenic	-7756	ID=evm.model.Herato2101.111-E1;Parent=evm.model.Herato2101.111								
1230	Herato0503	1653729	1653960	+	0	NA	Intergenic	Intergenic	2161	ID=evm.model.Herato0503.56.1-E1;Parent=evm.model.Herato0503.56.1								
75	Herato0701	1400939	1401279	+	0	NA	Intergenic	Intergenic	-1569	ID=evm.model.Herato0701.54-E2;Parent=evm.model.Herato0701.54								
134	Herato0101	11148431	11149013	+	0	NA	Intergenic	Intergenic	15480	ID=evm.model.Herato0101.318-E19;Parent=evm.model.Herato0101.318								
618	Herato1301	19714557	19715112	+	0	NA	Intergenic	Intergenic	21873	ID=evm.model.Herato1301.674-E16;Parent=evm.model.Herato1301.674								
848	Herato1801	2998151	2998484	+	0	NA	Intergenic	Intergenic	-5017	ID=evm.model.Herato1801.108.2-E1;Parent=evm.model.Herato1801.108.2								
1163	Herato0310	2069969	2070288	+	0	NA	Intergenic	Intergenic	-5208	ID=evm.model.Herato0310.46.4-E2;Parent=evm.model.Herato0310.46.4								
450	Herato1108	11974153	11974657	+	0	NA	Intergenic	Intergenic	-9103	ID=evm.model.Herato1108.512-E2;Parent=evm.model.Herato1108.512								
1060	Herato2001	5141671	5142058	+	0	NA	Intergenic	Intergenic	10625	ID=evm.model.Herato2001.173-E4;Parent=evm.model.Herato2001.173								
703	Herato1507	6943829	6944023	+	0	NA	Intergenic	Intergenic	-49696	ID=evm.model.Herato1507.248-E1;Parent=evm.model.Herato1507.248								
900	Herato1805	9336728	9337298	+	0	NA	Intergenic	Intergenic	-1229	ID=evm.model.Herato1805.284-E2;Parent=evm.model.Herato1805.284								
1134	Herato2101	13990428	13991801	+	0	NA	Intergenic	Intergenic	-12083	ID=evm.model.Herato2101.443-E1;Parent=evm.model.Herato2101.443								
318	Herato1005	1265877	1266142	+	0	NA	Intergenic	Intergenic	-3365	ID=evm.model.Herato1005.76.1-E2;Parent=evm.model.Herato1005.76.1								
972	Herato1904	2665822	2666304	+	0	NA	Intergenic	Intergenic	-55316	ID=evm.model.Herato1904.88-E1;Parent=evm.model.Herato1904.88								
1100	Herato2001	12019712	12020052	+	0	NA	Intergenic	Intergenic	4179	ID=evm.model.Herato2001.462-E4;Parent=evm.model.Herato2001.462								
473	Herato1202	3464316	3464525	+	0	NA	Intergenic	Intergenic	20825	ID=evm.model.Herato1202.116.3-E1;Parent=evm.model.Herato1202.116.3								
