PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_melpUnique_D2down.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_melpUnique_D2down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1062	Hmel210011	3538451	3539043	+	0	NA	Intergenic	Intergenic	30120	ID=HMEL030899g1.t1-E3;Parent=HMEL030899g1.t1								
171	Hmel202001	70175	70957	+	0	NA	Intergenic	Intergenic	4579	ID=HMEL033170g1.t1-E2;Parent=HMEL033170g1.t1								
1700	Hmel214019	298735	299192	+	0	NA	TTS (ID=HMEL032447g1.t1-E2;Parent=HMEL032447g1.t1)	-TTS (ID=HMEL032447g1.t1-E2;Parent=HMEL032447g1.t1)	249	ID=HMEL032447g1.t1-E2;Parent=HMEL032447g1.t1								
2609	Hmel221012	359596	360039	+	0	NA	Intergenic	Intergenic	3204	ID=HMEL035551g1.t1-E1;Parent=HMEL035551g1.t1								
445	Hmel205017	128258	128917	+	0	NA	TTS (ID=HMEL036719g1.t1-E1;Parent=HMEL036719g1.t1)	-TTS (ID=HMEL036719g1.t1-E1;Parent=HMEL036719g1.t1)	171	ID=HMEL036719g1.t1-E1;Parent=HMEL036719g1.t1								
2131	Hmel218018	2086295	2086600	+	0	NA	Intergenic	Intergenic	-5128	ID=HMEL016189g1.t1-E1;Parent=HMEL016189g1.t1								
2687	Hmel221012	2626201	2627402	+	0	NA	TTS (ID=HMEL008791g1.t1-E6;Parent=HMEL008791g1.t1)	-TTS (ID=HMEL008791g1.t1-E6;Parent=HMEL008791g1.t1)	647	ID=HMEL008791g1.t3-E3;Parent=HMEL008791g1.t3								
1339	Hmel212001	2851175	2851363	+	0	NA	Intergenic	Intergenic	-5294	ID=HMEL016850g1.t1-E2;Parent=HMEL016850g1.t1								
2338	Hmel220003	1542410	1543364	+	0	NA	Intergenic	Intergenic	-3615	ID=HMEL017039g1.t1-E1;Parent=HMEL017039g1.t1								
2012	Hmel217018	1038702	1039768	+	0	NA	Intergenic	Intergenic	9233	ID=HMEL033983g1.t1-E2;Parent=HMEL033983g1.t1								
582	Hmel206019	2207227	2207754	+	0	NA	Intergenic	Intergenic	2631	ID=HMEL015582g2.t1-E1;Parent=HMEL015582g2.t1								
1884	Hmel216011	1999806	2001062	+	0	NA	Intergenic	Intergenic	8185	ID=HMEL033574g1.t1-E2;Parent=HMEL033574g1.t1								
2120	Hmel218018	819186	820494	+	0	NA	Intergenic	Intergenic	-10554	ID=HMEL034356g1.t1-E1;Parent=HMEL034356g1.t1								
1858	Hmel216010	190052	190294	+	0	NA	Intergenic	Intergenic	-6296	ID=HMEL006570g1.t1-E1;Parent=HMEL006570g1.t1								
557	Hmel206009	4327692	4327928	+	0	NA	promoter-TSS (ID=HMEL037084g1.t1-E19;Parent=HMEL037084g1.t1)	-promoter-TSS (ID=HMEL037084g1.t1-E19;Parent=HMEL037084g1.t1)	124	ID=HMEL037084g1.t1-E18;Parent=HMEL037084g1.t1								
718	Hmel207021	1995656	1996554	+	0	NA	Intergenic	Intergenic	17580	ID=HMEL037713g1.t1-E1;Parent=HMEL037713g1.t1								
2147	Hmel218018	4271524	4271968	+	0	NA	Intergenic	Intergenic	-3758	ID=HMEL006071g1.t1-E1;Parent=HMEL006071g1.t1								
1581	Hmel213051	134312	134659	+	0	NA	promoter-TSS (ID=HMEL032085g1.t1-E2;Parent=HMEL032085g1.t1)	-promoter-TSS (ID=HMEL032085g1.t1-E2;Parent=HMEL032085g1.t1)	-450	ID=HMEL032085g1.t1-E2;Parent=HMEL032085g1.t1								
1507	Hmel213020	907731	908637	+	0	NA	TTS (ID=HMEL011323g1.t1-E3;Parent=HMEL011323g1.t1)	-TTS (ID=HMEL011323g1.t1-E3;Parent=HMEL011323g1.t1)	194	ID=HMEL011323g1.t1-E4;Parent=HMEL011323g1.t1								
1604	Hmel213062	350042	350670	+	0	NA	Intergenic	Intergenic	-2887	ID=HMEL012883-RA-E1;Parent=HMEL012883-RA								
2726	Hmel221012	3195360	3195695	+	0	NA	promoter-TSS (ID=HMEL013867g1.t1-E4;Parent=HMEL013867g1.t1)	-promoter-TSS (ID=HMEL013867g1.t1-E4;Parent=HMEL013867g1.t1)	36	ID=HMEL013867g1.t1-E4;Parent=HMEL013867g1.t1								
441	Hmel205015	157027	157655	+	0	NA	Intergenic	Intergenic	7147	ID=HMEL002495g1.t1-E1;Parent=HMEL002495g1.t1								
868	Hmel209007	997153	997424	+	0	NA	Intergenic	Intergenic	4417	ID=HMEL030388g1.t1-E2;Parent=HMEL030388g1.t1								
672	Hmel207011	705114	705360	+	0	NA	Intergenic	Intergenic	8481	ID=HMEL037585g1.t1-E2;Parent=HMEL037585g1.t1								
1140	Hmel211004	170781	171445	+	0	NA	Intergenic	Intergenic	-24073	ID=HMEL015222g1.t1-E1;Parent=HMEL015222g1.t1								
983	Hmel210004	7429704	7430315	+	0	NA	Intergenic	Intergenic	-5795	ID=HMEL004086g1.t1-E1;Parent=HMEL004086g1.t1								
275	Hmel203045	606556	606865	+	0	NA	Intergenic	Intergenic	18820	ID=HMEL036074g1.t1-E17;Parent=HMEL036074g1.t1								
2035	Hmel218003	281894	282051	+	0	NA	Intergenic	Intergenic	-17726	ID=HMEL034202g1.t1-E1;Parent=HMEL034202g1.t1								
197	Hmel202006	3790483	3792466	+	0	NA	Intergenic	Intergenic	-18517	ID=HMEL004268g1.t1-E1;Parent=HMEL004268g1.t1								
2208	Hmel219003	1270258	1270598	+	0	NA	Intergenic	Intergenic	-2230	ID=HMEL016965g1.t1-E1;Parent=HMEL016965g1.t1								
1731	Hmel214029	939437	939685	+	0	NA	promoter-TSS (ID=HMEL032615g1.t1-E1;Parent=HMEL032615g1.t1)	-promoter-TSS (ID=HMEL032615g1.t1-E1;Parent=HMEL032615g1.t1)	61	ID=HMEL032615g1.t1-E1;Parent=HMEL032615g1.t1								
853	Hmel209006	333894	334250	+	0	NA	Intergenic	Intergenic	2381	ID=HMEL013610g2.t1-E3;Parent=HMEL013610g2.t1								
751	Hmel208014	349237	349981	+	0	NA	Intergenic	Intergenic	1339	ID=HMEL037859g1.t1-E5;Parent=HMEL037859g1.t1								
1500	Hmel213020	166861	167371	+	0	NA	Intergenic	Intergenic	1366	ID=HMEL031876g1.t1-E2;Parent=HMEL031876g1.t1								
1746	Hmel215006	1226720	1227385	+	0	NA	Intergenic	Intergenic	-8107	ID=HMEL000025-RI-E1;Parent=HMEL000025-RI								
2167	Hmel218018	6399910	6400103	+	0	NA	Intergenic	Intergenic	4563	ID=HMEL016326g1.t1-E2;Parent=HMEL016326g1.t1								
2136	Hmel218018	2536550	2537189	+	0	NA	Intergenic	Intergenic	2745	ID=HMEL034392g1.t1-E2;Parent=HMEL034392g1.t1								
1980	Hmel217004	3560723	3560919	+	0	NA	Intergenic	Intergenic	-27692	ID=HMEL010418g1.t1-E1;Parent=HMEL010418g1.t1								
2275	Hmel219012	251186	251840	+	0	NA	Intergenic	Intergenic	-21047	ID=HMEL034765g1.t1-E1;Parent=HMEL034765g1.t1								
2685	Hmel221012	2561893	2562560	+	0	NA	promoter-TSS (ID=HMEL008794g1.t1-E1;Parent=HMEL008794g1.t1)	-promoter-TSS (ID=HMEL008794g1.t1-E1;Parent=HMEL008794g1.t1)	-677	ID=HMEL008794g1.t1-E1;Parent=HMEL008794g1.t1								
1295	Hmel211016	133006	133477	+	0	NA	Intergenic	Intergenic	15025	ID=HMEL031259g1.t1-E1;Parent=HMEL031259g1.t1								
2832	Hmel221036	484339	485207	+	0	NA	Intergenic	Intergenic	1179	ID=HMEL012224g1.t1-E4;Parent=HMEL012224g1.t1								
677	Hmel207011	1032679	1033552	+	0	NA	Intergenic	Intergenic	8075	ID=HMEL037594g1.t1-E12;Parent=HMEL037594g1.t1								
1111	Hmel211001	13667	14320	+	0	NA	Intergenic	Intergenic	26348	ID=HMEL015344g1.t1-E1;Parent=HMEL015344g1.t1								
907	Hmel209007	4405657	4405837	+	0	NA	promoter-TSS (ID=HMEL030483g1.t1-E1;Parent=HMEL030483g1.t1)	-promoter-TSS (ID=HMEL030483g1.t1-E1;Parent=HMEL030483g1.t1)	71	ID=HMEL030483g1.t1-E1;Parent=HMEL030483g1.t1								
2238	Hmel219003	3969173	3969631	+	0	NA	Intergenic	Intergenic	-11645	ID=HMEL013178g1.t1-E1;Parent=HMEL013178g1.t1								
1868	Hmel216011	719353	719866	+	0	NA	Intergenic	Intergenic	-9425	ID=HMEL011150g1.t1-E1;Parent=HMEL011150g1.t1								
590	Hmel207002	177959	178257	+	0	NA	Intergenic	Intergenic	-1265	ID=HMEL037349g1.t1-E1;Parent=HMEL037349g1.t1								
1210	Hmel211004	4003539	4003968	+	0	NA	Intergenic	Intergenic	1527	ID=HMEL031139g1.t1-E7;Parent=HMEL031139g1.t1								
664	Hmel207008	651836	652627	+	0	NA	Intergenic	Intergenic	-4913	ID=HMEL008556g1.t1-E1;Parent=HMEL008556g1.t1								
1790	Hmel215047	532206	532461	+	0	NA	Intergenic	Intergenic	3252	ID=HMEL032869g1.t1-E2;Parent=HMEL032869g1.t1								
1878	Hmel216011	1669294	1669438	+	0	NA	Intergenic	Intergenic	-1019	ID=HMEL033563g1.t1-E1;Parent=HMEL033563g1.t1								
2388	Hmel220005	3258916	3259735	+	0	NA	promoter-TSS (ID=HMEL035178g1.t1-E1;Parent=HMEL035178g1.t1)	-promoter-TSS (ID=HMEL035178g1.t1-E1;Parent=HMEL035178g1.t1)	25	ID=HMEL035178g1.t1-E1;Parent=HMEL035178g1.t1								
2938	Hmel221018	31	726	+	0	NA	Intergenic	Intergenic	-11830	ID=HMEL010376-RA-E1;Parent=HMEL010376-RA								
2264	Hmel219005	42262	42923	+	0	NA	Intergenic	Intergenic	2335	ID=HMEL009277g1.t1-E1;Parent=HMEL009277g1.t1								
1690	Hmel214008	2003139	2003420	+	0	NA	Intergenic	Intergenic	2214	ID=HMEL005009g1.t1-E1;Parent=HMEL005009g1.t1								
617	Hmel207002	3202940	3203571	+	0	NA	Intergenic	Intergenic	-3835	ID=HMEL037421g1.t1-E1;Parent=HMEL037421g1.t1								
79	Hmel201009	2989786	2990172	+	0	NA	promoter-TSS (ID=HMEL017200g1.t1-E2;Parent=HMEL017200g1.t1)	-promoter-TSS (ID=HMEL017200g1.t1-E2;Parent=HMEL017200g1.t1)	-749	ID=HMEL017200g1.t2-E2;Parent=HMEL017200g1.t2								
1420	Hmel212013	1028279	1028768	+	0	NA	promoter-TSS (ID=HMEL007387g1.t1-E2;Parent=HMEL007387g1.t1)	-promoter-TSS (ID=HMEL007387g1.t1-E2;Parent=HMEL007387g1.t1)	-63	ID=HMEL007387g1.t1-E2;Parent=HMEL007387g1.t1								
352	Hmel204017	1535100	1535310	+	0	NA	Intergenic	Intergenic	-1676	ID=HMEL007430g1.t1-E2;Parent=HMEL007430g1.t1								
2502	Hmel221001	1424638	1424939	+	0	NA	promoter-TSS (ID=HMEL013519g1.t1-E14;Parent=HMEL013519g1.t1)	-promoter-TSS (ID=HMEL013519g1.t1-E14;Parent=HMEL013519g1.t1)	170	ID=HMEL013519g1.t1-E13;Parent=HMEL013519g1.t1								
2918	Hmel215024	1968	3278	+	0	NA	promoter-TSS (ID=HMEL022056g1.t1-E1;Parent=HMEL022056g1.t1)	-promoter-TSS (ID=HMEL022056g1.t1-E1;Parent=HMEL022056g1.t1)	-151	ID=HMEL022056g1.t1-E1;Parent=HMEL022056g1.t1								
126	Hmel201011	2104127	2104393	+	0	NA	Intergenic	Intergenic	7285	ID=HMEL033069g1.t1-E2;Parent=HMEL033069g1.t1								
251	Hmel203003	16971	17494	+	0	NA	Intergenic	Intergenic	-2010	ID=HMEL035957g1.t1-E1;Parent=HMEL035957g1.t1								
1034	Hmel210011	1264499	1265048	+	0	NA	Intergenic	Intergenic	-4270	ID=HMEL003037g1.t1-E1;Parent=HMEL003037g1.t1								
1594	Hmel213052	255408	255907	+	0	NA	Intergenic	Intergenic	-4299	ID=HMEL009883g1.t1-E1;Parent=HMEL009883g1.t1								
2803	Hmel221023	5577	5795	+	0	NA	Intergenic	Intergenic	19311	ID=HMEL035690g1.t1-E2;Parent=HMEL035690g1.t1								
2875	Hmel221045	46098	47690	+	0	NA	Intergenic	Intergenic	-3556	ID=HMEL035806g1.t1-E1;Parent=HMEL035806g1.t1								
369	Hmel205001	467821	468035	+	0	NA	Intergenic	Intergenic	12415	ID=HMEL010302g1.t1-E3;Parent=HMEL010302g1.t1								
1533	Hmel213027	352585	352906	+	0	NA	Intergenic	Intergenic	-13705	ID=HMEL031971g1.t1-E1;Parent=HMEL031971g1.t1								
1548	Hmel213037	73904	74126	+	0	NA	Intergenic	Intergenic	-3689	ID=HMEL008085g1.t1-E1;Parent=HMEL008085g1.t1								
651	Hmel207004	7531	9103	+	0	NA	promoter-TSS (ID=HMEL002312g1.t1-E3;Parent=HMEL002312g1.t1)	-promoter-TSS (ID=HMEL002312g1.t1-E3;Parent=HMEL002312g1.t1)	212	ID=HMEL002312g1.t1-E2;Parent=HMEL002312g1.t1								
176	Hmel202004	1183530	1184235	+	0	NA	Intergenic	Intergenic	-14174	ID=HMEL003566-RA-E1;Parent=HMEL003566-RA								
947	Hmel210004	5720810	5721148	+	0	NA	Intergenic	Intergenic	-1315	ID=HMEL009005g2.t1-E6;Parent=HMEL009005g2.t1								
256	Hmel203030	163910	164680	+	0	NA	Intergenic	Intergenic	-16769	ID=HMEL036017g1.t1-E1;Parent=HMEL036017g1.t1								
1823	Hmel216001	876470	877627	+	0	NA	Intergenic	Intergenic	-1523	ID=HMEL032990g1.t1-E5;Parent=HMEL032990g1.t1								
2537	Hmel221001	2275553	2275892	+	0	NA	Intergenic	Intergenic	-16651	ID=HMEL035468g1.t1-E1;Parent=HMEL035468g1.t1								
2267	Hmel219005	240095	240814	+	0	NA	Intergenic	Intergenic	-2785	ID=HMEL009286g1.t1-E1;Parent=HMEL009286g1.t1								
2810	Hmel221028	166511	166785	+	0	NA	Intergenic	Intergenic	2113	ID=HMEL007714g3.t1-E1;Parent=HMEL007714g3.t1								
920	Hmel210001	1487067	1487930	+	0	NA	Intergenic	Intergenic	-2247	ID=HMEL030603g1.t1-E1;Parent=HMEL030603g1.t1								
428	Hmel205013	184293	184795	+	0	NA	Intergenic	Intergenic	3640	ID=HMEL036686g1.t1-E2;Parent=HMEL036686g1.t1								
2305	Hmel219016	263138	264315	+	0	NA	Intergenic	Intergenic	1239	ID=HMEL034864g1.t1-E7;Parent=HMEL034864g1.t1								
887	Hmel209007	2603401	2604052	+	0	NA	Intergenic	Intergenic	2944	ID=HMEL008855g1.t1-E1;Parent=HMEL008855g1.t1								
72	Hmel201009	1903796	1904080	+	0	NA	Intergenic	Intergenic	-3043	ID=HMEL015812g1.t1-E1;Parent=HMEL015812g1.t1								
500	Hmel206007	248769	249185	+	0	NA	Intergenic	Intergenic	10348	ID=HMEL006756g1.t1-E2;Parent=HMEL006756g1.t1								
1221	Hmel211008	99771	100311	+	0	NA	promoter-TSS (ID=HMEL031159g1.t1-E1;Parent=HMEL031159g1.t1)	-promoter-TSS (ID=HMEL031159g1.t1-E1;Parent=HMEL031159g1.t1)	-185	ID=HMEL031159g1.t1-E1;Parent=HMEL031159g1.t1								
1496	Hmel213018	41747	42278	+	0	NA	promoter-TSS (ID=HMEL031864g1.t1-E1;Parent=HMEL031864g1.t1)	-promoter-TSS (ID=HMEL031864g1.t1-E1;Parent=HMEL031864g1.t1)	-753	ID=HMEL031864g1.t1-E1;Parent=HMEL031864g1.t1								
1200	Hmel211004	3329265	3330627	+	0	NA	Intergenic	Intergenic	3947	ID=HMEL006247g1.t1-E5;Parent=HMEL006247g1.t1								
1757	Hmel215008	20342	21127	+	0	NA	Intergenic	Intergenic	3055	ID=HMEL032698g1.t1-E2;Parent=HMEL032698g1.t1								
918	Hmel210001	1154958	1155235	+	0	NA	Intergenic	Intergenic	-4342	ID=HMEL017350g1.t1-E1;Parent=HMEL017350g1.t1								
1682	Hmel214008	1096221	1096373	+	0	NA	Intergenic	Intergenic	-8421	ID=HMEL022199g1.t1-E1;Parent=HMEL022199g1.t1								
2781	Hmel221017	356503	356667	+	0	NA	Intergenic	Intergenic	1882	ID=HMEL012199g2.t1-E1;Parent=HMEL012199g2.t1								
1413	Hmel212013	441305	441923	+	0	NA	promoter-TSS (ID=HMEL031632g1.t2-E9;Parent=HMEL031632g1.t2)	-promoter-TSS (ID=HMEL031632g1.t2-E9;Parent=HMEL031632g1.t2)	13	ID=HMEL031632g1.t2-E9;Parent=HMEL031632g1.t2								
2107	Hmel218015	12428	12791	+	0	NA	Intergenic	Intergenic	-29647	ID=HMEL034345g1.t1-E1;Parent=HMEL034345g1.t1								
1108	Hmel211001	165482	166009	+	0	NA	Intergenic	Intergenic	5758	ID=HMEL030977g1.t1-E3;Parent=HMEL030977g1.t1								
1275	Hmel211014	104915	105758	+	0	NA	Intergenic	Intergenic	-5172	ID=HMEL004192g1.t1-E1;Parent=HMEL004192g1.t1								
2211	Hmel219003	1407075	1408137	+	0	NA	Intergenic	Intergenic	3461	ID=HMEL034601g1.t1-E1;Parent=HMEL034601g1.t1								
1598	Hmel213054	129604	129817	+	0	NA	Intergenic	Intergenic	-3920	ID=HMEL032096g1.t4-E1;Parent=HMEL032096g1.t4								
2282	Hmel219014	1183337	1184117	+	0	NA	Intergenic	Intergenic	-4177	ID=HMEL034797g1.t1-E1;Parent=HMEL034797g1.t1								
1014	Hmel210010	239514	239958	+	0	NA	Intergenic	Intergenic	-25121	ID=HMEL012513g1.t1-E1;Parent=HMEL012513g1.t1								
2760	Hmel221015	582815	583094	+	0	NA	Intergenic	Intergenic	-14146	ID=HMEL035656g1.t1-E1;Parent=HMEL035656g1.t1								
843	Hmel209006	474577	475369	+	0	NA	Intergenic	Intergenic	18354	ID=HMEL030350g1.t1-E2;Parent=HMEL030350g1.t1								
1856	Hmel216010	319692	319977	+	0	NA	Intergenic	Intergenic	-1073	ID=HMEL006578g1.t1-E1;Parent=HMEL006578g1.t1								
2529	Hmel221001	2212029	2212408	+	0	NA	Intergenic	Intergenic	3281	ID=HMEL035467g1.t1-E2;Parent=HMEL035467g1.t1								
1491	Hmel213012	85237	85960	+	0	NA	Intergenic	Intergenic	-6448	ID=HMEL031813g1.t1-E1;Parent=HMEL031813g1.t1								
1362	Hmel212001	6232787	6233479	+	0	NA	Intergenic	Intergenic	-22345	ID=HMEL016387g1.t1-E1;Parent=HMEL016387g1.t1								
1804	Hmel215047	1201503	1202196	+	0	NA	Intergenic	Intergenic	-4090	ID=HMEL032894g1.t1-E1;Parent=HMEL032894g1.t1								
2315	Hmel219018	1595024	1595637	+	0	NA	Intergenic	Intergenic	-14617	ID=HMEL034918g1.t1-E1;Parent=HMEL034918g1.t1								
632	Hmel207002	5771245	5771884	+	0	NA	Intergenic	Intergenic	-4786	ID=HMEL008244g1.t1-E1;Parent=HMEL008244g1.t1								
2357	Hmel220005	620136	621001	+	0	NA	Intergenic	Intergenic	3930	ID=HMEL035057g1.t1-E1;Parent=HMEL035057g1.t1								
394	Hmel205009	48934	49359	+	0	NA	Intergenic	Intergenic	3073	ID=HMEL008349g4.t1-E1;Parent=HMEL008349g4.t1								
1371	Hmel212004	1467884	1468533	+	0	NA	Intergenic	Intergenic	5039	ID=HMEL012600g1.t1-E2;Parent=HMEL012600g1.t1								
2484	Hmel221001	642960	643369	+	0	NA	Intergenic	Intergenic	3387	ID=HMEL011029g3.t1-E1;Parent=HMEL011029g3.t1								
2257	Hmel219003	6975829	6976057	+	0	NA	Intergenic	Intergenic	8540	ID=HMEL005995g1.t1-E1;Parent=HMEL005995g1.t1								
610	Hmel207002	2416453	2416705	+	0	NA	Intergenic	Intergenic	5167	ID=HMEL037402g1.t1-E2;Parent=HMEL037402g1.t1								
514	Hmel206009	1168222	1168683	+	0	NA	Intergenic	Intergenic	14260	ID=HMEL002923g1.t1-E2;Parent=HMEL002923g1.t1								
2659	Hmel221012	1409488	1410672	+	0	NA	promoter-TSS (ID=HMEL006379g1.t1-E5;Parent=HMEL006379g1.t1)	-promoter-TSS (ID=HMEL006379g1.t1-E5;Parent=HMEL006379g1.t1)	83	ID=HMEL006379g1.t1-E5;Parent=HMEL006379g1.t1								
2444	Hmel220014	1100768	1101250	+	0	NA	promoter-TSS (ID=HMEL035334g1.t1-E6;Parent=HMEL035334g1.t1)	-promoter-TSS (ID=HMEL035334g1.t1-E6;Parent=HMEL035334g1.t1)	308	ID=HMEL035334g1.t1-E5;Parent=HMEL035334g1.t1								
725	Hmel207021	2270138	2270423	+	0	NA	Intergenic	Intergenic	-7910	ID=HMEL037718g1.t1-E1;Parent=HMEL037718g1.t1								
513	Hmel206009	976317	977197	+	0	NA	Intergenic	Intergenic	-24709	ID=HMEL037011g1.t1-E1;Parent=HMEL037011g1.t1								
50	Hmel201007	622584	623162	+	0	NA	promoter-TSS (ID=HMEL030095g1.t1-E2;Parent=HMEL030095g1.t1)	-promoter-TSS (ID=HMEL030095g1.t1-E2;Parent=HMEL030095g1.t1)	-382	ID=HMEL030095g1.t1-E2;Parent=HMEL030095g1.t1								
2645	Hmel221012	1202155	1202319	+	0	NA	TTS (ID=HMEL016654g1.t1-E3;Parent=HMEL016654g1.t1)	-TTS (ID=HMEL016654g1.t1-E3;Parent=HMEL016654g1.t1)	479	ID=HMEL016654g1.t1-E3;Parent=HMEL016654g1.t1								
1519	Hmel213022	307300	307770	+	0	NA	Intergenic	Intergenic	-1443	ID=HMEL007072g3.t1-E1;Parent=HMEL007072g3.t1								
1994	Hmel217014	518917	519533	+	0	NA	Intergenic	Intergenic	20896	ID=HMEL021836g1.t1-E5;Parent=HMEL021836g1.t1								
2633	Hmel221012	888907	889878	+	0	NA	Intergenic	Intergenic	15422	ID=HMEL035571g1.t1-E2;Parent=HMEL035571g1.t1								
797	Hmel208046	294869	295081	+	0	NA	Intergenic	Intergenic	-13468	ID=HMEL038104g1.t1-E1;Parent=HMEL038104g1.t1								
2459	Hmel221001	35445	36312	+	0	NA	Intergenic	Intergenic	6965	ID=HMEL009540g1.t1-E1;Parent=HMEL009540g1.t1								
2197	Hmel218018	8614508	8614741	+	0	NA	Intergenic	Intergenic	3164	ID=HMEL009229g1.t2-E5;Parent=HMEL009229g1.t2								
1136	Hmel211004	113240	113738	+	0	NA	TTS (ID=HMEL031014g1.t1-E3;Parent=HMEL031014g1.t1)	-TTS (ID=HMEL031014g1.t1-E3;Parent=HMEL031014g1.t1)	102	ID=HMEL031014g1.t1-E3;Parent=HMEL031014g1.t1								
1175	Hmel211004	1470763	1470919	+	0	NA	promoter-TSS (ID=HMEL015193g1.t1-E1;Parent=HMEL015193g1.t1)	-promoter-TSS (ID=HMEL015193g1.t1-E1;Parent=HMEL015193g1.t1)	-642	ID=HMEL015193g1.t1-E1;Parent=HMEL015193g1.t1								
1236	Hmel211010	217832	218350	+	0	NA	Intergenic	Intergenic	-1182	ID=HMEL006520g1.t1-E1;Parent=HMEL006520g1.t1								
1683	Hmel214008	1096597	1096928	+	0	NA	Intergenic	Intergenic	8626	ID=HMEL032336g1.t1-E7;Parent=HMEL032336g1.t1								
2413	Hmel220006	41345	41837	+	0	NA	Intergenic	Intergenic	10546	ID=HMEL035243g1.t1-E17;Parent=HMEL035243g1.t1								
645	Hmel207002	6462469	6463277	+	0	NA	Intergenic	Intergenic	-27225	ID=HMEL037499g1.t1-E1;Parent=HMEL037499g1.t1								
1326	Hmel212001	2250309	2250757	+	0	NA	Intergenic	Intergenic	-3248	ID=HMEL016816g1.t1-E1;Parent=HMEL016816g1.t1								
2566	Hmel221009	103611	103896	+	0	NA	TTS (ID=HMEL008777-RA-E8;Parent=HMEL008777-RA)	-TTS (ID=HMEL008777-RA-E8;Parent=HMEL008777-RA)	1982	ID=HMEL035517g1.t2-E27;Parent=HMEL035517g1.t2								
1382	Hmel212006	294060	294658	+	0	NA	TTS (ID=HMEL002726g2.t1-E2;Parent=HMEL002726g2.t1)	-TTS (ID=HMEL002726g2.t1-E2;Parent=HMEL002726g2.t1)	335	ID=HMEL002726g2.t1-E3;Parent=HMEL002726g2.t1								
1176	Hmel211004	1488625	1489019	+	0	NA	Intergenic	Intergenic	-18321	ID=HMEL015191g1.t1-E1;Parent=HMEL015191g1.t1								
1452	Hmel212014	230140	230470	+	0	NA	Intergenic	Intergenic	-4032	ID=HMEL031714g1.t1-E1;Parent=HMEL031714g1.t1								
2881	Hmel221046	84753	86660	+	0	NA	TTS (ID=HMEL013041g4.t1-E1;Parent=HMEL013041g4.t1)	-TTS (ID=HMEL013041g4.t1-E1;Parent=HMEL013041g4.t1)	233	ID=HMEL013041g4.t1-E1;Parent=HMEL013041g4.t1								
2384	Hmel220005	2840228	2840430	+	0	NA	Intergenic	Intergenic	-1052	ID=HMEL035153g1.t1-E2;Parent=HMEL035153g1.t1								
1039	Hmel210011	2560461	2561305	+	0	NA	promoter-TSS (ID=HMEL015931g3.t1-E1;Parent=HMEL015931g3.t1)	-promoter-TSS (ID=HMEL015931g3.t1-E1;Parent=HMEL015931g3.t1)	-1	ID=HMEL015931g3.t1-E1;Parent=HMEL015931g3.t1								
1815	Hmel215048	233720	234092	+	0	NA	Intergenic	Intergenic	-6033	ID=HMEL032965g1.t1-E1;Parent=HMEL032965g1.t1								
2637	Hmel221012	940628	940879	+	0	NA	promoter-TSS (ID=HMEL016633g1.t1-E12;Parent=HMEL016633g1.t1)	-promoter-TSS (ID=HMEL016633g1.t1-E12;Parent=HMEL016633g1.t1)	39	ID=HMEL016633g1.t1-E12;Parent=HMEL016633g1.t1								
1005	Hmel210009	462796	463117	+	0	NA	Intergenic	Intergenic	-2776	ID=HMEL005951g1.t1-E1;Parent=HMEL005951g1.t1								
28	Hmel201005	128524	128872	+	0	NA	Intergenic	Intergenic	-4365	ID=HMEL030066g1.t1-E1;Parent=HMEL030066g1.t1								
2089	Hmel218007	514894	515991	+	0	NA	Intergenic	Intergenic	-7967	ID=HMEL034297g1.t1-E1;Parent=HMEL034297g1.t1								
589	Hmel207002	170534	170709	+	0	NA	Intergenic	Intergenic	-2678	ID=HMEL016120g1.t1-E2;Parent=HMEL016120g1.t1								
2087	Hmel218007	193815	193988	+	0	NA	promoter-TSS (ID=HMEL010973g3.t1-E1;Parent=HMEL010973g3.t1)	-promoter-TSS (ID=HMEL010973g3.t1-E1;Parent=HMEL010973g3.t1)	-770	ID=HMEL010973g3.t1-E1;Parent=HMEL010973g3.t1								
1337	Hmel212001	2822708	2823499	+	0	NA	Intergenic	Intergenic	22872	ID=HMEL016850g1.t1-E2;Parent=HMEL016850g1.t1								
215	Hmel202006	2608164	2608403	+	0	NA	Intergenic	Intergenic	-5028	ID=HMEL002110g1.t1-E1;Parent=HMEL002110g1.t1								
687	Hmel207015	74175	74619	+	0	NA	Intergenic	Intergenic	-33520	ID=HMEL037636g1.t1-E1;Parent=HMEL037636g1.t1								
2098	Hmel218007	822609	823998	+	0	NA	Intergenic	Intergenic	20371	ID=HMEL014555g1.t1-E3;Parent=HMEL014555g1.t1								
2184	Hmel218018	7817466	7817637	+	0	NA	Intergenic	Intergenic	-24008	ID=HMEL016588g4.t1-E1;Parent=HMEL016588g4.t1								
150	Hmel201019	6636	6780	+	0	NA	Intergenic	Intergenic	-6513	ID=HMEL033097g1.t1-E1;Parent=HMEL033097g1.t1								
