PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_eratoUnique_D1up.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_eratoUnique_D1up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2309	Herato1301	2969923	2970205	+	0	NA	Intergenic	Intergenic	-10025	ID=evm.model.Herato1301.75-E2;Parent=evm.model.Herato1301.75								
1915	Herato1910	2814303	2814564	+	0	NA	Intergenic	Intergenic	4797	ID=novel_model_261-E8;Parent=novel_model_261								
3729	Herato0503	7164248	7164629	+	0	NA	Intergenic	Intergenic	-6765	ID=evm.model.Herato0503.259-E1;Parent=evm.model.Herato0503.259								
2737	Herato1807	2477021	2478586	+	0	NA	Intergenic	Intergenic	1476	ID=evm.model.Herato1807.48.1-E3;Parent=evm.model.Herato1807.48.1								
804	Herato0101	19869301	19869665	+	0	NA	Intergenic	Intergenic	-27736	ID=evm.model.Herato0101.767-E1;Parent=evm.model.Herato0101.767								
83	Herato0606	175729	176191	+	0	NA	Intergenic	Intergenic	4618	ID=evm.model.Herato0606.5-E4;Parent=evm.model.Herato0606.5								
3375	Herato2001	17090404	17091954	+	0	NA	Intergenic	Intergenic	2494	ID=evm.model.Herato2001.662-E1;Parent=evm.model.Herato2001.662								
2558	Herato1805	3747749	3748133	+	0	NA	Intergenic	Intergenic	-3345	ID=evm.model.Herato1805.104-E1;Parent=evm.model.Herato1805.104								
1385	Herato1003	5858232	5858474	+	0	NA	Intergenic	Intergenic	12179	ID=evm.model.Herato1003.197.1-E2;Parent=evm.model.Herato1003.197.1								
2672	Herato0310	8600638	8601172	+	0	NA	Intergenic	Intergenic	3430	ID=evm.model.Herato0310.229-E1;Parent=evm.model.Herato0310.229								
1818	Herato1905	208338	209028	+	0	NA	TTS (ID=evm.model.Herato1905.11-E5;Parent=evm.model.Herato1905.11)	-TTS (ID=evm.model.Herato1905.11-E5;Parent=evm.model.Herato1905.11)	255	ID=evm.model.Herato1905.11-E5;Parent=evm.model.Herato1905.11								
2094	Herato1701	250843	252577	+	0	NA	Intergenic	Intergenic	9591	ID=evm.model.Herato1701.18-E13;Parent=evm.model.Herato1701.18								
962	Herato0901	1199838	1200061	+	0	NA	Intergenic	Intergenic	5512	ID=evm.model.Herato0901.46.7-E1;Parent=evm.model.Herato0901.46.7								
755	Herato1202	3922590	3923137	+	0	NA	Intergenic	Intergenic	13036	ID=evm.model.Herato1202.139-E1;Parent=evm.model.Herato1202.139								
1085	Herato1202	20118089	20119058	+	0	NA	Intergenic	Intergenic	-13033	ID=evm.model.Herato1202.812.1-E2;Parent=evm.model.Herato1202.812.1								
1714	Herato1904	3153221	3153833	+	0	NA	TTS (ID=evm.model.Herato1904.110-E7;Parent=evm.model.Herato1904.110)	-TTS (ID=evm.model.Herato1904.110-E7;Parent=evm.model.Herato1904.110)	550	ID=evm.model.Herato1904.110-E8;Parent=evm.model.Herato1904.110								
1837	Herato1507	9709801	9710146	+	0	NA	Intergenic	Intergenic	38966	ID=evm.model.Herato1507.325-E2;Parent=evm.model.Herato1507.325								
3778	Herato2001	15023069	15023693	+	0	NA	Intergenic	Intergenic	3037	ID=evm.model.Herato2001.590-E2;Parent=evm.model.Herato2001.590								
143	Herato0101	9031912	9032554	+	0	NA	Intergenic	Intergenic	3128	ID=evm.model.Herato0101.273-E1;Parent=evm.model.Herato0101.273								
3090	Herato2001	2234585	2234761	+	0	NA	Intergenic	Intergenic	-1410	ID=evm.model.Herato2001.59-E1;Parent=evm.model.Herato2001.59								
1403	Herato1301	20110287	20110585	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.686-E8;Parent=evm.model.Herato1301.686)	-promoter-TSS (ID=evm.model.Herato1301.686-E8;Parent=evm.model.Herato1301.686)	151	ID=evm.model.Herato1301.686-E7;Parent=evm.model.Herato1301.686								
2323	Herato1705	2482892	2483256	+	0	NA	promoter-TSS (ID=evm.model.Herato1705.86-E2;Parent=evm.model.Herato1705.86)	-promoter-TSS (ID=evm.model.Herato1705.86-E2;Parent=evm.model.Herato1705.86)	-849	ID=evm.model.Herato1705.86-E2;Parent=evm.model.Herato1705.86								
3049	Herato0209	28438	28663	+	0	NA	Intergenic	Intergenic	40789	ID=evm.model.Herato0209.1-E3;Parent=evm.model.Herato0209.1								
2822	Herato0215	2365122	2365831	+	0	NA	Intergenic	Intergenic	17681	ID=evm.model.Herato0215.88-E1;Parent=evm.model.Herato0215.88								
1051	Herato0101	14160859	14162017	+	0	NA	Intergenic	Intergenic	-9611	ID=evm.model.Herato0101.507-E1;Parent=evm.model.Herato0101.507								
2268	Herato1805	9880667	9881032	+	0	NA	Intergenic	Intergenic	-32234	ID=evm.model.Herato1805.291-E1;Parent=evm.model.Herato1805.291								
3033	Herato0503	4045402	4045672	+	0	NA	Intergenic	Intergenic	2599	ID=evm.model.Herato0503.128-E7;Parent=evm.model.Herato0503.128								
1497	Herato1408	779859	780589	+	0	NA	Intergenic	Intergenic	40347	ID=evm.model.Herato1408.26-E3;Parent=evm.model.Herato1408.26								
518	Herato0701	9562631	9562849	+	0	NA	Intergenic	Intergenic	23162	ID=evm.model.Herato0701.397-E2;Parent=evm.model.Herato0701.397								
497	Herato0701	8733484	8734293	+	0	NA	Intergenic	Intergenic	16013	ID=evm.model.Herato0701.374.1-E2;Parent=evm.model.Herato0701.374.1								
2914	Herato1505	3112043	3112564	+	0	NA	Intergenic	Intergenic	-5889	ID=evm.model.Herato1505.136-E1;Parent=evm.model.Herato1505.136								
2906	Herato0419	662883	663699	+	0	NA	Intergenic	Intergenic	-3156	ID=evm.model.Herato0419.17-E4;Parent=evm.model.Herato0419.17								
1211	Herato1001	2073944	2074204	+	0	NA	Intergenic	Intergenic	-3992	ID=evm.model.Herato1001.73-E1;Parent=evm.model.Herato1001.73								
3221	Herato0411	676487	676728	+	0	NA	Intergenic	Intergenic	2001	ID=evm.model.Herato0411.14-E1;Parent=evm.model.Herato0411.14								
2852	Herato2101	11893021	11893199	+	0	NA	Intergenic	Intergenic	-2395	ID=evm.model.Herato2101.397.1-E1;Parent=evm.model.Herato2101.397.1								
2732	Herato0204	1333047	1334002	+	0	NA	Intergenic	Intergenic	16164	ID=evm.model.Herato0204.50-E4;Parent=evm.model.Herato0204.50								
2155	Herato1202	15967770	15968542	+	0	NA	Intergenic	Intergenic	-10925	ID=evm.model.Herato1202.617-E2;Parent=evm.model.Herato1202.617								
169	Herato1301	21830749	21831375	+	0	NA	Intergenic	Intergenic	21213	ID=evm.model.Herato1301.740-E1;Parent=evm.model.Herato1301.740								
411	Herato0701	4131054	4132792	+	0	NA	Intergenic	Intergenic	-1590	ID=evm.model.Herato0701.196-E20;Parent=evm.model.Herato0701.196								
2991	Herato1904	6959859	6960214	+	0	NA	Intergenic	Intergenic	3517	ID=evm.model.Herato1904.251-E1;Parent=evm.model.Herato1904.251								
2399	Herato1801	1280657	1281379	+	0	NA	Intergenic	Intergenic	30427	ID=evm.model.Herato1801.64-E2;Parent=evm.model.Herato1801.64								
1542	Herato1408	3505871	3506746	+	0	NA	Intergenic	Intergenic	-1505	ID=evm.model.Herato1408.118-E1;Parent=evm.model.Herato1408.118								
1711	Herato1505	3074229	3074647	+	0	NA	Intergenic	Intergenic	-2012	ID=evm.model.Herato1505.132.1-E1;Parent=evm.model.Herato1505.132.1								
2836	Herato1411	6479984	6481139	+	0	NA	Intergenic	Intergenic	2292	ID=evm.model.Herato1411.236-E2;Parent=evm.model.Herato1411.236								
2102	Herato1202	12995108	12995722	+	0	NA	Intergenic	Intergenic	32602	ID=evm.model.Herato1202.478_evm.model.Herato1202.479-E1;Parent=evm.model.Herato1202.478_evm.model.Herato1202.479								
3720	Herato0419	1527909	1528271	+	0	NA	Intergenic	Intergenic	-5272	ID=evm.model.Herato0419.54-E2;Parent=evm.model.Herato0419.54								
2579	Herato0101	7097307	7097528	+	0	NA	Intergenic	Intergenic	-5998	ID=evm.model.Herato0101.218-E1;Parent=evm.model.Herato0101.218								
478	Herato0701	8245141	8245569	+	0	NA	Intergenic	Intergenic	4749	ID=evm.model.Herato0701.366-E6;Parent=evm.model.Herato0701.366								
3242	Herato2101	8339446	8339726	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.297-E16;Parent=evm.model.Herato2101.297)	-promoter-TSS (ID=evm.model.Herato2101.297-E16;Parent=evm.model.Herato2101.297)	140	ID=evm.model.Herato2101.297-E15;Parent=evm.model.Herato2101.297								
384	Herato0701	3448393	3448846	+	0	NA	Intergenic	Intergenic	-2923	ID=evm.model.Herato0701.170-E1;Parent=evm.model.Herato0701.170								
398	Herato0701	3921524	3922028	+	0	NA	Intergenic	Intergenic	-3791	ID=evm.model.Herato0701.184-E2;Parent=evm.model.Herato0701.184								
836	Herato0101	12801550	12801960	+	0	NA	Intergenic	Intergenic	-8259	ID=evm.model.Herato0101.433-E5;Parent=evm.model.Herato0101.433								
2016	Herato1202	8096665	8097123	+	0	NA	Intergenic	Intergenic	-4579	ID=evm.model.Herato1202.327.1-E1;Parent=evm.model.Herato1202.327.1								
3182	Herato1701	998788	999118	+	0	NA	Intergenic	Intergenic	-126449	ID=evm.model.Herato1701.34-E1;Parent=evm.model.Herato1701.34								
3068	Herato0501	121206	121894	+	0	NA	promoter-TSS (ID=evm.model.Herato0501.59-E4;Parent=evm.model.Herato0501.59)	-promoter-TSS (ID=evm.model.Herato0501.59-E4;Parent=evm.model.Herato0501.59)	77	ID=evm.model.Herato0501.59-E4;Parent=evm.model.Herato0501.59								
955	Herato0901	939674	940028	+	0	NA	Intergenic	Intergenic	-17111	ID=evm.model.Herato0901.36-E2;Parent=evm.model.Herato0901.36								
942	Herato0901	360275	360645	+	0	NA	Intergenic	Intergenic	-7701	ID=evm.model.Herato0901.20-E3;Parent=evm.model.Herato0901.20								
1735	Herato1507	2057735	2058280	+	0	NA	Intergenic	Intergenic	2538	ID=evm.model.Herato1507.58-E2;Parent=evm.model.Herato1507.58								
1376	Herato1805	3621536	3621893	+	0	NA	Intergenic	Intergenic	48019	ID=evm.model.Herato1805.103-E1;Parent=evm.model.Herato1805.103								
1888	Herato0101	1890046	1891825	+	0	NA	Intergenic	Intergenic	-11408	ID=evm.model.Herato0101.46-E2;Parent=evm.model.Herato0101.46								
3512	Herato0508	162117	162781	+	0	NA	Intergenic	Intergenic	-1871	ID=evm.model.Herato0508.3-E2;Parent=evm.model.Herato0508.3								
3267	Herato1605	2509943	2510193	+	0	NA	Intergenic	Intergenic	3969	ID=evm.model.Herato1605.87-E1;Parent=evm.model.Herato1605.87								
2030	Herato1202	9186376	9186623	+	0	NA	Intergenic	Intergenic	-2639	ID=evm.model.Herato1202.371-E2;Parent=evm.model.Herato1202.371								
2286	Herato1807	681790	682190	+	0	NA	Intergenic	Intergenic	1350	ID=evm.model.Herato1807.12-E2;Parent=evm.model.Herato1807.12								
2369	Herato1708	2234666	2234919	+	0	NA	Intergenic	Intergenic	1234	ID=evm.model.Herato1708.126-E3;Parent=evm.model.Herato1708.126								
2647	Herato1507	10343599	10344532	+	0	NA	Intergenic	Intergenic	16352	ID=evm.model.Herato1507.340-E2;Parent=evm.model.Herato1507.340								
1595	Herato1007	3700803	3701258	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.139.1.1-E3;Parent=evm.model.Herato1007.139.1.1)	-promoter-TSS (ID=evm.model.Herato1007.139.1.1-E3;Parent=evm.model.Herato1007.139.1.1)	-616	ID=evm.model.Herato1007.139.1.2-E3;Parent=evm.model.Herato1007.139.1.2								
190	Herato0204	619766	620051	+	0	NA	Intergenic	Intergenic	10379	ID=evm.model.Herato0204.27.4-E2;Parent=evm.model.Herato0204.27.4								
2816	Herato1411	4585301	4585498	+	0	NA	Intergenic	Intergenic	3730	ID=evm.model.Herato1411.176-E1;Parent=evm.model.Herato1411.176								
1750	Herato1507	3508733	3509263	+	0	NA	Intergenic	Intergenic	3604	ID=evm.model.Herato1507.130-E1;Parent=evm.model.Herato1507.130								
1808	Herato1108	11561078	11561313	+	0	NA	TTS (ID=evm.model.Herato1108.497-E5;Parent=evm.model.Herato1108.497)	-TTS (ID=evm.model.Herato1108.497-E5;Parent=evm.model.Herato1108.497)	1105	ID=evm.model.Herato1108.497-E5;Parent=evm.model.Herato1108.497								
2802	Herato1411	3824101	3824341	+	0	NA	TTS (ID=evm.model.Herato1411.152-E1;Parent=evm.model.Herato1411.152)	-TTS (ID=evm.model.Herato1411.152-E1;Parent=evm.model.Herato1411.152)	960	ID=evm.model.Herato1411.152-E1;Parent=evm.model.Herato1411.152								
822	Herato0801	5537163	5537750	+	0	NA	Intergenic	Intergenic	2594	ID=evm.model.Herato0801.132.1-E1;Parent=evm.model.Herato0801.132.1								
601	Herato0701	13348414	13348599	+	0	NA	Intergenic	Intergenic	8019	ID=evm.model.Herato0701.624.2-E1;Parent=evm.model.Herato0701.624.2								
1739	Herato1507	2087896	2088152	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.59.2-E2;Parent=evm.model.Herato1507.59.2)	-promoter-TSS (ID=evm.model.Herato1507.59.2-E2;Parent=evm.model.Herato1507.59.2)	-468	ID=evm.model.Herato1507.59.3-E2;Parent=evm.model.Herato1507.59.3								
231	Herato0606	8221870	8222273	+	0	NA	Intergenic	Intergenic	-5796	ID=evm.model.Herato0606.266-E4;Parent=evm.model.Herato0606.266								
1610	Herato1007	4662477	4662727	+	0	NA	Intergenic	Intergenic	-1096	ID=evm.model.Herato1007.186-E2;Parent=evm.model.Herato1007.186								
779	Herato0801	4165832	4166452	+	0	NA	Intergenic	Intergenic	1609	ID=evm.model.Herato0801.87-E2;Parent=evm.model.Herato0801.87								
551	Herato0701	11032237	11032945	+	0	NA	Intergenic	Intergenic	13857	ID=evm.model.Herato0701.469-E13;Parent=evm.model.Herato0701.469								
343	Herato0701	1854622	1855257	+	0	NA	Intergenic	Intergenic	-3711	ID=evm.model.Herato0701.101-E1;Parent=evm.model.Herato0701.101								
504	Herato0701	8825590	8825933	+	0	NA	Intergenic	Intergenic	-73458	ID=evm.model.Herato0701.374.1-E1;Parent=evm.model.Herato0701.374.1								
981	Herato0901	2048782	2049072	+	0	NA	Intergenic	Intergenic	2630	ID=evm.model.Herato0901.74-E2;Parent=evm.model.Herato0901.74								
697	Herato0701	17896853	17897154	+	0	NA	Intergenic	Intergenic	58916	ID=evm.model.Herato0701.741-E25;Parent=evm.model.Herato0701.741								
3753	Herato2001	882552	883118	+	0	NA	Intergenic	Intergenic	-49887	ID=evm.model.Herato2001.18.1.1-E1;Parent=evm.model.Herato2001.18.1.1								
2823	Herato1901	1880157	1880343	+	0	NA	promoter-TSS (ID=evm.model.Herato1901.48-E3;Parent=evm.model.Herato1901.48)	-promoter-TSS (ID=evm.model.Herato1901.48-E3;Parent=evm.model.Herato1901.48)	-582	ID=evm.model.Herato1901.48-E3;Parent=evm.model.Herato1901.48								
3001	Herato2001	11527165	11527537	+	0	NA	Intergenic	Intergenic	-5268	ID=evm.model.Herato2001.440-E1;Parent=evm.model.Herato2001.440								
3177	Herato2101	2984976	2985164	+	0	NA	Intergenic	Intergenic	-51628	ID=evm.model.Herato2101.110-E1;Parent=evm.model.Herato2101.110								
3387	Herato0503	621642	622172	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.22-E1;Parent=evm.model.Herato0503.22)	-promoter-TSS (ID=evm.model.Herato0503.22-E1;Parent=evm.model.Herato0503.22)	-15	ID=evm.model.Herato0503.22.4-E1;Parent=evm.model.Herato0503.22.4								
857	Herato0801	8537397	8537955	+	0	NA	Intergenic	Intergenic	2445	ID=evm.model.Herato0801.303-E10;Parent=evm.model.Herato0801.303								
1010	Herato1701	4890565	4891111	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.111-E1;Parent=evm.model.Herato1701.111)	-promoter-TSS (ID=evm.model.Herato1701.111-E1;Parent=evm.model.Herato1701.111)	-804	ID=evm.model.Herato1701.111-E1;Parent=evm.model.Herato1701.111								
707	Herato1703	1100199	1100779	+	0	NA	Intergenic	Intergenic	4430	ID=evm.model.Herato1703.49-E3;Parent=evm.model.Herato1703.49								
1966	Herato1202	6419804	6420686	+	0	NA	Intergenic	Intergenic	-8491	ID=evm.model.Herato1202.265-E1;Parent=evm.model.Herato1202.265								
1665	Herato1108	2740748	2741339	+	0	NA	Intergenic	Intergenic	22343	ID=evm.model.Herato1108.79-E8;Parent=evm.model.Herato1108.79								
3310	Herato2001	5177313	5177486	+	0	NA	Intergenic	Intergenic	-5957	ID=evm.model.Herato2001.174.2-E2;Parent=evm.model.Herato2001.174.2								
261	Herato0606	9506084	9506731	+	0	NA	Intergenic	Intergenic	95451	ID=evm.model.Herato0606.305-E5;Parent=evm.model.Herato0606.305								
1782	Herato1507	6103382	6103633	+	0	NA	Intergenic	Intergenic	3150	ID=evm.model.Herato1507.219-E3;Parent=evm.model.Herato1507.219								
2698	Herato1408	3033867	3034138	+	0	NA	Intergenic	Intergenic	10553	ID=evm.model.Herato1408.90-E2;Parent=evm.model.Herato1408.90								
2439	Herato1301	12468707	12468996	+	0	NA	Intergenic	Intergenic	-1248	ID=evm.model.Herato1301.487-E6;Parent=evm.model.Herato1301.487								
2252	Herato2001	14376213	14376926	+	0	NA	Intergenic	Intergenic	-1437	ID=evm.model.Herato2001.565_evm.model.Herato2001.566-E1;Parent=evm.model.Herato2001.565_evm.model.Herato2001.566								
3739	Herato0503	5344749	5345052	+	0	NA	Intergenic	Intergenic	7659	ID=evm.model.Herato0503.170-E1;Parent=evm.model.Herato0503.170								
2506	Herato2101	16992468	16992721	+	0	NA	Intergenic	Intergenic	7449	ID=evm.model.Herato2101.521-E1;Parent=evm.model.Herato2101.521								
3403	Herato2001	10927087	10927275	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.421-E12;Parent=evm.model.Herato2001.421)	-promoter-TSS (ID=evm.model.Herato2001.421-E12;Parent=evm.model.Herato2001.421)	-252	ID=evm.model.Herato2001.421-E12;Parent=evm.model.Herato2001.421								
321	Herato0701	541686	542094	+	0	NA	Intergenic	Intergenic	-3389	ID=evm.model.Herato0701.20.2-E1;Parent=evm.model.Herato0701.20.2								
792	Herato0801	4652256	4652462	+	0	NA	Intergenic	Intergenic	49511	ID=evm.model.Herato0801.104-E9;Parent=evm.model.Herato0801.104								
3209	Herato2101	6503651	6504154	+	0	NA	Intergenic	Intergenic	5083	ID=evm.model.Herato2101.222.1-E2;Parent=evm.model.Herato2101.222.1								
3122	Herato1910	2158955	2159483	+	0	NA	Intergenic	Intergenic	-38216	ID=evm.model.Herato1910.130-E1;Parent=evm.model.Herato1910.130								
2896	Herato1904	2251016	2251168	+	0	NA	Intergenic	Intergenic	1670	ID=evm.model.Herato1904.79-E1;Parent=evm.model.Herato1904.79								
1079	Herato1202	19997888	19998636	+	0	NA	Intergenic	Intergenic	5567	ID=evm.model.Herato1202.807-E6;Parent=evm.model.Herato1202.807								
1248	Herato2101	7538245	7538504	+	0	NA	Intergenic	Intergenic	-6347	ID=evm.model.Herato2101.267.7-E2;Parent=evm.model.Herato2101.267.7								
2422	Herato1801	2732659	2733360	+	0	NA	Intergenic	Intergenic	9137	ID=evm.model.Herato1801.97-E3;Parent=evm.model.Herato1801.97								
3407	Herato1701	5656696	5657211	+	0	NA	Intergenic	Intergenic	1466	ID=evm.model.Herato1701.149-E2;Parent=evm.model.Herato1701.149								
3368	Herato1701	3481300	3482199	+	0	NA	Intergenic	Intergenic	-18013	ID=evm.model.Herato1701.73-E2;Parent=evm.model.Herato1701.73								
1590	Herato1411	459019	459506	+	0	NA	Intergenic	Intergenic	3430	ID=evm.model.Herato1411.7.4-E2;Parent=evm.model.Herato1411.7.4								
2401	Herato1801	1408828	1409261	+	0	NA	Intergenic	Intergenic	-18390	ID=evm.model.Herato1801.65.1-E1;Parent=evm.model.Herato1801.65.1								
1652	Herato0101	20104365	20104751	+	0	NA	Intergenic	Intergenic	7970	ID=evm.model.Herato0101.773.3.1-E5;Parent=evm.model.Herato0101.773.3.1								
3733	Herato0503	1855351	1855892	+	0	NA	Intergenic	Intergenic	8394	ID=evm.model.Herato0503.70-E2;Parent=evm.model.Herato0503.70								
1516	Herato1408	1624953	1625860	+	0	NA	Intergenic	Intergenic	-13650	ID=evm.model.Herato1408.52-E1;Parent=evm.model.Herato1408.52								
2462	Herato1801	4598452	4598810	+	0	NA	Intergenic	Intergenic	11159	ID=evm.model.Herato1801.155-E3;Parent=evm.model.Herato1801.155								
2053	Herato2001	3550613	3551620	+	0	NA	Intergenic	Intergenic	-7035	ID=evm.model.Herato2001.104-E1;Parent=evm.model.Herato2001.104								
924	Herato1202	12925604	12925806	+	0	NA	Intergenic	Intergenic	26769	ID=evm.model.Herato1202.478_evm.model.Herato1202.479-E10;Parent=evm.model.Herato1202.478_evm.model.Herato1202.479								
2933	Herato1507	2064962	2065568	+	0	NA	Intergenic	Intergenic	-4022	ID=evm.model.Herato1507.58-E1;Parent=evm.model.Herato1507.58								
2301	Herato2001	17672680	17672983	+	0	NA	Intergenic	Intergenic	-2413	ID=evm.model.Herato2001.677-E1;Parent=evm.model.Herato2001.677								
760	Herato0801	1879182	1880184	+	0	NA	TTS (ID=evm.model.Herato0801.39-E5;Parent=evm.model.Herato0801.39)	-TTS (ID=evm.model.Herato0801.39-E5;Parent=evm.model.Herato0801.39)	691	ID=evm.model.Herato0801.39.1-E5;Parent=evm.model.Herato0801.39.1								
863	Herato1605	2384667	2384996	+	0	NA	Intergenic	Intergenic	1491	ID=evm.model.Herato1605.82.1-E4;Parent=evm.model.Herato1605.82.1								
2481	Herato1805	153701	154565	+	0	NA	Intergenic	Intergenic	2545	ID=evm.model.Herato1805.13-E3;Parent=evm.model.Herato1805.13								
531	Herato0701	10074934	10075397	+	0	NA	Intergenic	Intergenic	4924	ID=evm.model.Herato0701.409.3-E1;Parent=evm.model.Herato0701.409.3								
2027	Herato1605	1924353	1924571	+	0	NA	Intergenic	Intergenic	-19801	ID=evm.model.Herato1605.62-E1;Parent=evm.model.Herato1605.62								
2469	Herato1301	14081164	14081433	+	0	NA	Intergenic	Intergenic	-199757	ID=evm.model.Herato1301.536-E1;Parent=evm.model.Herato1301.536								
3317	Herato2001	5415331	5415604	+	0	NA	Intergenic	Intergenic	6673	ID=evm.model.Herato2001.187.3.1-E7;Parent=evm.model.Herato2001.187.3.1								
172	Herato0606	4402392	4403378	+	0	NA	TTS (ID=evm.model.Herato0606.137-E3;Parent=evm.model.Herato0606.137)	-TTS (ID=evm.model.Herato0606.137-E3;Parent=evm.model.Herato0606.137)	1184	ID=evm.model.Herato0606.137-E3;Parent=evm.model.Herato0606.137								
1745	Herato1904	5244426	5244852	+	0	NA	Intergenic	Intergenic	-1184	ID=evm.model.Herato1904.185-E2;Parent=evm.model.Herato1904.185								
2594	Herato0310	2204894	2205028	+	0	NA	Intergenic	Intergenic	-50552	ID=evm.model.Herato0310.48-E1;Parent=evm.model.Herato0310.48								
2111	Herato1202	13805595	13805842	+	0	NA	Intergenic	Intergenic	57951	ID=evm.model.Herato1202.533-E10;Parent=evm.model.Herato1202.533								
1366	Herato1507	2835979	2836222	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.94-E3;Parent=evm.model.Herato1507.94)	-promoter-TSS (ID=evm.model.Herato1507.94-E3;Parent=evm.model.Herato1507.94)	227	ID=evm.model.Herato1507.94-E2;Parent=evm.model.Herato1507.94								
