PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_eratoUnique_D2up.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_eratoUnique_D2up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
4468	Herato1904	4599711	4600401	+	0	NA	promoter-TSS (ID=evm.model.Herato1904.155_evm.model.Herato1904.156-E4;Parent=evm.model.Herato1904.155_evm.model.Herato1904.156)	-promoter-TSS (ID=evm.model.Herato1904.155_evm.model.Herato1904.156-E4;Parent=evm.model.Herato1904.155_evm.model.Herato1904.156)	-721	ID=evm.model.Herato1904.155_evm.model.Herato1904.156-E4;Parent=evm.model.Herato1904.155_evm.model.Herato1904.156								
159	Herato0601	3862060	3862916	+	0	NA	Intergenic	Intergenic	-42178	ID=evm.model.Herato0601.102-E1;Parent=evm.model.Herato0601.102								
747	Herato0701	2300754	2300979	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.141-E11;Parent=evm.model.Herato0701.141)	-promoter-TSS (ID=evm.model.Herato0701.141-E11;Parent=evm.model.Herato0701.141)	-187	ID=evm.model.Herato0701.141-E11;Parent=evm.model.Herato0701.141								
4905	Herato0411	1203677	1204184	+	0	NA	Intergenic	Intergenic	4969	ID=evm.model.Herato0411.25-E2;Parent=evm.model.Herato0411.25								
1633	Herato1202	15208433	15208979	+	0	NA	Intergenic	Intergenic	-30559	ID=evm.model.Herato1202.578-E1;Parent=evm.model.Herato1202.578								
47	Herato0508	2072849	2073243	+	0	NA	Intergenic	Intergenic	8067	ID=evm.model.Herato0508.80.1-E8;Parent=evm.model.Herato0508.80.1								
5332	Herato1906	1205305	1205926	+	0	NA	Intergenic	Intergenic	-1958	ID=evm.model.Herato1906.32-E5;Parent=evm.model.Herato1906.32								
4540	Herato1301	21037578	21037753	+	0	NA	Intergenic	Intergenic	-18322	ID=evm.model.Herato1301.719-E1;Parent=evm.model.Herato1301.719								
1942	Herato1301	2539293	2539512	+	0	NA	TTS (ID=evm.model.Herato1301.62-E4;Parent=evm.model.Herato1301.62)	-TTS (ID=evm.model.Herato1301.62-E4;Parent=evm.model.Herato1301.62)	815	ID=evm.model.Herato1301.62-E4;Parent=evm.model.Herato1301.62								
1427	Herato0801	5882245	5882412	+	0	NA	TTS (ID=evm.model.Herato0801.158-E4;Parent=evm.model.Herato0801.158)	-TTS (ID=evm.model.Herato0801.158-E4;Parent=evm.model.Herato0801.158)	890	ID=evm.model.Herato0801.158-E4;Parent=evm.model.Herato0801.158								
4217	Herato1801	1696406	1696919	+	0	NA	Intergenic	Intergenic	53039	ID=evm.model.Herato1801.78-E3;Parent=evm.model.Herato1801.78								
1484	Herato1202	10376035	10376268	+	0	NA	Intergenic	Intergenic	22476	ID=evm.model.Herato1202.410-E12;Parent=evm.model.Herato1202.410								
1017	Herato0101	11115157	11115690	+	0	NA	Intergenic	Intergenic	48779	ID=evm.model.Herato0101.318-E19;Parent=evm.model.Herato0101.318								
3619	Herato2001	3642448	3642666	+	0	NA	Intergenic	Intergenic	3110	ID=evm.model.Herato2001.113-E4;Parent=evm.model.Herato2001.113								
6296	Herato1805	2884156	2884625	+	0	NA	Intergenic	Intergenic	81858	ID=evm.model.Herato1805.87-E1;Parent=evm.model.Herato1805.87								
2042	Herato0101	15107172	15107344	+	0	NA	Intergenic	Intergenic	18382	ID=evm.model.Herato0101.540-E1;Parent=evm.model.Herato0101.540								
1057	Herato1507	3245400	3245759	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.119-E3;Parent=evm.model.Herato1507.119)	-promoter-TSS (ID=evm.model.Herato1507.119-E3;Parent=evm.model.Herato1507.119)	31	ID=evm.model.Herato1507.119-E3;Parent=evm.model.Herato1507.119								
5375	Herato0503	7029569	7029963	+	0	NA	Intergenic	Intergenic	-7784	ID=evm.model.Herato0503.255-E1;Parent=evm.model.Herato0503.255								
538	Herato0606	8655981	8656163	+	0	NA	Intergenic	Intergenic	-3100	ID=evm.model.Herato0606.270-E1;Parent=evm.model.Herato0606.270								
3748	Herato1805	2745709	2745976	+	0	NA	Intergenic	Intergenic	-56690	ID=evm.model.Herato1805.87-E1;Parent=evm.model.Herato1805.87								
5897	Herato1801	2494512	2494691	+	0	NA	Intergenic	Intergenic	12668	ID=evm.model.Herato1801.90-E1;Parent=evm.model.Herato1801.90								
4711	Herato1408	2920046	2920738	+	0	NA	Intergenic	Intergenic	4338	ID=evm.model.Herato1408.86-E5;Parent=evm.model.Herato1408.86								
521	Herato0310	8456448	8457177	+	0	NA	Intergenic	Intergenic	-34421	ID=evm.model.Herato0310.225-E1;Parent=evm.model.Herato0310.225								
5815	Herato2001	14592576	14592839	+	0	NA	Intergenic	Intergenic	6856	ID=evm.model.Herato2001.569-E2;Parent=evm.model.Herato2001.569								
1923	Herato0901	11376318	11376824	+	0	NA	Intergenic	Intergenic	-10520	ID=evm.model.Herato0901.338-E1;Parent=evm.model.Herato0901.338								
162	Herato0601	3937537	3938015	+	0	NA	Intergenic	Intergenic	-25986	ID=evm.model.Herato0601.104.1-E1;Parent=evm.model.Herato0601.104.1								
433	Herato1005	2214749	2215018	+	0	NA	Intergenic	Intergenic	17297	ID=evm.model.Herato1005.113-E6;Parent=evm.model.Herato1005.113								
880	Herato1108	4017412	4017862	+	0	NA	Intergenic	Intergenic	8238	ID=evm.model.Herato1108.153.1-E12;Parent=evm.model.Herato1108.153.1								
6095	Herato1805	5216580	5217346	+	0	NA	Intergenic	Intergenic	-1305	ID=evm.model.Herato1805.135.1-E7;Parent=evm.model.Herato1805.135.1								
6353	Herato1904	7388304	7388649	+	0	NA	Intergenic	Intergenic	-114182	ID=evm.model.Herato1904.264-E1;Parent=evm.model.Herato1904.264								
3461	Herato0101	19656818	19657085	+	0	NA	Intergenic	Intergenic	40227	ID=evm.model.Herato0101.766-E2;Parent=evm.model.Herato0101.766								
1912	Herato0901	11152621	11153007	+	0	NA	Intergenic	Intergenic	-7702	ID=evm.model.Herato0901.332-E1;Parent=evm.model.Herato0901.332								
2164	Herato1301	12243707	12244012	+	0	NA	Intergenic	Intergenic	35545	ID=evm.model.Herato1301.482-E2;Parent=evm.model.Herato1301.482								
786	Herato0701	3645965	3646403	+	0	NA	Intergenic	Intergenic	10918	ID=evm.model.Herato0701.174-E3;Parent=evm.model.Herato0701.174								
986	Herato0701	8963784	8964149	+	0	NA	Intergenic	Intergenic	71193	ID=evm.model.Herato0701.375-E9;Parent=evm.model.Herato0701.375								
3293	Herato1202	131162	131363	+	0	NA	Intergenic	Intergenic	-1054	ID=evm.model.Herato1202.12.2-E1;Parent=evm.model.Herato1202.12.2								
5396	Herato1601	1989009	1989460	+	0	NA	Intergenic	Intergenic	32334	ID=evm.model.Herato1601.52-E2;Parent=evm.model.Herato1601.52								
1008	Herato0101	11095134	11095714	+	0	NA	Intergenic	Intergenic	33144	ID=evm.model.Herato0101.317-E6;Parent=evm.model.Herato0101.317								
4530	Herato1301	20823774	20824053	+	0	NA	Intergenic	Intergenic	30165	ID=evm.model.Herato1301.708-E3;Parent=evm.model.Herato1301.708								
4148	Herato1301	15316137	15316301	+	0	NA	Intergenic	Intergenic	-12349	ID=evm.model.Herato1301.569.1-E8;Parent=evm.model.Herato1301.569.1								
3022	Herato2001	8065371	8065580	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.338-E10;Parent=evm.model.Herato2001.338)	-promoter-TSS (ID=evm.model.Herato2001.338-E10;Parent=evm.model.Herato2001.338)	-350	ID=evm.model.Herato2001.338.3-E10;Parent=evm.model.Herato2001.338.3								
201	Herato1003	5068772	5070093	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.160-E1;Parent=evm.model.Herato1003.160)	-promoter-TSS (ID=evm.model.Herato1003.160-E1;Parent=evm.model.Herato1003.160)	-251	ID=evm.model.Herato1003.160-E1;Parent=evm.model.Herato1003.160								
4082	Herato1705	691482	691708	+	0	NA	Intergenic	Intergenic	-150142	ID=evm.model.Herato1705.12-E1;Parent=evm.model.Herato1705.12								
4297	Herato1301	13313427	13313727	+	0	NA	TTS (ID=evm.model.Herato1301.506-E9;Parent=evm.model.Herato1301.506)	-TTS (ID=evm.model.Herato1301.506-E9;Parent=evm.model.Herato1301.506)	567	ID=evm.model.Herato1301.506.1-E9;Parent=evm.model.Herato1301.506.1								
1401	Herato0801	4539649	4540237	+	0	NA	Intergenic	Intergenic	-6051	ID=evm.model.Herato0801.100-E1;Parent=evm.model.Herato0801.100								
719	Herato0701	956698	956953	+	0	NA	Intergenic	Intergenic	-5916	ID=evm.model.Herato0701.36-E3;Parent=evm.model.Herato0701.36								
4645	Herato0310	7156885	7157367	+	0	NA	Intergenic	Intergenic	8370	ID=evm.model.Herato0310.177-E6;Parent=evm.model.Herato0310.177								
4305	Herato1301	13599879	13600227	+	0	NA	exon (ID=evm.model.Herato1301.523-E1;Parent=evm.model.Herato1301.523, exon 1 of 1)	-exon (ID=evm.model.Herato1301.523-E1;Parent=evm.model.Herato1301.523, exon 1 of 1)	124	ID=evm.model.Herato1301.523-E1;Parent=evm.model.Herato1301.523								
1529	Herato1202	12214752	12215218	+	0	NA	Intergenic	Intergenic	-11835	ID=evm.model.Herato1202.469-E1;Parent=evm.model.Herato1202.469								
5163	Herato1805	3590871	3591205	+	0	NA	Intergenic	Intergenic	17343	ID=evm.model.Herato1805.103-E1;Parent=evm.model.Herato1805.103								
4289	Herato2101	11011336	11011658	+	0	NA	Intergenic	Intergenic	-25833	ID=evm.model.Herato2101.382-E1;Parent=evm.model.Herato2101.382								
902	Herato0701	6957572	6957862	+	0	NA	Intergenic	Intergenic	12273	ID=evm.model.Herato0701.311-E5;Parent=evm.model.Herato0701.311								
827	Herato0701	4877615	4877775	+	0	NA	Intergenic	Intergenic	-4428	ID=evm.model.Herato0701.231-E1;Parent=evm.model.Herato0701.231								
266	Herato0606	2773417	2773601	+	0	NA	Intergenic	Intergenic	-51976	ID=evm.model.Herato0606.82-E1;Parent=evm.model.Herato0606.82								
1742	Herato0901	5225487	5225997	+	0	NA	Intergenic	Intergenic	-20020	ID=evm.model.Herato0901.143-E1;Parent=evm.model.Herato0901.143								
1353	Herato0101	1201397	1201642	+	0	NA	Intergenic	Intergenic	12792	ID=evm.model.Herato0101.20-E4;Parent=evm.model.Herato0101.20								
3128	Herato1108	9641677	9642106	+	0	NA	Intergenic	Intergenic	6026	ID=evm.model.Herato1108.424-E1;Parent=evm.model.Herato1108.424								
2585	Herato0310	8520849	8521230	+	0	NA	Intergenic	Intergenic	6508	ID=evm.model.Herato0310.225-E6;Parent=evm.model.Herato0310.225								
4404	Herato2101	17289854	17290602	+	0	NA	Intergenic	Intergenic	2941	ID=evm.model.Herato2101.528.1-E4;Parent=evm.model.Herato2101.528.1								
1624	Herato1202	14927941	14928698	+	0	NA	Intergenic	Intergenic	-30668	ID=evm.model.Herato1202.576-E1;Parent=evm.model.Herato1202.576								
4864	Herato1603	3370429	3371248	+	0	NA	Intergenic	Intergenic	-2883	ID=evm.model.Herato1603.89-E6;Parent=evm.model.Herato1603.89								
6671	Herato2001	5723522	5723897	+	0	NA	Intergenic	Intergenic	-10060	ID=evm.model.Herato2001.199-E1;Parent=evm.model.Herato2001.199								
4440	Herato0301	3546926	3547147	+	0	NA	Intergenic	Intergenic	4647	ID=evm.model.Herato0301.94-E2;Parent=evm.model.Herato0301.94								
2892	Herato1108	3471323	3471703	+	0	NA	Intergenic	Intergenic	9622	ID=evm.model.Herato1108.116-E2;Parent=evm.model.Herato1108.116								
6562	Herato2001	14155577	14156111	+	0	NA	Intergenic	Intergenic	-1793	ID=evm.model.Herato2001.562.2-E1;Parent=evm.model.Herato2001.562.2								
1695	Herato1202	16886724	16886850	+	0	NA	TTS (ID=evm.model.Herato1202.683-E5;Parent=evm.model.Herato1202.683)	-TTS (ID=evm.model.Herato1202.683-E5;Parent=evm.model.Herato1202.683)	107	ID=evm.model.Herato1202.683-E5;Parent=evm.model.Herato1202.683								
97	Herato0601	1435962	1437052	+	0	NA	TTS (ID=evm.model.Herato0601.19-E3;Parent=evm.model.Herato0601.19)	-TTS (ID=evm.model.Herato0601.19-E3;Parent=evm.model.Herato0601.19)	494	ID=evm.model.Herato0601.19-E3;Parent=evm.model.Herato0601.19								
2378	Herato1108	8287845	8288094	+	0	NA	Intergenic	Intergenic	4524	ID=evm.model.Herato1108.360-E1;Parent=evm.model.Herato1108.360								
2983	Herato1108	5398760	5398943	+	0	NA	Intergenic	Intergenic	4933	ID=evm.model.Herato1108.235.1-E1;Parent=evm.model.Herato1108.235.1								
6665	Herato0310	5982758	5983080	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.148-E2;Parent=evm.model.Herato0310.148)	-promoter-TSS (ID=evm.model.Herato0310.148-E2;Parent=evm.model.Herato0310.148)	-760	ID=evm.model.Herato0310.148-E2;Parent=evm.model.Herato0310.148								
3645	Herato2101	13762263	13762720	+	0	NA	Intergenic	Intergenic	-5227	ID=evm.model.Herato2101.435-E3;Parent=evm.model.Herato2101.435								
6086	Herato2001	10738102	10738955	+	0	NA	Intergenic	Intergenic	-48525	ID=evm.model.Herato2001.419-E1;Parent=evm.model.Herato2001.419								
668	Herato1411	685673	686553	+	0	NA	TTS (ID=evm.model.Herato1411.19-E5;Parent=evm.model.Herato1411.19)	-TTS (ID=evm.model.Herato1411.19-E5;Parent=evm.model.Herato1411.19)	490	ID=evm.model.Herato1411.19-E5;Parent=evm.model.Herato1411.19								
774	Herato1108	300833	301050	+	0	NA	Intergenic	Intergenic	-24815	ID=evm.model.Herato1108.3-E1;Parent=evm.model.Herato1108.3								
5602	Herato1801	1532683	1533253	+	0	NA	Intergenic	Intergenic	8149	ID=evm.model.Herato1801.74-E2;Parent=evm.model.Herato1801.74								
5101	Herato1505	3271121	3271518	+	0	NA	Intergenic	Intergenic	1919	ID=evm.model.Herato1505.139-E1;Parent=evm.model.Herato1505.139								
4306	Herato1801	4275534	4276129	+	0	NA	Intergenic	Intergenic	8094	ID=evm.model.Herato1801.145-E1;Parent=evm.model.Herato1801.145								
5711	Herato2001	4451374	4451918	+	0	NA	Intergenic	Intergenic	4475	ID=evm.model.Herato2001.145-E1;Parent=evm.model.Herato2001.145								
6224	Herato0501	42762	43936	+	0	NA	Intergenic	Intergenic	-4357	ID=evm.model.Herato0501.7-E1;Parent=evm.model.Herato0501.7								
910	Herato0101	10885517	10885834	+	0	NA	Intergenic	Intergenic	-4500	ID=evm.model.Herato0101.311-E1;Parent=evm.model.Herato0101.311								
3463	Herato2101	2677711	2678497	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.99-E4;Parent=evm.model.Herato2101.99)	-promoter-TSS (ID=evm.model.Herato2101.99-E4;Parent=evm.model.Herato2101.99)	-604	ID=evm.model.Herato2101.99.2-E4;Parent=evm.model.Herato2101.99.2								
1341	Herato0801	1899451	1899944	+	0	NA	Intergenic	Intergenic	-9259	ID=evm.model.Herato0801.39-E3;Parent=evm.model.Herato0801.39								
693	Herato0101	10208029	10208368	+	0	NA	Intergenic	Intergenic	17092	ID=evm.model.Herato0101.296-E2;Parent=evm.model.Herato0101.296								
2701	Herato1411	294969	295382	+	0	NA	Intergenic	Intergenic	-11342	ID=evm.model.Herato1411.4-E1;Parent=evm.model.Herato1411.4								
4601	Herato1905	189214	189608	+	0	NA	promoter-TSS (ID=evm.model.Herato1905.10-E1;Parent=evm.model.Herato1905.10)	-promoter-TSS (ID=evm.model.Herato1905.10-E1;Parent=evm.model.Herato1905.10)	25	ID=evm.model.Herato1905.10.1-E1;Parent=evm.model.Herato1905.10.1								
5098	Herato0206	714200	714639	+	0	NA	Intergenic	Intergenic	-8529	ID=evm.model.Herato0206.29-E1;Parent=evm.model.Herato0206.29								
4123	Herato1301	4457020	4457296	+	0	NA	Intergenic	Intergenic	4336	ID=evm.model.Herato1301.125-E1;Parent=evm.model.Herato1301.125								
2684	Herato1007	2967177	2967989	+	0	NA	Intergenic	Intergenic	44868	ID=evm.model.Herato1007.106-E3;Parent=evm.model.Herato1007.106								
4799	Herato0214	802729	803795	+	0	NA	Intergenic	Intergenic	5643	ID=evm.model.Herato0214.43_evm.model.Herato0214.44_evm.model.Herato0214.46-E4;Parent=evm.model.Herato0214.43_evm.model.Herato0214.44_evm.model.Herato0214.46								
3424	Herato0209	957348	957759	+	0	NA	Intergenic	Intergenic	-4805	ID=evm.model.Herato0209.64-E2;Parent=evm.model.Herato0209.64								
6414	Herato2101	7989515	7989705	+	0	NA	Intergenic	Intergenic	30436	ID=evm.model.Herato2101.281-E6;Parent=evm.model.Herato2101.281								
893	Herato1505	1467313	1467602	+	0	NA	Intergenic	Intergenic	1801	ID=evm.model.Herato1505.49.1-E1;Parent=evm.model.Herato1505.49.1								
6714	Herato0401	1100724	1101262	+	0	NA	Intergenic	Intergenic	-23020	ID=evm.model.Herato0401.20-E1;Parent=evm.model.Herato0401.20								
2309	Herato0101	15972569	15972782	+	0	NA	TTS (ID=evm.model.Herato0101.612-E10;Parent=evm.model.Herato0101.612)	-TTS (ID=evm.model.Herato0101.612-E10;Parent=evm.model.Herato0101.612)	367	ID=evm.model.Herato0101.612.2-E12;Parent=evm.model.Herato0101.612.2								
3979	Herato1701	10619604	10619896	+	0	NA	Intergenic	Intergenic	-2179	ID=evm.model.Herato1701.365-E5;Parent=evm.model.Herato1701.365								
3959	Herato0101	21243924	21244089	+	0	NA	Intergenic	Intergenic	2295	ID=evm.model.Herato0101.823.1-E2;Parent=evm.model.Herato0101.823.1								
4348	Herato1301	14689673	14689998	+	0	NA	Intergenic	Intergenic	-2082	ID=evm.model.Herato1301.554-E2;Parent=evm.model.Herato1301.554								
4414	Herato1301	17334388	17334560	+	0	NA	Intergenic	Intergenic	15461	ID=evm.model.Herato1301.615-E1;Parent=evm.model.Herato1301.615								
5065	Herato2001	5991894	5992161	+	0	NA	TTS (ID=evm.model.Herato2001.213-E11;Parent=evm.model.Herato2001.213)	-TTS (ID=evm.model.Herato2001.213-E11;Parent=evm.model.Herato2001.213)	115	ID=evm.model.Herato2001.213-E11;Parent=evm.model.Herato2001.213								
6047	Herato0310	7040770	7041225	+	0	NA	Intergenic	Intergenic	-5743	ID=evm.model.Herato0310.171-E1;Parent=evm.model.Herato0310.171								
4859	Herato0404	70542	70846	+	0	NA	Intergenic	Intergenic	37316	ID=evm.model.Herato0404.1-E12;Parent=evm.model.Herato0404.1								
2558	Herato1408	452221	453047	+	0	NA	Intergenic	Intergenic	-61120	ID=evm.model.Herato1408.25-E1;Parent=evm.model.Herato1408.25								
5210	Herato0101	7113556	7114440	+	0	NA	Intergenic	Intergenic	9509	ID=evm.model.Herato0101.219-E1;Parent=evm.model.Herato0101.219								
5923	Herato2101	9354311	9354547	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.318.1-E1;Parent=evm.model.Herato2101.318.1)	-promoter-TSS (ID=evm.model.Herato2101.318.1-E1;Parent=evm.model.Herato2101.318.1)	-45	ID=evm.model.Herato2101.318.1-E1;Parent=evm.model.Herato2101.318.1								
4851	Herato1807	4248224	4248477	+	0	NA	Intergenic	Intergenic	4948	ID=evm.model.Herato1807.90-E1;Parent=evm.model.Herato1807.90								
1085	Herato0701	10898947	10899163	+	0	NA	exon (ID=evm.model.Herato0701.466-E1;Parent=evm.model.Herato0701.466, exon 1 of 1)	-exon (ID=evm.model.Herato0701.466-E1;Parent=evm.model.Herato0701.466, exon 1 of 1)	3388	ID=evm.model.Herato0701.466-E1;Parent=evm.model.Herato0701.466								
755	Herato0701	2580076	2580334	+	0	NA	Intergenic	Intergenic	7203	ID=evm.model.Herato0701.148.11-E2;Parent=evm.model.Herato0701.148.11								
1714	Herato0101	13983531	13984356	+	0	NA	TTS (ID=evm.model.Herato0101.502-E10;Parent=evm.model.Herato0101.502)	-TTS (ID=evm.model.Herato0101.502-E10;Parent=evm.model.Herato0101.502)	1156	ID=evm.model.Herato0101.502-E10;Parent=evm.model.Herato0101.502								
3942	Herato2001	13300183	13300485	+	0	NA	Intergenic	Intergenic	2013	ID=evm.model.Herato2001.531.5-E3;Parent=evm.model.Herato2001.531.5								
1403	Herato0801	4712042	4712682	+	0	NA	Intergenic	Intergenic	-7674	ID=evm.model.Herato0801.104-E8;Parent=evm.model.Herato0801.104								
5394	Herato0503	7409603	7409810	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.264-E4;Parent=evm.model.Herato0503.264)	-promoter-TSS (ID=evm.model.Herato0503.264-E4;Parent=evm.model.Herato0503.264)	123	ID=evm.model.Herato0503.264-E3;Parent=evm.model.Herato0503.264								
6448	Herato1904	6114626	6114935	+	0	NA	TTS (ID=evm.model.Herato1904.221-E4;Parent=evm.model.Herato1904.221)	-TTS (ID=evm.model.Herato1904.221-E4;Parent=evm.model.Herato1904.221)	206	ID=evm.model.Herato1904.221-E5;Parent=evm.model.Herato1904.221								
6409	Herato1805	5802047	5802278	+	0	NA	Intergenic	Intergenic	84768	ID=evm.model.Herato1805.157-E2;Parent=evm.model.Herato1805.157								
2268	Herato1805	892291	893495	+	0	NA	Intergenic	Intergenic	-33080	ID=evm.model.Herato1805.54-E1;Parent=evm.model.Herato1805.54								
1497	Herato0821	976748	976942	+	0	NA	Intergenic	Intergenic	-53129	ID=evm.model.Herato0821.45-E1;Parent=evm.model.Herato0821.45								
497	Herato0606	7397515	7398207	+	0	NA	Intergenic	Intergenic	-2135	ID=evm.model.Herato0606.254-E2;Parent=evm.model.Herato0606.254								
4236	Herato1301	11223329	11223671	+	0	NA	Intergenic	Intergenic	-25297	ID=evm.model.Herato1301.446-E1;Parent=evm.model.Herato1301.446								
6379	Herato2101	10261789	10263338	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.353-E1;Parent=evm.model.Herato2101.353)	-promoter-TSS (ID=evm.model.Herato2101.353-E1;Parent=evm.model.Herato2101.353)	-424	ID=evm.model.Herato2101.353.2-E1;Parent=evm.model.Herato2101.353.2								
5746	Herato0101	3034881	3035047	+	0	NA	Intergenic	Intergenic	-15570	ID=evm.model.Herato0101.101-E2;Parent=evm.model.Herato0101.101								
4615	Herato0310	5513763	5513943	+	0	NA	Intergenic	Intergenic	30173	ID=evm.model.Herato0310.128-E3;Parent=evm.model.Herato0310.128								
411	Herato0606	4872525	4873062	+	0	NA	Intergenic	Intergenic	-18389	ID=evm.model.Herato0606.149.2-E1;Parent=evm.model.Herato0606.149.2								
169	Herato0601	4091443	4091781	+	0	NA	Intergenic	Intergenic	23037	ID=evm.model.Herato0601.106-E4;Parent=evm.model.Herato0601.106								
6583	Herato0215	840053	840519	+	0	NA	Intergenic	Intergenic	-5008	ID=evm.model.Herato0215.28-E1;Parent=evm.model.Herato0215.28								
6370	Herato1910	1282552	1283249	+	0	NA	promoter-TSS (ID=evm.model.Herato1910.92-E3;Parent=evm.model.Herato1910.92)	-promoter-TSS (ID=evm.model.Herato1910.92-E3;Parent=evm.model.Herato1910.92)	-648	ID=evm.model.Herato1910.92-E3;Parent=evm.model.Herato1910.92								
2579	Herato1007	143262	143458	+	0	NA	Intergenic	Intergenic	-5106	ID=evm.model.Herato1007.3.1-E1;Parent=evm.model.Herato1007.3.1								
398	Herato0606	4830121	4830571	+	0	NA	Intergenic	Intergenic	-60836	ID=evm.model.Herato0606.149.2-E1;Parent=evm.model.Herato0606.149.2								
2016	Herato1001	745163	746526	+	0	NA	Intergenic	Intergenic	6950	ID=evm.model.Herato1001.38-E5;Parent=evm.model.Herato1001.38								
3182	Herato1507	7116623	7116842	+	0	NA	Intergenic	Intergenic	-5333	ID=evm.model.Herato1507.249.1-E1;Parent=evm.model.Herato1507.249.1								
