PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2down_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_shared_D2down_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
494	Hmel212009	186092	186600	+	0	NA	Intergenic	Intergenic	-6758	ID=HMEL031553g1.t1-E1;Parent=HMEL031553g1.t1								
487	Hmel212006	179824	180366	+	0	NA	Intergenic	Intergenic	6835	ID=HMEL002722g1.t1-E2;Parent=HMEL002722g1.t1								
238	Hmel201009	5145013	5146536	+	0	NA	Intergenic	Intergenic	13702	ID=HMEL030268g1.t1-E2;Parent=HMEL030268g1.t1								
873	Hmel218018	7804110	7804676	+	0	NA	Intergenic	Intergenic	-10850	ID=HMEL016588g4.t1-E1;Parent=HMEL016588g4.t1								
1137	Hmel201007	270830	271058	+	0	NA	Intergenic	Intergenic	8148	ID=HMEL030088g1.t1-E1;Parent=HMEL030088g1.t1								
577	Hmel213020	1058496	1058890	+	0	NA	Intergenic	Intergenic	-1274	ID=HMEL031904g1.t1-E1;Parent=HMEL031904g1.t1								
253	Hmel210004	439381	439623	+	0	NA	Intergenic	Intergenic	-7184	ID=HMEL003122g1.t1-E1;Parent=HMEL003122g1.t1								
448	Hmel212001	3082710	3083264	+	0	NA	Intergenic	Intergenic	-21858	ID=HMEL031380g1.t1-E1;Parent=HMEL031380g1.t1								
216	Hmel201009	4518331	4519143	+	0	NA	Intergenic	Intergenic	-3277	ID=HMEL030250g1.t1-E1;Parent=HMEL030250g1.t1								
852	Hmel218018	6278547	6280282	+	0	NA	Intergenic	Intergenic	-1277	ID=HMEL034459g1.t1-E1;Parent=HMEL034459g1.t1								
643	Hmel202004	493833	494579	+	0	NA	promoter-TSS (ID=HMEL033196g1.t1-E1;Parent=HMEL033196g1.t1)	-promoter-TSS (ID=HMEL033196g1.t1-E1;Parent=HMEL033196g1.t1)	-761	ID=HMEL033196g1.t1-E1;Parent=HMEL033196g1.t1								
63	Hmel201009	1389339	1389941	+	0	NA	Intergenic	Intergenic	-7221	ID=HMEL030148g1.t1-E1;Parent=HMEL030148g1.t1								
1120	Hmel203067	1176441	1177421	+	0	NA	promoter-TSS (ID=HMEL036161g1.t1-E1;Parent=HMEL036161g1.t1)	-promoter-TSS (ID=HMEL036161g1.t1-E1;Parent=HMEL036161g1.t1)	-442	ID=HMEL036161g1.t1-E1;Parent=HMEL036161g1.t1								
179	Hmel201009	3195290	3195643	+	0	NA	Intergenic	Intergenic	-5902	ID=HMEL012383g1.t1-E1;Parent=HMEL012383g1.t1								
1105	Hmel203048	129329	129489	+	0	NA	Intergenic	Intergenic	1619	ID=HMEL036085g1.t3-E1;Parent=HMEL036085g1.t3								
1187	Hmel205022	208320	208663	+	0	NA	Intergenic	Intergenic	-9521	ID=HMEL021525g1.t1-E1;Parent=HMEL021525g1.t1								
713	Hmel216011	903651	904226	+	0	NA	Intergenic	Intergenic	-9064	ID=HMEL011145g1.t1-E1;Parent=HMEL011145g1.t1								
676	Hmel215006	1853145	1854017	+	0	NA	TTS (ID=HMEL032691g1.t1-E3;Parent=HMEL032691g1.t1)	-TTS (ID=HMEL032691g1.t1-E3;Parent=HMEL032691g1.t1)	429	ID=HMEL032691g1.t1-E3;Parent=HMEL032691g1.t1								
277	Hmel210004	7136829	7138038	+	0	NA	promoter-TSS (ID=HMEL004081g1.t1-E2;Parent=HMEL004081g1.t1)	-promoter-TSS (ID=HMEL004081g1.t1-E2;Parent=HMEL004081g1.t1)	-334	ID=HMEL004081g1.t1-E2;Parent=HMEL004081g1.t1								
879	Hmel218018	7869361	7869570	+	0	NA	Intergenic	Intergenic	-9470	ID=HMEL034483g1.t2-E1;Parent=HMEL034483g1.t2								
938	Hmel219014	647067	648306	+	0	NA	Intergenic	Intergenic	-2399	ID=HMEL005617g1.t1-E1;Parent=HMEL005617g1.t1								
1095	Hmel203033	453569	454159	+	0	NA	Intergenic	Intergenic	-7053	ID=HMEL017477g1.t1-E1;Parent=HMEL017477g1.t1								
1183	Hmel205020	736474	736653	+	0	NA	Intergenic	Intergenic	45367	ID=HMEL036805g1.t1-E1;Parent=HMEL036805g1.t1								
1132	Hmel204001	1260469	1262009	+	0	NA	promoter-TSS (ID=HMEL009715g1.t1-E3;Parent=HMEL009715g1.t1)	-promoter-TSS (ID=HMEL009715g1.t1-E3;Parent=HMEL009715g1.t1)	-618	ID=HMEL009715g1.t1-E3;Parent=HMEL009715g1.t1								
929	Hmel219012	65253	65714	+	0	NA	TTS (ID=HMEL034763g1.t1-E2;Parent=HMEL034763g1.t1)	-TTS (ID=HMEL034763g1.t1-E2;Parent=HMEL034763g1.t1)	995	ID=HMEL034763g1.t1-E2;Parent=HMEL034763g1.t1								
133	Hmel207008	411305	411965	+	0	NA	Intergenic	Intergenic	7633	ID=HMEL037528g1.t1-E2;Parent=HMEL037528g1.t1								
123	Hmel207002	6354816	6355702	+	0	NA	Intergenic	Intergenic	4570	ID=HMEL016486g1.t1-E1;Parent=HMEL016486g1.t1								
304	Hmel201011	897326	897953	+	0	NA	Intergenic	Intergenic	1608	ID=HMEL033027g1.t1-E3;Parent=HMEL033027g1.t1								
547	Hmel212013	3265824	3267729	+	0	NA	Intergenic	Intergenic	-31981	ID=HMEL031706g1.t1-E1;Parent=HMEL031706g1.t1								
631	Hmel213069	318623	319432	+	0	NA	Intergenic	Intergenic	3338	ID=HMEL007866g1.t1-E3;Parent=HMEL007866g1.t1								
396	Hmel211012	299365	300008	+	0	NA	Intergenic	Intergenic	5558	ID=HMEL010343g1.t1-E1;Parent=HMEL010343g1.t1								
258	Hmel210004	1801514	1802165	+	0	NA	Intergenic	Intergenic	23769	ID=HMEL002906-RA-E4;Parent=HMEL002906-RA								
482	Hmel201019	287708	288011	+	0	NA	TTS (ID=HMEL033106g1.t1-E3;Parent=HMEL033106g1.t1)	-TTS (ID=HMEL033106g1.t1-E3;Parent=HMEL033106g1.t1)	984	ID=HMEL033106g1.t1-E3;Parent=HMEL033106g1.t1								
949	Hmel219018	1249530	1250132	+	0	NA	Intergenic	Intergenic	-13060	ID=HMEL034911g1.t1-E1;Parent=HMEL034911g1.t1								
499	Hmel212009	890789	891214	+	0	NA	Intergenic	Intergenic	10140	ID=HMEL011918g1.t1-E5;Parent=HMEL011918g1.t1								
56	Hmel201009	1099239	1099809	+	0	NA	Intergenic	Intergenic	3225	ID=HMEL003506g1.t1-E2;Parent=HMEL003506g1.t1								
1151	Hmel205001	275451	275875	+	0	NA	Intergenic	Intergenic	-7349	ID=HMEL036592g1.t1-E1;Parent=HMEL036592g1.t1								
54	Hmel206012	264317	264898	+	0	NA	Intergenic	Intergenic	5858	ID=HMEL037103g1.t1-E1;Parent=HMEL037103g1.t1								
306	Hmel210011	2427969	2428577	+	0	NA	Intergenic	Intergenic	-10110	ID=HMEL030873g1.t1-E1;Parent=HMEL030873g1.t1								
70	Hmel201009	1651806	1652409	+	0	NA	Intergenic	Intergenic	-7519	ID=HMEL030152g1.t1-E1;Parent=HMEL030152g1.t1								
1047	Hmel221012	502354	503192	+	0	NA	Intergenic	Intergenic	12788	ID=HMEL007774g1.t1-E1;Parent=HMEL007774g1.t1								
839	Hmel218018	4403143	4404286	+	0	NA	Intergenic	Intergenic	-7404	ID=HMEL034424g1.t1-E1;Parent=HMEL034424g1.t1								
1055	Hmel221012	1989534	1990533	+	0	NA	Intergenic	Intergenic	3516	ID=HMEL017925g1.t1-E3;Parent=HMEL017925g1.t1								
166	Hmel207021	2062249	2063360	+	0	NA	Intergenic	Intergenic	15061	ID=HMEL037715g1.t1-E1;Parent=HMEL037715g1.t1								
88	Hmel201009	1896811	1898802	+	0	NA	promoter-TSS (ID=HMEL030163g1.t1-E1;Parent=HMEL030163g1.t1)	-promoter-TSS (ID=HMEL030163g1.t1-E1;Parent=HMEL030163g1.t1)	-290	ID=HMEL030163g1.t1-E1;Parent=HMEL030163g1.t1								
1009	Hmel220005	5658474	5659761	+	0	NA	Intergenic	Intergenic	-55477	ID=HMEL035242g1.t1-E1;Parent=HMEL035242g1.t1								
30	Hmel206009	2009310	2009835	+	0	NA	Intergenic	Intergenic	-19559	ID=HMEL037036g1.t1-E1;Parent=HMEL037036g1.t1								
141	Hmel207014	180535	180829	+	0	NA	Intergenic	Intergenic	-1283	ID=HMEL003666g4.t1-E1;Parent=HMEL003666g4.t1								
909	Hmel219003	5209849	5210389	+	0	NA	Intergenic	Intergenic	8479	ID=HMEL034658g1.t1-E2;Parent=HMEL034658g1.t1								
403	Hmel211012	1424684	1424946	+	0	NA	Intergenic	Intergenic	-27422	ID=HMEL004914g1.t1-E1;Parent=HMEL004914g1.t1								
466	Hmel201019	41899	43642	+	0	NA	TTS (ID=HMEL033099g1.t1-E1;Parent=HMEL033099g1.t1)	-TTS (ID=HMEL033099g1.t1-E1;Parent=HMEL033099g1.t1)	791	ID=HMEL033099g1.t1-E1;Parent=HMEL033099g1.t1								
1124	Hmel203069	1238536	1239229	+	0	NA	Intergenic	Intergenic	3793	ID=HMEL011484g1.t1-E1;Parent=HMEL011484g1.t1								
75	Hmel201009	1751365	1753035	+	0	NA	Intergenic	Intergenic	21488	ID=HMEL030156g1.t1-E1;Parent=HMEL030156g1.t1								
134	Hmel207008	430815	431457	+	0	NA	Intergenic	Intergenic	-1058	ID=HMEL037529g1.t1-E1;Parent=HMEL037529g1.t1								
618	Hmel213065	246278	247038	+	0	NA	Intergenic	Intergenic	-11905	ID=HMEL010032g1.t1-E1;Parent=HMEL010032g1.t1								
848	Hmel218018	6097872	6098229	+	0	NA	Intergenic	Intergenic	14852	ID=HMEL007354g1.t1-E149;Parent=HMEL007354g1.t1								
1163	Hmel205012	520791	521106	+	0	NA	Intergenic	Intergenic	-1092	ID=HMEL007212g1.t1-E6;Parent=HMEL007212g1.t1								
450	Hmel212001	3244228	3244779	+	0	NA	Intergenic	Intergenic	-1170	ID=HMEL004107g2.t1-E1;Parent=HMEL004107g2.t1								
1060	Hmel221012	2691187	2691726	+	0	NA	Intergenic	Intergenic	-19567	ID=HMEL035612g1.t1-E1;Parent=HMEL035612g1.t1								
703	Hmel216009	578236	578831	+	0	NA	Intergenic	Intergenic	-9899	ID=HMEL033493g1.t1-E1;Parent=HMEL033493g1.t1								
900	Hmel219003	3682849	3683544	+	0	NA	TTS (ID=HMEL034635g1.t1-E1;Parent=HMEL034635g1.t1)	-TTS (ID=HMEL034635g1.t1-E1;Parent=HMEL034635g1.t1)	748	ID=HMEL034635g1.t1-E1;Parent=HMEL034635g1.t1								
1134	Hmel204001	1324015	1324662	+	0	NA	Intergenic	Intergenic	-4273	ID=HMEL003672g1.t1-E1;Parent=HMEL003672g1.t1								
318	Hmel210011	3650021	3650323	+	0	NA	Intergenic	Intergenic	-17527	ID=HMEL030901g1.t1-E1;Parent=HMEL030901g1.t1								
972	Hmel220003	2495972	2496193	+	0	NA	Intergenic	Intergenic	11823	ID=HMEL012550g2.t1-E3;Parent=HMEL012550g2.t1								
1100	Hmel201005	533840	534236	+	0	NA	Intergenic	Intergenic	4965	ID=HMEL007401g1.t1-E10;Parent=HMEL007401g1.t1								
473	Hmel212001	6453286	6454044	+	0	NA	promoter-TSS (ID=HMEL005763g1.t1-E1;Parent=HMEL005763g1.t1)	-promoter-TSS (ID=HMEL005763g1.t1-E1;Parent=HMEL005763g1.t1)	-909	ID=HMEL005763g1.t1-E1;Parent=HMEL005763g1.t1								
3	Hmel206006	283377	284317	+	0	NA	Intergenic	Intergenic	-6712	ID=HMEL036934g1.t1-E1;Parent=HMEL036934g1.t1								
185	Hmel208019	413195	414196	+	0	NA	Intergenic	Intergenic	10316	ID=HMEL037914g1.t1-E2;Parent=HMEL037914g1.t1								
248	Hmel209007	5314073	5314602	+	0	NA	Intergenic	Intergenic	-1300	ID=HMEL030522g1.t1-E2;Parent=HMEL030522g1.t1								
146	Hmel207021	302531	303280	+	0	NA	Intergenic	Intergenic	1351	ID=HMEL008258g1.t1-E2;Parent=HMEL008258g1.t1								
356	Hmel211004	1083507	1083734	+	0	NA	Intergenic	Intergenic	-10673	ID=HMEL031051g1.t1-E1;Parent=HMEL031051g1.t1								
802	Hmel218007	741261	741480	+	0	NA	Intergenic	Intergenic	-6171	ID=HMEL002564-RA-E1;Parent=HMEL002564-RA								
4	Hmel206006	286319	286744	+	0	NA	Intergenic	Intergenic	-4028	ID=HMEL036934g1.t1-E1;Parent=HMEL036934g1.t1								
528	Hmel212013	1522701	1523039	+	0	NA	promoter-TSS (ID=HMEL015321g1.t1-E3;Parent=HMEL015321g1.t1)	-promoter-TSS (ID=HMEL015321g1.t1-E3;Parent=HMEL015321g1.t1)	-227	ID=HMEL015321g1.t1-E3;Parent=HMEL015321g1.t1								
164	Hmel207021	2057349	2058232	+	0	NA	Intergenic	Intergenic	10047	ID=HMEL037715g1.t1-E1;Parent=HMEL037715g1.t1								
807	Hmel218011	265548	266334	+	0	NA	Intergenic	Intergenic	5745	ID=HMEL034333g1.t1-E2;Parent=HMEL034333g1.t1								
