PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_melpUnique_D2up.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_melpUnique_D2up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
740	Hmel209007	5287673	5288019	+	0	NA	Intergenic	Intergenic	2336	ID=HMEL030515g1.t1-E2;Parent=HMEL030515g1.t1								
1008	Hmel212013	1147874	1148235	+	0	NA	Intergenic	Intergenic	1464	ID=HMEL015301g1.t1-E2;Parent=HMEL015301g1.t1								
1027	Hmel212013	2434580	2435056	+	0	NA	Intergenic	Intergenic	1556	ID=HMEL011471g1.t2-E1;Parent=HMEL011471g1.t2								
103	Hmel201019	1418823	1420189	+	0	NA	Intergenic	Intergenic	-1780	ID=HMEL014745g1.t1-E1;Parent=HMEL014745g1.t1								
201	Hmel203030	242820	243056	+	0	NA	Intergenic	Intergenic	4246	ID=HMEL036018g1.t1-E4;Parent=HMEL036018g1.t1								
871	Hmel211002	1649289	1649468	+	0	NA	Intergenic	Intergenic	-7184	ID=HMEL010884g1.t1-E1;Parent=HMEL010884g1.t1								
1401	Hmel216011	2711131	2711337	+	0	NA	Intergenic	Intergenic	4077	ID=HMEL003654g1.t1-E1;Parent=HMEL003654g1.t1								
1680	Hmel219009	170497	171097	+	0	NA	Intergenic	Intergenic	1955	ID=HMEL008269g1.t1-E9;Parent=HMEL008269g1.t1								
423	Hmel206002	108405	108636	+	0	NA	Intergenic	Intergenic	-4576	ID=HMEL036921g1.t1-E1;Parent=HMEL036921g1.t1								
719	Hmel209007	2865257	2865616	+	0	NA	Intergenic	Intergenic	7461	ID=HMEL008869g1.t1-E7;Parent=HMEL008869g1.t1								
1139	Hmel213049	600656	601122	+	0	NA	Intergenic	Intergenic	31513	ID=HMEL032073g1.t1-E3;Parent=HMEL032073g1.t1								
1319	Hmel215047	858979	859210	+	0	NA	Intergenic	Intergenic	-4331	ID=HMEL032879g1.t1-E1;Parent=HMEL032879g1.t1								
1826	Hmel220017	1263252	1263819	+	0	NA	Intergenic	Intergenic	-2190	ID=HMEL035384g1.t1-E1;Parent=HMEL035384g1.t1								
1529	Hmel218007	259116	259475	+	0	NA	TTS (ID=HMEL010966g1.t1-E4;Parent=HMEL010966g1.t1)	-TTS (ID=HMEL010966g1.t1-E4;Parent=HMEL010966g1.t1)	108	ID=HMEL010966g1.t1-E4;Parent=HMEL010966g1.t1								
902	Hmel211014	101579	101804	+	0	NA	Intergenic	Intergenic	-2160	ID=HMEL004191g2.t1-E1;Parent=HMEL004191g2.t1								
1222	Hmel214010	447170	448078	+	0	NA	Intergenic	Intergenic	-13686	ID=HMEL032400g1.t1-E5;Parent=HMEL032400g1.t1								
827	Hmel210011	361552	362096	+	0	NA	Intergenic	Intergenic	-3384	ID=HMEL013326g1.t1-E4;Parent=HMEL013326g1.t1								
266	Hmel204003	261235	261750	+	0	NA	Intergenic	Intergenic	1957	ID=HMEL036355g1.t1-E1;Parent=HMEL036355g1.t1								
1747	Hmel220003	1361837	1362114	+	0	NA	promoter-TSS (ID=HMEL034996g1.t1-E1;Parent=HMEL034996g1.t1)	-promoter-TSS (ID=HMEL034996g1.t1-E1;Parent=HMEL034996g1.t1)	-94	ID=HMEL034996g1.t1-E1;Parent=HMEL034996g1.t1								
1742	Hmel220003	1203383	1203688	+	0	NA	Intergenic	Intergenic	-31743	ID=HMEL017016g1.t1-E1;Parent=HMEL017016g1.t1								
1353	Hmel216006	711108	711262	+	0	NA	Intergenic	Intergenic	2290	ID=HMEL009398g1.t1-E1;Parent=HMEL009398g1.t1								
174	Hmel202006	5974939	5975066	+	0	NA	Intergenic	Intergenic	-5722	ID=HMEL033401g1.t1-E1;Parent=HMEL033401g1.t1								
820	Hmel210010	271198	271853	+	0	NA	Intergenic	Intergenic	-43036	ID=HMEL030824g1.t1-E1;Parent=HMEL030824g1.t1								
1799	Hmel220009	507726	507931	+	0	NA	Intergenic	Intergenic	24800	ID=HMEL035260g1.t1-E1;Parent=HMEL035260g1.t1								
1624	Hmel219003	2030224	2030811	+	0	NA	Intergenic	Intergenic	-1916	ID=HMEL010683g1.t1-E1;Parent=HMEL010683g1.t1								
1571	Hmel218018	4173110	4173737	+	0	NA	Intergenic	Intergenic	-27172	ID=HMEL006069g1.t1-E1;Parent=HMEL006069g1.t1								
422	Hmel206001	192460	192852	+	0	NA	Intergenic	Intergenic	-1095	ID=HMEL017283g1.t1-E1;Parent=HMEL017283g1.t1								
1695	Hmel219014	1385998	1386304	+	0	NA	Intergenic	Intergenic	-2114	ID=HMEL012207g1.t1-E3;Parent=HMEL012207g1.t1								
1219	Hmel214008	2335590	2335797	+	0	NA	promoter-TSS (ID=HMEL032377g1.t1-E1;Parent=HMEL032377g1.t1)	-promoter-TSS (ID=HMEL032377g1.t1-E1;Parent=HMEL032377g1.t1)	-703	ID=HMEL032377g1.t1-E1;Parent=HMEL032377g1.t1								
905	Hmel211014	139356	139593	+	0	NA	Intergenic	Intergenic	15614	ID=HMEL031239g1.t1-E2;Parent=HMEL031239g1.t1								
1552	Hmel218018	814349	814582	+	0	NA	Intergenic	Intergenic	-5179	ID=HMEL034356g1.t1-E1;Parent=HMEL034356g1.t1								
1194	Hmel213071	1024908	1026296	+	0	NA	Intergenic	Intergenic	17138	ID=HMEL017672g1.t1-E2;Parent=HMEL017672g1.t1								
97	Hmel201019	281615	282196	+	0	NA	Intergenic	Intergenic	2795	ID=HMEL033106g1.t1-E4;Parent=HMEL033106g1.t1								
1704	Hmel219014	2253131	2253302	+	0	NA	Intergenic	Intergenic	-5735	ID=HMEL003261g1.t1-E1;Parent=HMEL003261g1.t1								
41	Hmel201007	1632746	1633170	+	0	NA	Intergenic	Intergenic	18106	ID=HMEL010948g1.t1-E1;Parent=HMEL010948g1.t1								
668	Hmel209001	175709	175915	+	0	NA	promoter-TSS (ID=HMEL006098g1.t1-E6;Parent=HMEL006098g1.t1)	-promoter-TSS (ID=HMEL006098g1.t1-E6;Parent=HMEL006098g1.t1)	-670	ID=HMEL006098g1.t1-E6;Parent=HMEL006098g1.t1								
52	Hmel201009	1423719	1424980	+	0	NA	Intergenic	Intergenic	-41930	ID=HMEL030148g1.t1-E1;Parent=HMEL030148g1.t1								
1749	Hmel220003	1743812	1744024	+	0	NA	Intergenic	Intergenic	-7161	ID=HMEL017044g1.t1-E1;Parent=HMEL017044g1.t1								
688	Hmel209005	746763	747303	+	0	NA	Intergenic	Intergenic	-1126	ID=HMEL003705g1.t1-E1;Parent=HMEL003705g1.t1								
750	Hmel210001	1296136	1296846	+	0	NA	Intergenic	Intergenic	-3348	ID=HMEL017339g2.t1-E1;Parent=HMEL017339g2.t1								
1451	Hmel217004	1656975	1657331	+	0	NA	promoter-TSS (ID=HMEL006829g1.t1-E10;Parent=HMEL006829g1.t1)	-promoter-TSS (ID=HMEL006829g1.t1-E10;Parent=HMEL006829g1.t1)	32	ID=HMEL006829g1.t1-E9;Parent=HMEL006829g1.t1								
302	Hmel204017	2391028	2391971	+	0	NA	Intergenic	Intergenic	-43562	ID=HMEL036476g1.t1-E1;Parent=HMEL036476g1.t1								
1126	Hmel213046	75229	75394	+	0	NA	Intergenic	Intergenic	-2820	ID=HMEL003998g1.t1-E2;Parent=HMEL003998g1.t1								
774	Hmel210004	3281522	3281709	+	0	NA	promoter-TSS (ID=HMEL030653g1.t1-E2;Parent=HMEL030653g1.t1)	-promoter-TSS (ID=HMEL030653g1.t1-E2;Parent=HMEL030653g1.t1)	-637	ID=HMEL030653g1.t1-E2;Parent=HMEL030653g1.t1								
1453	Hmel217004	1770678	1771224	+	0	NA	promoter-TSS (ID=HMEL016704g1.t1-E3;Parent=HMEL016704g1.t1)	-promoter-TSS (ID=HMEL016704g1.t1-E3;Parent=HMEL016704g1.t1)	-83	ID=HMEL016704g1.t1-E3;Parent=HMEL016704g1.t1								
866	Hmel211002	500557	500807	+	0	NA	Intergenic	Intergenic	-2813	ID=HMEL030986g1.t1-E1;Parent=HMEL030986g1.t1								
910	Hmel211017	161920	162458	+	0	NA	Intergenic	Intergenic	9340	ID=HMEL010017g1.t1-E2;Parent=HMEL010017g1.t1								
1341	Hmel216001	472562	472887	+	0	NA	TTS (ID=HMEL032980g1.t1-E4;Parent=HMEL032980g1.t1)	-TTS (ID=HMEL032980g1.t1-E4;Parent=HMEL032980g1.t1)	872	ID=HMEL032980g1.t1-E4;Parent=HMEL032980g1.t1								
693	Hmel209006	471057	471840	+	0	NA	Intergenic	Intergenic	14829	ID=HMEL030350g1.t1-E2;Parent=HMEL030350g1.t1								
593	Hmel207024	22012	22479	+	0	NA	NA	NA	NA	NA								
770	Hmel210004	2252904	2253398	+	0	NA	promoter-TSS (ID=HMEL004252g2.t1-E1;Parent=HMEL004252g2.t1)	-promoter-TSS (ID=HMEL004252g2.t1-E1;Parent=HMEL004252g2.t1)	-4	ID=HMEL004252g2.t1-E1;Parent=HMEL004252g2.t1								
188	Hmel203009	23730	24329	+	0	NA	Intergenic	Intergenic	-13163	ID=HMEL035975g1.t1-E1;Parent=HMEL035975g1.t1								
402	Hmel205020	218282	219096	+	0	NA	Intergenic	Intergenic	-5713	ID=HMEL036791g1.t1-E1;Parent=HMEL036791g1.t1								
1534	Hmel218007	1301403	1301763	+	0	NA	Intergenic	Intergenic	-15410	ID=HMEL015332g1.t1-E1;Parent=HMEL015332g1.t1								
1097	Hmel213027	123238	123929	+	0	NA	Intergenic	Intergenic	18539	ID=HMEL031965g1.t1-E2;Parent=HMEL031965g1.t1								
641	Hmel208021	413884	414233	+	0	NA	TTS (ID=HMEL037953g1.t1-E7;Parent=HMEL037953g1.t1)	-TTS (ID=HMEL037953g1.t1-E7;Parent=HMEL037953g1.t1)	1196	ID=HMEL037953g1.t1-E7;Parent=HMEL037953g1.t1								
893	Hmel211010	155779	156087	+	0	NA	promoter-TSS (ID=HMEL006519g1.t1-E1;Parent=HMEL006519g1.t1)	-promoter-TSS (ID=HMEL006519g1.t1-E1;Parent=HMEL006519g1.t1)	-749	ID=HMEL006519g1.t1-E1;Parent=HMEL006519g1.t1								
1641	Hmel219003	4869197	4869547	+	0	NA	Intergenic	Intergenic	1384	ID=HMEL034653g1.t1-E2;Parent=HMEL034653g1.t1								
838	Hmel210011	2870275	2871168	+	0	NA	Intergenic	Intergenic	8592	ID=HMEL015950g1.t1-E2;Parent=HMEL015950g1.t1								
616	Hmel208009	10480	11478	+	0	NA	promoter-TSS (ID=HMEL037834g1.t1-E29;Parent=HMEL037834g1.t1)	-promoter-TSS (ID=HMEL037834g1.t1-E29;Parent=HMEL037834g1.t1)	37	ID=HMEL037834g1.t2-E29;Parent=HMEL037834g1.t2								
640	Hmel208021	301685	302284	+	0	NA	TTS (ID=HMEL005694g1.t1-E2;Parent=HMEL005694g1.t1)	-TTS (ID=HMEL005694g1.t1-E2;Parent=HMEL005694g1.t1)	799	ID=HMEL005694g1.t1-E3;Parent=HMEL005694g1.t1								
1121	Hmel213045	196460	196601	+	0	NA	Intergenic	Intergenic	1850	ID=HMEL032047g1.t1-E3;Parent=HMEL032047g1.t1								
83	Hmel201009	6013991	6014174	+	0	NA	Intergenic	Intergenic	17878	ID=HMEL030301g1.t1-E3;Parent=HMEL030301g1.t1								
804	Hmel210005	373605	374266	+	0	NA	promoter-TSS (ID=HMEL014110g1.t1-E1;Parent=HMEL014110g1.t1)	-promoter-TSS (ID=HMEL014110g1.t1-E1;Parent=HMEL014110g1.t1)	-402	ID=HMEL014110g1.t1-E1;Parent=HMEL014110g1.t1								
870	Hmel211002	1559706	1559870	+	0	NA	Intergenic	Intergenic	-1312	ID=HMEL003702g1.t1-E2;Parent=HMEL003702g1.t1								
1384	Hmel216011	745387	745546	+	0	NA	Intergenic	Intergenic	-35282	ID=HMEL011150g1.t1-E1;Parent=HMEL011150g1.t1								
896	Hmel211011	79369	79897	+	0	NA	promoter-TSS (ID=HMEL031198g1.t1-E2;Parent=HMEL031198g1.t1)	-promoter-TSS (ID=HMEL031198g1.t1-E2;Parent=HMEL031198g1.t1)	-281	ID=HMEL031198g1.t1-E2;Parent=HMEL031198g1.t1								
1468	Hmel217014	922003	922237	+	0	NA	promoter-TSS (ID=HMEL033930g1.t1-E5;Parent=HMEL033930g1.t1)	-promoter-TSS (ID=HMEL033930g1.t1-E5;Parent=HMEL033930g1.t1)	133	ID=HMEL033930g1.t1-E4;Parent=HMEL033930g1.t1								
1726	Hmel220003	25783	25993	+	0	NA	Intergenic	Intergenic	24680	ID=HMEL034976g1.t1-E1;Parent=HMEL034976g1.t1								
1385	Hmel216011	746222	746612	+	0	NA	Intergenic	Intergenic	-36233	ID=HMEL011150g1.t1-E1;Parent=HMEL011150g1.t1								
1464	Hmel217005	129811	130047	+	0	NA	promoter-TSS (ID=HMEL005164g1.t1-E5;Parent=HMEL005164g1.t1)	-promoter-TSS (ID=HMEL005164g1.t1-E5;Parent=HMEL005164g1.t1)	-422	ID=HMEL005164g1.t1-E5;Parent=HMEL005164g1.t1								
1818	Hmel220014	1247319	1247736	+	0	NA	Intergenic	Intergenic	1604	ID=HMEL007192g1.t1-E9;Parent=HMEL007192g1.t1								
1494	Hmel217020	1755796	1756129	+	0	NA	TTS (ID=HMEL004579g1.t1-E9;Parent=HMEL004579g1.t1)	-TTS (ID=HMEL004579g1.t1-E9;Parent=HMEL004579g1.t1)	1036	ID=HMEL004579g1.t1-E9;Parent=HMEL004579g1.t1								
962	Hmel212001	5863056	5863447	+	0	NA	exon (ID=HMEL031454g1.t1-E1;Parent=HMEL031454g1.t1, exon 1 of 1)	-exon (ID=HMEL031454g1.t1-E1;Parent=HMEL031454g1.t1, exon 1 of 1)	189	ID=HMEL031454g1.t1-E1;Parent=HMEL031454g1.t1								
1085	Hmel213025	446043	446375	+	0	NA	Intergenic	Intergenic	4288	ID=HMEL016911g1.t1-E25;Parent=HMEL016911g1.t1								
755	Hmel210004	482562	482715	+	0	NA	promoter-TSS (ID=HMEL003126g1.t1-E13;Parent=HMEL003126g1.t1)	-promoter-TSS (ID=HMEL003126g1.t1-E13;Parent=HMEL003126g1.t1)	113	ID=HMEL003126g1.t2-E11;Parent=HMEL003126g1.t2								
1837	Hmel221012	1528891	1529235	+	0	NA	promoter-TSS (ID=HMEL006388g1.t1-E2;Parent=HMEL006388g1.t1)	-promoter-TSS (ID=HMEL006388g1.t1-E2;Parent=HMEL006388g1.t1)	-523	ID=HMEL006388g1.t1-E2;Parent=HMEL006388g1.t1								
1714	Hmel219018	1118744	1119108	+	0	NA	Intergenic	Intergenic	-25715	ID=HMEL034908g1.t1-E1;Parent=HMEL034908g1.t1								
777	Hmel210004	3884093	3884544	+	0	NA	Intergenic	Intergenic	2279	ID=HMEL030665g1.t1-E14;Parent=HMEL030665g1.t1								
1906	Hmel218020	243839	244218	+	0	NA	Intergenic	Intergenic	3962	ID=HMEL034554g1.t1-E6;Parent=HMEL034554g1.t1								
143	Hmel202006	3700917	3701348	+	0	NA	Intergenic	Intergenic	7658	ID=HMEL004265g1.t1-E1;Parent=HMEL004265g1.t1								
464	Hmel206009	3702824	3702989	+	0	NA	Intergenic	Intergenic	-1707	ID=HMEL037067g1.t1-E1;Parent=HMEL037067g1.t1								
1403	Hmel216012	329219	329899	+	0	NA	Intergenic	Intergenic	-2215	ID=HMEL033601g1.t1-E1;Parent=HMEL033601g1.t1								
1672	Hmel219005	724378	724931	+	0	NA	Intergenic	Intergenic	-49744	ID=HMEL034719g1.t1-E1;Parent=HMEL034719g1.t1								
1685	Hmel219013	26661	27179	+	0	NA	Intergenic	Intergenic	-18103	ID=HMEL034767g1.t1-E1;Parent=HMEL034767g1.t1								
1891	Hmel214027	10337	10816	+	0	NA	promoter-TSS (ID=HMEL032580g1.t1-E1;Parent=HMEL032580g1.t1)	-promoter-TSS (ID=HMEL032580g1.t1-E1;Parent=HMEL032580g1.t1)	63	ID=HMEL032580g1.t1-E1;Parent=HMEL032580g1.t1								
1051	Hmel213004	1919785	1920011	+	0	NA	Intergenic	Intergenic	-8328	ID=HMEL031798g1.t1-E1;Parent=HMEL031798g1.t1								
6	Hmel201002	1437703	1438178	+	0	NA	Intergenic	Intergenic	-3786	ID=HMEL011292g1.t1-E1;Parent=HMEL011292g1.t1								
562	Hmel207011	56009	56421	+	0	NA	Intergenic	Intergenic	-4289	ID=HMEL005481g1.t1-E1;Parent=HMEL005481g1.t1								
1497	Hmel217020	2263475	2264225	+	0	NA	promoter-TSS (ID=HMEL013453g1.t1-E3;Parent=HMEL013453g1.t1)	-promoter-TSS (ID=HMEL013453g1.t1-E3;Parent=HMEL013453g1.t1)	616	ID=HMEL013453g1.t3-E2;Parent=HMEL013453g1.t3								
1304	Hmel215031	647	847	+	0	NA	Intergenic	Intergenic	5095	ID=HMEL032782g1.t1-E12;Parent=HMEL032782g1.t1								
1102	Hmel213027	118833	119543	+	0	NA	Intergenic	Intergenic	14144	ID=HMEL031965g1.t1-E2;Parent=HMEL031965g1.t1								
497	Hmel206021	27794	28064	+	0	NA	promoter-TSS (ID=HMEL016088g3.t1-E1;Parent=HMEL016088g3.t1)	-promoter-TSS (ID=HMEL016088g3.t1-E1;Parent=HMEL016088g3.t1)	56	ID=HMEL037276g1.t1-E1;Parent=HMEL037276g1.t1								
183	Hmel203011	101250	101548	+	0	NA	Intergenic	Intergenic	2312	ID=HMEL011674g1.t1-E2;Parent=HMEL011674g1.t1								
518	Hmel207002	2907663	2907791	+	0	NA	promoter-TSS (ID=HMEL009320g1.t1-E5;Parent=HMEL009320g1.t1)	-promoter-TSS (ID=HMEL009320g1.t1-E5;Parent=HMEL009320g1.t1)	-454	ID=HMEL009320g1.t1-E5;Parent=HMEL009320g1.t1								
1478	Hmel217018	459514	460263	+	0	NA	Intergenic	Intergenic	1722	ID=HMEL033964g1.t1-E1;Parent=HMEL033964g1.t1								
1211	Hmel214008	1679195	1679482	+	0	NA	Intergenic	Intergenic	-2036	ID=HMEL032352g1.t1-E2;Parent=HMEL032352g1.t1								
439	Hmel206007	109901	110270	+	0	NA	Intergenic	Intergenic	-8544	ID=HMEL011868g1.t2-E1;Parent=HMEL011868g1.t2								
362	Hmel205011	118034	118343	+	0	NA	Intergenic	Intergenic	3971	ID=HMEL016058g1.t1-E4;Parent=HMEL016058g1.t1								
1379	Hmel216010	255101	255256	+	0	NA	promoter-TSS (ID=HMEL006571g2.t1-E1;Parent=HMEL006571g2.t1)	-promoter-TSS (ID=HMEL006571g2.t1-E1;Parent=HMEL006571g2.t1)	-299	ID=HMEL006571g2.t1-E1;Parent=HMEL006571g2.t1								
411	Hmel205022	802704	803359	+	0	NA	Intergenic	Intergenic	31014	ID=HMEL036833g1.t1-E1;Parent=HMEL036833g1.t1								
169	Hmel202006	5077303	5078130	+	0	NA	Intergenic	Intergenic	-33993	ID=HMEL006133g1.t1-E1;Parent=HMEL006133g1.t1								
1711	Hmel219018	674959	675366	+	0	NA	Intergenic	Intergenic	-2573	ID=HMEL010693-RA-E1;Parent=HMEL010693-RA								
1593	Hmel218018	8006822	8007138	+	0	NA	promoter-TSS (ID=HMEL034485g1.t1-E2;Parent=HMEL034485g1.t1)	-promoter-TSS (ID=HMEL034485g1.t1-E2;Parent=HMEL034485g1.t1)	-553	ID=HMEL034485g1.t1-E2;Parent=HMEL034485g1.t1								
1542	Hmel218011	342308	342519	+	0	NA	Intergenic	Intergenic	8619	ID=HMEL034336g1.t1-E1;Parent=HMEL034336g1.t1								
705	Hmel209007	709362	709530	+	0	NA	Intergenic	Intergenic	-1520	ID=HMEL009498g2.t1-E1;Parent=HMEL009498g2.t1								
478	Hmel206012	1419954	1420114	+	0	NA	TTS (ID=HMEL037133g1.t1-E1;Parent=HMEL037133g1.t1)	-TTS (ID=HMEL037133g1.t1-E1;Parent=HMEL037133g1.t1)	1510	ID=HMEL037133g1.t1-E1;Parent=HMEL037133g1.t1								
398	Hmel205017	642886	643116	+	0	NA	TTS (ID=HMEL036755g1.t1-E1;Parent=HMEL036755g1.t1)	-TTS (ID=HMEL036755g1.t1-E1;Parent=HMEL036755g1.t1)	739	ID=HMEL036755g1.t1-E1;Parent=HMEL036755g1.t1								
384	Hmel205015	222687	222942	+	0	NA	Intergenic	Intergenic	3589	ID=HMEL002500g1.t1-E1;Parent=HMEL002500g1.t1								
836	Hmel210011	2663364	2663537	+	0	NA	Intergenic	Intergenic	2548	ID=HMEL015940g1.t1-E3;Parent=HMEL015940g1.t1								
1735	Hmel220003	804682	805029	+	0	NA	Intergenic	Intergenic	-5141	ID=HMEL034988g1.t1-E1;Parent=HMEL034988g1.t1								
1720	Hmel219018	1877846	1878964	+	0	NA	Intergenic	Intergenic	2011	ID=HMEL034921g1.t1-E2;Parent=HMEL034921g1.t1								
942	Hmel212001	2845140	2845469	+	0	NA	TTS (ID=HMEL016850g1.t1-E2;Parent=HMEL016850g1.t1)	-TTS (ID=HMEL016850g1.t1-E2;Parent=HMEL016850g1.t1)	671	ID=HMEL016850g1.t1-E2;Parent=HMEL016850g1.t1								
955	Hmel212001	4604685	4604995	+	0	NA	promoter-TSS (ID=HMEL005537g1.t1-E12;Parent=HMEL005537g1.t1)	-promoter-TSS (ID=HMEL005537g1.t1-E12;Parent=HMEL005537g1.t1)	156	ID=HMEL005537g1.t1-E11;Parent=HMEL005537g1.t1								
1376	Hmel216009	1008205	1008379	+	0	NA	promoter-TSS (ID=HMEL017316-RA-E3;Parent=HMEL017316-RA)	-promoter-TSS (ID=HMEL017316-RA-E3;Parent=HMEL017316-RA)	147	ID=HMEL017316-RA-E2;Parent=HMEL017316-RA								
1888	Hmel214002	4683	5301	+	0	NA	Intergenic	Intergenic	14402	ID=HMEL032302g1.t1-E2;Parent=HMEL032302g1.t1								
407	Hmel205022	389610	391794	+	0	NA	Intergenic	Intergenic	-7231	ID=HMEL036818g1.t1-E1;Parent=HMEL036818g1.t1								
18	Hmel201005	44122	44360	+	0	NA	Intergenic	Intergenic	-88822	ID=HMEL030066g1.t1-E1;Parent=HMEL030066g1.t1								
376	Hmel205012	1285483	1285765	+	0	NA	Intergenic	Intergenic	2413	ID=HMEL017902g2.t1-E3;Parent=HMEL017902g2.t1								
912	Hmel211017	121701	123057	+	0	NA	Intergenic	Intergenic	2402	ID=HMEL031272g1.t1-E2;Parent=HMEL031272g1.t1								
1432	Hmel217001	794404	794585	+	0	NA	Intergenic	Intergenic	-114338	ID=HMEL017727g1.t1-E1;Parent=HMEL017727g1.t1								
785	Hmel210004	5470185	5470560	+	0	NA	promoter-TSS (ID=HMEL030699g1.t1-E18;Parent=HMEL030699g1.t1)	-promoter-TSS (ID=HMEL030699g1.t1-E18;Parent=HMEL030699g1.t1)	-180	ID=HMEL030699g1.t1-E18;Parent=HMEL030699g1.t1								
599	Hmel207031	124514	124862	+	0	NA	Intergenic	Intergenic	1276	ID=HMEL037777g1.t1-E2;Parent=HMEL037777g1.t1								
1393	Hmel216011	1936139	1936527	+	0	NA	Intergenic	Intergenic	-4650	ID=HMEL033571g1.t1-E1;Parent=HMEL033571g1.t1								
1167	Hmel213062	515344	515645	+	0	NA	Intergenic	Intergenic	4571	ID=HMEL032112g1.t1-E2;Parent=HMEL032112g1.t1								
587	Hmel207021	2447243	2447536	+	0	NA	Intergenic	Intergenic	10094	ID=HMEL037727g1.t1-E3;Parent=HMEL037727g1.t1								
609	Hmel208003	225980	226737	+	0	NA	Intergenic	Intergenic	31514	ID=HMEL020285g1.t1-E1;Parent=HMEL020285g1.t1								
1595	Hmel218018	8401816	8402028	+	0	NA	Intergenic	Intergenic	2018	ID=HMEL034490g1.t1-E2;Parent=HMEL034490g1.t1								
1235	Hmel214019	689273	689531	+	0	NA	Intergenic	Intergenic	-13804	ID=HMEL017822g1.t1-E1;Parent=HMEL017822g1.t1								
190	Hmel203009	85268	85432	+	0	NA	Intergenic	Intergenic	-16127	ID=HMEL035976g1.t1-E1;Parent=HMEL035976g1.t1								
298	Hmel204017	2218504	2219140	+	0	NA	Intergenic	Intergenic	41808	ID=HMEL036475g1.t1-E1;Parent=HMEL036475g1.t1								
95	Hmel201011	2934888	2935172	+	0	NA	Intergenic	Intergenic	2564	ID=HMEL002583g1.t1-E4;Parent=HMEL002583g1.t1								
1808	Hmel220012	299406	299783	+	0	NA	Intergenic	Intergenic	-2394	ID=HMEL035296g1.t1-E4;Parent=HMEL035296g1.t1								
1750	Hmel220003	1825403	1825947	+	0	NA	Intergenic	Intergenic	-4568	ID=HMEL035008g1.t1-E1;Parent=HMEL035008g1.t1								
923	Hmel212001	472254	472424	+	0	NA	promoter-TSS (ID=HMEL017977g1.t1-E1;Parent=HMEL017977g1.t1)	-promoter-TSS (ID=HMEL017977g1.t1-E1;Parent=HMEL017977g1.t1)	-503	ID=HMEL017977g1.t1-E1;Parent=HMEL017977g1.t1								
1739	Hmel220003	1137066	1137391	+	0	NA	Intergenic	Intergenic	5833	ID=HMEL017014g1.t2-E2;Parent=HMEL017014g1.t2								
601	Hmel207030	104483	104787	+	0	NA	promoter-TSS (ID=HMEL005308g4.t1-E1;Parent=HMEL005308g4.t1)	-promoter-TSS (ID=HMEL005308g4.t1-E1;Parent=HMEL005308g4.t1)	-178	ID=HMEL005308g4.t1-E1;Parent=HMEL005308g4.t1								
822	Hmel210011	144795	144951	+	0	NA	Intergenic	Intergenic	5871	ID=HMEL030826g1.t1-E2;Parent=HMEL030826g1.t1								
231	Hmel203067	862652	862883	+	0	NA	Intergenic	Intergenic	14783	ID=HMEL025053-RA-E3;Parent=HMEL025053-RA								
243	Hmel203069	2114131	2114461	+	0	NA	Intergenic	Intergenic	-19487	ID=HMEL004031g1.t1-E1;Parent=HMEL004031g1.t1								
1610	Hmel219003	306224	306388	+	0	NA	Intergenic	Intergenic	2941	ID=HMEL034575g1.t2-E1;Parent=HMEL034575g1.t2								
779	Hmel210004	4135974	4136653	+	0	NA	Intergenic	Intergenic	-12545	ID=HMEL015382-RA-E1;Parent=HMEL015382-RA								
551	Hmel207003	42305	42588	+	0	NA	Intergenic	Intergenic	-1900	ID=HMEL037514g1.t1-E5;Parent=HMEL037514g1.t1								
148	Hmel202006	2108655	2108941	+	0	NA	Intergenic	Intergenic	2177	ID=HMEL014362g2.t1-E3;Parent=HMEL014362g2.t1								
504	Hmel207002	513164	513351	+	0	NA	Intergenic	Intergenic	16262	ID=HMEL009515g3.t1-E3;Parent=HMEL009515g3.t1								
343	Hmel205005	675068	675630	+	0	NA	Intergenic	Intergenic	-1055	ID=HMEL016273g1.t2-E4;Parent=HMEL016273g1.t2								
753	Hmel210004	337574	337887	+	0	NA	Intergenic	Intergenic	-5127	ID=HMEL007549g1.t1-E1;Parent=HMEL007549g1.t1								
1343	Hmel216001	494973	495540	+	0	NA	Intergenic	Intergenic	5512	ID=HMEL014314g1.t1-E4;Parent=HMEL014314g1.t1								
697	Hmel209006	246934	248225	+	0	NA	Intergenic	Intergenic	1929	ID=HMEL030347g1.t1-E2;Parent=HMEL030347g1.t1								
981	Hmel212009	951138	951309	+	0	NA	TTS (ID=HMEL011922g1.t1-E5;Parent=HMEL011922g1.t1)	-TTS (ID=HMEL011922g1.t1-E5;Parent=HMEL011922g1.t1)	1120	ID=HMEL011922g1.t1-E5;Parent=HMEL011922g1.t1								
726	Hmel209007	3500702	3501194	+	0	NA	Intergenic	Intergenic	-1745	ID=HMEL030453g1.t1-E1;Parent=HMEL030453g1.t1								
